,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,330922,44,30.7269,优,--,22,11,54,优,#00E400,#00E400,8,嵊泗菜园,#00E400,17,优,优,优,330900,#00E400,122.4464,#00E400,7,优,0.3,优,#00E400,#00E400,330922001,优,#00E400,舟山市,#00E400,优,17,9,#00E400,1,2026-05-20
1,优,330381,62,27.791645,优,--,27,7,68,优,#00E400,#00E400,5,花园桥,#00E400,20,优,优,优,330300,#00E400,120.62372,#00E400,8,优,0.3,优,#00E400,#00E400,330381001,优,#00E400,温州市,#00E400,优,20,10,#00E400,2,2026-05-20
2,优,330523,14,30.5974,优,--,28,14,35,优,#00E400,#00E400,5,安吉城东,#00E400,20,优,优,优,330500,#00E400,119.6953,#00E400,14,优,0.2,优,#00E400,#00E400,330523002,优,#00E400,湖州市,#00E400,优,18,20,#00E400,2,2026-05-20
3,优,330381,67,27.782284,优,--,15,6,71,优,#00E400,#00E400,8,安阳新区,#00E400,21,优,优,优,330300,#00E400,120.650915,#00E400,12,优,0.4,优,#00E400,#00E400,330381002,优,#00E400,温州市,#00E400,优,11,10,#00E400,4,2026-05-20
4,优,330822,51,28.901,优,--,33,15,56,优,#00E400,#00E400,5,常山环保大楼,#00E400,22,优,优,优,330800,#00E400,118.5196,#00E400,11,优,0.5,优,#00E400,#00E400,330822001,优,#00E400,衢州市,#00E400,优,22,14,#00E400,5,2026-05-20
5,优,330824,31,29.1343,优,--,32,10,53,优,#00E400,#00E400,6,开化气象局,#00E400,22,优,优,优,330800,#00E400,118.402,#00E400,15,优,0.3,优,#00E400,#00E400,330824001,优,#00E400,衢州市,#00E400,优,20,16,#00E400,5,2026-05-20
6,优,331125,33,28.1173,优,--,24,13,53,优,#00E400,#00E400,5,云和监测楼,#00E400,22,优,优,优,331100,#00E400,119.5626,#00E400,15,优,0.4,优,#00E400,#00E400,331125001,优,#00E400,丽水市,#00E400,优,22,13,#00E400,5,2026-05-20
7,优,331126,24,27.629585,优,--,30,12,40,优,#00E400,#00E400,3,庆元监测楼,#00E400,22,优,优,优,331100,#00E400,119.054809,#00E400,15,优,0.5,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,22,20,#00E400,5,2026-05-20
8,优,331127,12,27.9772,优,--,19,24,34,优,#00E400,#00E400,3,景宁县政府,#00E400,22,优,优,优,331100,#00E400,119.6311,#00E400,15,优,0.5,优,#00E400,#00E400,331127002,优,#00E400,丽水市,#00E400,优,12,14,#00E400,5,2026-05-20
9,优,330110,60,30.2635,优,--,41,10,83,优,#00E400,#00E400,7,海辰小学,#00E400,22,优,优,优,330100,#00E400,119.9842,#00E400,15,优,0.6,优,#00E400,#00E400,2013301100001,优,#00E400,杭州市,#00E400,优,22,24,#00E400,5,2026-05-20
