,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,330727,9,29.051486,优,--,21,19,18,优,#00E400,#00E400,8,国税大楼,#00E400,13,优,优,优,330700,#00E400,120.438346,#00E400,8,优,0.5,优,#00E400,#00E400,330727002,优,#00E400,金华市,#00E400,优,13,12,#00E400,1,2026-06-07 04:00:00
1,优,331126,15,27.629585,优,--,23,10,24,优,#00E400,#00E400,4,庆元监测楼,#00E400,14,优,优,优,331100,#00E400,119.054809,#00E400,9,优,0.7,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,14,15,#00E400,2,2026-06-07 04:00:00
2,优,331081,54,28.37558,优,--,18,11,69,优,#00E400,#00E400,5,温岭环监站,#00E400,17,优,优,优,331000,#00E400,121.36579,#00E400,10,优,0.5,优,#00E400,#00E400,331081001,优,#00E400,台州市,#00E400,优,13,13,#00E400,3,2026-06-07 04:00:00
3,优,331023,17,29.1504,优,--,22,28,47,优,#00E400,#00E400,5,育青中学,#00E400,18,优,优,优,331000,#00E400,121.0091,#00E400,11,优,0.7,优,#00E400,#00E400,331023001,优,#00E400,台州市,#00E400,优,18,13,#00E400,4,2026-06-07 04:00:00
4,优,330225,45,29.4767,优,--,18,6,64,优,#00E400,#00E400,8,文峰小学,#00E400,19,优,优,优,330200,#00E400,121.8864,#00E400,7,优,0.3,优,#00E400,#00E400,330225001,优,#00E400,宁波市,#00E400,优,19,9,#00E400,5,2026-06-07 04:00:00
5,优,330213,6,29.693,优,--,31,25,20,优,#00E400,#00E400,4,溪口政府大楼,#00E400,20,优,优,优,330200,#00E400,121.2774,#00E400,13,优,0.4,优,#00E400,#00E400,330283T_1,优,#00E400,宁波市,#00E400,优,20,20,#00E400,6,2026-06-07 04:00:00
6,优,331082,39,28.873,优,--,19,22,57,优,#00E400,#00E400,7,临海环保大楼,#00E400,20,优,优,优,331000,#00E400,121.1769,#00E400,11,优,0.6,优,#00E400,#00E400,331082001,优,#00E400,台州市,#00E400,优,20,10,#00E400,6,2026-06-07 04:00:00
7,优,331023,31,29.1342,优,--,22,21,55,优,#00E400,#00E400,6,天台实验中学,#00E400,21,优,优,优,331000,#00E400,121.0349,#00E400,14,优,0.6,优,#00E400,#00E400,331023002,优,#00E400,台州市,#00E400,优,21,14,#00E400,8,2026-06-07 04:00:00
8,优,331127,12,27.9772,优,--,26,10,16,优,#00E400,#00E400,4,景宁县政府,#00E400,21,优,优,优,331100,#00E400,119.6311,#00E400,13,优,0.5,优,#00E400,#00E400,331127002,优,#00E400,丽水市,#00E400,优,21,17,#00E400,8,2026-06-07 04:00:00
9,优,330213,32,29.6506,优,--,27,11,41,优,#00E400,#00E400,6,奉化教育局,#00E400,22,优,优,优,330200,#00E400,121.4042,#00E400,14,优,0.6,优,#00E400,#00E400,330283005,优,#00E400,宁波市,#00E400,优,22,17,#00E400,10,2026-06-07 04:00:00
