timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-04-12T1200,4189A,113.113092,36.199482,长治市,英华南巷50号,臭氧1小时(O3_1h),77,78,50,45,21,181,181,99,99,20,13,22,10,1.3,0.8
2026-04-12T1200,4190A,113.23666,36.33435,长治市,学府街1号,颗粒物(PM10),76,86,48,38,19,172,172,93,93,20,28,16,6,0.9,0.7
2026-04-12T1200,1854A,111.696,28.9725,常德市,市二中,,37,37,42,23,24,95,95,75,69,7,6,9,8,0.8,0.8
2026-04-12T1200,3138A,111.7152,29.0288,常德市,武陵区永安,,39,39,44,18,23,107,107,86,83,5,7,6,6,0.7,0.7
2026-04-12T1200,3139A,111.6891,28.9881,常德市,鼎城区玉霞,,34,34,41,22,24,104,104,74,71,5,7,9,8,0.7,0.8
2026-04-12T1200,3140A,111.6651,29.0526,常德市,武陵区长庚,,43,43,42,20,23,101,101,79,79,4,6,9,8,0.7,0.8
2026-04-12T1200,1196A,119.9524,31.7586,常州市,市监测站,,26,18,45,3,15,81,81,85,76,18,20,8,9,0.6,0.8
2026-04-12T1200,1200A,119.9351,31.703,常州市,武进监测站,,26,23,42,3,13,83,83,93,79,20,17,8,4,0.7,0.6
2026-04-12T1200,3002A,119.9701,31.813,常州市,行政中心,,22,18,44,3,16,69,69,85,72,26,23,4,5,0.4,0.4
2026-04-12T1200,3003A,120.0434,31.7726,常州市,经开区,,27,22,50,3,16,84,84,89,75,13,17,2,4,0.7,0.8
2026-04-12T1200,3010A,119.8919,31.7892,常州市,钟楼,,24,19,39,3,15,76,76,100,83,24,22,6,7,0.2,0.3
2026-04-12T1200,3429A,119.8595,31.706,常州市,武进经发区,,26,18,34,8,16,81,81,94,78,25,25,5,5,0.8,0.7
2026-04-12T1200,3430A,119.5812,31.7256,常州市,金坛城区,,21,17,26,9,15,66,66,101,76,19,10,8,8,0.7,0.6
2026-04-12T1200,4089A,119.9551,31.863,常州市,崇义南街5-H号,,20,16,42,6,17,62,62,80,62,35,28,6,6,0.7,0.6
2026-04-12T1200,2220A,120.4318,41.588,朝阳市,西梁,颗粒物(PM10),52,52,58,9,16,108,108,112,112,10,14,10,10,0.4,0.5
2026-04-12T1200,2221A,120.452,41.565,朝阳市,河畔小区,颗粒物(PM10),58,60,55,7,18,112,112,122,122,11,11,10,10,0.5,0.5
2026-04-12T1200,2222A,120.4176,41.5648,朝阳市,八里堡,颗粒物(PM10),65,71,60,3,17,111,111,111,111,11,18,11,13,0.5,0.6
2026-04-12T1200,3026A,116.6179,23.6608,潮州市,市政府,,49,49,35,16,18,69,69,34,34,6,10,3,4,0.4,0.5
2026-04-12T1200,4036A,116.646,23.676,潮州市,金山,,33,33,38,18,21,70,70,24,24,4,14,2,2,0.3,0.4
2026-04-12T1200,2473A,113.0116,25.8228,郴州市,市职中,,16,16,29,3,24,24,24,50,43,14,11,6,9,0.8,0.6
2026-04-12T1200,2475A,113.0381,25.8074,郴州市,市审计局,,15,15,32,6,26,41,41,63,58,8,4,2,3,/,/
2026-04-12T1200,2476A,113.0348,25.7757,郴州市,市环保局,,19,19,38,8,28,45,45,60,55,17,11,7,9,0.5,0.4
2026-04-12T1200,4252A,113.0138,25.8011,郴州市,好美居路49号,,13,13,32,3,23,37,37,62,56,14,10,5,10,/,/
2026-04-12T1200,1431A,103.9727,30.7242,成都市,金泉两河,,28,28,33,19,23,64,64,42,36,13,16,2,2,0.3,0.3
2026-04-12T1200,1432A,104.1423,30.6765,成都市,十里店,,42,42,32,23,22,56,56,54,40,21,14,4,4,0.6,0.5
2026-04-12T1200,1433A,104.0594,30.5765,成都市,三瓦窑,,46,NA,34,32,21,31,31,53,37,24,9,3,2,0.6,0.5
2026-04-12T1200,1434A,104.1122,30.6306,成都市,沙河铺,,49,39,38,34,22,23,23,36,22,37,18,2,2,0.5,0.3
2026-04-12T1200,2880A,104.0219,30.6561,成都市,大石西路,,36,31,37,25,24,57,57,40,39,19,15,4,4,0.5,0.4
2026-04-12T1200,3136A,104.2724,30.559,成都市,龙泉驿区区政府,,33,24,21,23,17,74,74,58,55,12,6,7,7,0.4,0.4
2026-04-12T1200,3357A,104.0028,30.6891,成都市,金博路,,33,NA,26,23,20,54,54,39,39,18,21,6,6,0.6,0.5
2026-04-12T1200,3359A,104.056,30.5228,成都市,华阳,,38,34,31,26,20,50,50,60,47,21,14,4,4,0.3,0.2
2026-04-12T1200,3488A,104.387954,30.746684,成都市,青石路225号,,25,NA,31,17,18,78,78,52,46,13,12,6,7,0.5,0.4
2026-04-12T1200,3489A,104.0788,30.4054,成都市,科学城,NA,NA,51,31,46,24,NA,NA,58,44,NA,8,7,7,NA,0.8
2026-04-12T1200,4011A,103.8505,30.6946,成都市,光华大道三段,,30,24,37,21,22,58,58,49,45,17,20,3,3,0.4,0.4
2026-04-12T1200,1698A,114.6895,23.7232,河源市,老城,,40,40,35,22,23,37,37,35,35,12,9,6,6,0.4,0.5
2026-04-12T1200,3374A,115.5562,35.089,菏泽市,定陶老年大学,细颗粒物(PM2.5),72,73,72,46,42,103,103,70,68,16,20,6,7,0.4,0.4
2026-04-12T1200,4114A,115.4239,35.2593,菏泽市,黄河路600号,颗粒物(PM10),54,55,78,25,37,126,126,89,89,9,15,4,4,0.4,0.5
2026-04-12T1200,4115A,115.5025,35.2727,菏泽市,菏泽市人社局,颗粒物(PM10),60,64,72,39,41,129,129,78,78,10,15,7,9,0.4,0.4
2026-04-12T1200,4184A,115.479691,35.244011,菏泽市,永昌路1号,细颗粒物(PM2.5),72,79,77,46,40,154,154,90,90,15,20,4,5,0.3,0.4
2026-04-12T1200,4193A,115.471542,35.280012,菏泽市,长城路999号,颗粒物(PM10),60,63,73,35,38,143,143,94,94,11,15,6,6,0.3,0.4
2026-04-12T1200,2514A,111.5264,24.4178,贺州市,环保小区,颗粒物(PM10),53,53,56,28,39,58,58,64,57,20,18,7,7,0.4,0.5
2026-04-12T1200,2515A,111.561,24.4074,贺州市,政协大楼,NA,NA,NA,45,NA,43,NA,NA,93,NA,NA,14,NA,9,NA,0.8
2026-04-12T1200,3534A,111.4744,24.455,贺州市,西湾,,40,35,67,28,39,73,73,63,63,11,14,7,8,0.6,0.7
2026-04-12T1200,2385A,114.17,35.9019,鹤壁市,市监测站,细颗粒物(PM2.5),74,73,66,47,47,115,115,68,68,13,16,8,9,0.5,0.8
2026-04-12T1200,2386A,114.2953,35.7512,鹤壁市,市交警支队,细颗粒物(PM2.5),74,76,81,47,48,115,115,64,64,11,22,13,10,0.7,0.6
2026-04-12T1200,2387A,114.2877,35.7302,鹤壁市,迎宾馆,颗粒物(PM10),80,92,92,43,48,116,116,61,61,6,17,5,6,0.7,0.6
2026-04-12T1200,3474A,114.2616,35.6824,鹤壁市,大新区,细颗粒物(PM2.5),72,65,78,46,53,117,117,59,59,8,30,8,9,0.8,0.8
2026-04-12T1200,3596A,114.1573,35.9607,鹤壁市,南山宾馆,颗粒物(PM10),80,92,96,44,46,112,112,76,76,11,16,9,13,0.6,0.6
2026-04-12T1200,2244A,130.2537,47.3416,鹤岗市,哈啤分公司,,27,13,26,6,20,85,85,76,76,7,8,9,9,0.2,0.2
2026-04-12T1200,2245A,130.2683,47.3087,鹤岗市,斯达机电,,27,21,33,12,21,85,85,76,76,6,6,11,10,0.2,0.3
2026-04-12T1200,2246A,130.3114,47.3388,鹤岗市,东山纸板厂,,29,19,32,9,22,91,91,78,78,6,9,8,8,0.3,0.4
2026-04-12T1200,2263A,127.4832,50.2524,黑河市,交通局,,28,28,32,13,20,79,79,65,65,11,11,6,5,0.3,0.3
2026-04-12T1200,2264A,127.5146,50.2339,黑河市,环保局,,26,13,24,10,19,81,81,69,69,11,11,7,7,0.3,0.3
2026-04-12T1200,1074A,115.6839,37.754,衡水市,电机北厂,颗粒物(PM10),75,84,72,22,35,128,128,98,98,16,18,6,6,0.4,0.4
2026-04-12T1200,1075A,115.6303,37.7318,衡水市,市监测站,颗粒物(PM10),69,76,77,36,33,124,124,93,93,15,19,8,7,0.5,0.5
2026-04-12T1200,3188A,115.6684,37.7216,衡水市,市城管局,颗粒物(PM10),58,61,69,34,36,137,137,98,98,14,18,6,9,0.4,0.3
2026-04-12T1200,3459A,115.599,37.5491,衡水市,地表水厂,颗粒物(PM10),72,80,73,37,36,133,133,85,85,10,21,6,5,0.5,0.4
2026-04-12T1200,2457A,112.6209,26.9268,衡阳市,衡阳化工总厂,颗粒物(PM10),75,84,35,13,15,55,55,51,51,5,6,7,6,0.6,0.7
2026-04-12T1200,2458A,112.621,26.8957,衡阳市,珠晖区环保局,,27,27,21,15,14,49,49,45,45,10,9,11,8,0.8,0.9
2026-04-12T1200,2459A,112.628,26.8654,衡阳市,市委党校,,26,23,18,18,16,54,54,50,50,3,3,11,8,0.8,0.9
2026-04-12T1200,2460A,112.6007,26.8977,衡阳市,市监测站,,25,24,24,17,16,52,52,47,47,10,11,10,7,0.8,0.8
2026-04-12T1200,2461A,112.5658,26.9013,衡阳市,真空机电公司,,40,NA,20,28,19,51,51,48,48,9,8,8,7,1.0,1
2026-04-12T1200,3399A,112.6703,26.8817,衡阳市,师范学院,,25,25,20,8,14,60,60,56,56,7,6,12,7,0.7,0.8
2026-04-12T1200,3038A,103.3757,23.3679,红河哈尼族彝族自治州,州图书馆,,47,42,46,24,29,149,149,118,118,5,7,16,9,0.2,0.2
2026-04-12T1200,4154A,103.401,23.3561,红河哈尼族彝族自治州,蒙自市朝阳路,,48,28,39,24,29,152,152,113,113,6,9,15,7,0.4,0.4
2026-04-12T1200,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,25,16,21,7,7,77,77,54,46,8,6,6,6,0.3,0.3
2026-04-12T1200,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,NA,NA,NA,10,6,6,81,81,60,51,NA,5,5,5,0.3,0.2
2026-04-12T1200,2695A,80.2899,41.1684,阿克苏地区,电视台,细颗粒物(PM2.5),96,109,300,58,106,103,103,108,106,6,6,2,2,0.5,0.5
2026-04-12T1200,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),100,113,261,60,100,112,112,112,112,6,8,5,4,0.4,0.3
2026-04-12T1200,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),119,169,101,48,30,94,94,95,90,6,5,9,9,0.5,0.5
2026-04-12T1200,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),115,157,100,48,30,90,90,97,91,6,5,9,9,0.5,0.5
2026-04-12T1200,2708A,88.1266,47.8515,阿勒泰地区,市站,,21,20,26,3,3,66,66,46,44,11,6,5,5,0.3,0.2
2026-04-12T1200,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,23,13,31,3,4,72,72,65,63,6,4,6,6,0.3,0.2
2026-04-12T1200,2630A,80.1171,32.4999,阿里地区,阿里监测站,,39,NA,21,18,10,122,122,111,104,3,4,9,6,0.4,0.4
2026-04-12T1200,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,40,10,20,3,5,128,128,115,106,1,3,7,7,0.4,0.4
2026-04-12T1200,2644A,109.0088,32.6974,安康市,汉滨区检察院,,21,21,35,13,18,60,60,53,53,10,12,5,4,0.4,0.4
2026-04-12T1200,4054A,109.0324,32.6913,安康市,市邮政管理局,,24,24,38,15,19,75,75,63,63,8,10,4,4,0.6,0.6
2026-04-12T1200,2291A,117.0806,30.5181,安庆市,环科院,,30,27,24,7,17,96,96,91,91,6,8,5,6,0.4,0.6
2026-04-12T1200,2292A,117.0331,30.5118,安庆市,马山宾馆,,29,26,27,9,20,92,92,84,84,4,5,3,4,0.4,0.5
2026-04-12T1200,2294A,116.9897,30.6146,安庆市,安庆大学,,31,23,28,6,16,97,97,93,93,3,4,2,2,0.4,0.5
2026-04-12T1200,3173A,117.0598,30.5351,安庆市,市人大,,30,27,26,7,14,94,94,88,88,5,7,6,6,0.4,0.6
2026-04-12T1200,3123A,105.9408,26.2431,安顺市,凤凰山,,49,49,41,31,26,96,96,85,85,6,7,8,7,0.5,0.4
2026-04-12T1200,3124A,105.9443,26.2567,安顺市,金钟山,细颗粒物(PM2.5),64,NA,38,42,27,85,85,76,76,5,5,12,6,0.5,0.5
2026-04-12T1200,3125A,105.8983,26.248,安顺市,娄家坡,,43,40,35,30,26,88,88,78,78,5,6,18,16,0.6,0.5
2026-04-12T1200,1819A,114.3552,36.1017,安阳市,红庙街,颗粒物(PM10),85,98,73,43,48,118,118,73,73,11,18,6,7,0.3,0.4
2026-04-12T1200,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),65,71,88,41,49,119,119,67,67,9,16,6,6,0.2,0.2
2026-04-12T1200,3141A,114.3921,36.0879,安阳市,信访局,细颗粒物(PM2.5),82,86,70,51,49,125,125,78,78,10,14,4,5,0.6,0.6
2026-04-12T1200,3669A,114.4706,36.0634,安阳市,左辅环卫站,细颗粒物(PM2.5),88,96,87,54,50,121,121,66,66,12,18,2,3,0.5,0.4
2026-04-12T1200,4117A,114.2918,36.0769,安阳市,钢三路198号,颗粒物(PM10),65,70,81,40,48,111,111,65,65,10,16,6,6,0.6,0.5
2026-04-12T1200,1748A,123.0441,41.1201,鞍山市,深沟寺,颗粒物(PM10),103,127,43,52,17,153,153,126,126,18,12,16,10,0.9,0.6
2026-04-12T1200,1749A,123.011,41.0931,鞍山市,太阳城,颗粒物(PM10),98,117,39,57,17,146,146,122,122,15,10,13,9,0.9,0.7
2026-04-12T1200,1750A,123.0483,41.1445,鞍山市,太平,颗粒物(PM10),104,129,48,51,17,138,138,119,119,17,13,15,10,0.9,0.6
2026-04-12T1200,1751A,122.964,41.0968,鞍山市,铁西三道街,颗粒物(PM10),104,128,56,61,26,147,147,115,115,17,25,13,7,1.0,0.8
2026-04-12T1200,1753A,123.0219,41.0822,鞍山市,明达新区,颗粒物(PM10),98,116,40,54,16,144,144,122,122,16,12,13,10,0.8,0.7
2026-04-12T1200,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,颗粒物(PM10),120,172,62,65,22,143,143,114,114,18,26,13,9,0.9,0.6
2026-04-12T1200,2195A,107.4206,40.7609,巴彦淖尔市,附二中,颗粒物(PM10),110,145,353,28,81,98,98,80,80,5,8,11,11,0.3,0.4
2026-04-12T1200,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,颗粒物(PM10),94,111,290,16,70,101,101,84,84,6,8,7,7,0.3,0.3
2026-04-12T1200,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,细颗粒物(PM2.5),86,NA,104,53,35,84,84,82,77,7,7,9,10,0.2,0.2
