timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-03-21T1900,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,29,18,17,10,8,90,90,87,87,5,9,3,3,0.3,0.3
2026-03-21T1900,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),123,179,204,71,86,96,96,80,80,4,19,2,3,0.6,0.8
2026-03-21T1900,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),119,169,210,62,74,100,100,86,86,6,23,4,4,0.1,0.6
2026-03-21T1900,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),134,206,165,50,38,99,99,100,100,5,7,7,8,0.5,0.5
2026-03-21T1900,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),124,180,150,49,36,98,98,96,96,4,5,6,7,0.3,0.4
2026-03-21T1900,2708A,88.1266,47.8515,阿勒泰地区,市站,,26,19,22,7,8,83,83,79,79,15,17,8,6,0.2,0.2
2026-03-21T1900,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,30,29,19,6,5,95,95,87,87,7,9,5,5,0.2,0.2
2026-03-21T1900,2630A,80.1171,32.4999,阿里地区,阿里监测站,,39,6,9,3,4,124,124,121,121,1,5,11,10,0.2,0.3
2026-03-21T1900,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,40,6,4,3,3,125,125,122,122,1,2,6,6,0.2,0.2
2026-03-21T1900,2644A,109.0088,32.6974,安康市,汉滨区检察院,颗粒物(PM10),80,91,70,34,27,60,60,62,62,30,21,4,5,0.7,0.5
2026-03-21T1900,4054A,109.0324,32.6913,安康市,市邮政管理局,颗粒物(PM10),87,101,77,37,29,55,55,64,64,32,22,5,11,0.9,0.7
2026-03-21T1900,2291A,117.0806,30.5181,安庆市,环科院,,49,45,79,34,72,45,45,82,80,61,25,7,7,0.8,0.9
2026-03-21T1900,2292A,117.0331,30.5118,安庆市,马山宾馆,NA,NA,NA,82,NA,83,40,40,83,79,65,31,5,5,NA,1.1
2026-03-21T1900,2294A,116.9897,30.6146,安庆市,安庆大学,,48,48,73,32,54,74,74,90,90,36,14,4,4,0,0.6
2026-03-21T1900,3173A,117.0598,30.5351,安庆市,市人大,,49,45,83,34,61,72,72,88,88,36,29,6,6,0.7,0.8
2026-03-21T1900,3123A,105.9408,26.2431,安顺市,凤凰山,细颗粒物(PM2.5),52,46,40,36,26,66,66,65,65,12,11,13,19,0.7,0.7
2026-03-21T1900,3124A,105.9443,26.2567,安顺市,金钟山,,48,39,26,33,26,61,61,60,60,9,9,10,16,0.7,0.7
2026-03-21T1900,3125A,105.8983,26.248,安顺市,娄家坡,,43,35,35,30,26,67,67,61,61,8,10,8,14,0.8,0.8
2026-03-21T1900,1819A,114.3552,36.1017,安阳市,红庙街,细颗粒物(PM2.5),88,88,107,54,74,117,117,124,124,15,23,3,4,0.4,0.5
2026-03-21T1900,1820A,114.361,36.0681,安阳市,银杏小区,细颗粒物(PM2.5),96,93,112,58,77,119,119,126,126,13,21,2,3,0.2,0.3
2026-03-21T1900,3141A,114.3921,36.0879,安阳市,信访局,颗粒物(PM10),84,97,111,51,73,122,122,131,131,17,19,2,3,0.2,0.2
2026-03-21T1900,3669A,114.4706,36.0634,安阳市,左辅环卫站,颗粒物(PM10),98,117,135,56,75,115,115,127,127,14,20,3,3,0.4,0.5
2026-03-21T1900,4117A,114.2918,36.0769,安阳市,钢三路198号,细颗粒物(PM2.5),107,118,137,67,77,106,106,116,116,19,22,4,4,0.5,0.5
2026-03-21T1900,1748A,123.0441,41.1201,鞍山市,深沟寺,细颗粒物(PM2.5),106,106,93,66,63,114,114,126,125,16,21,11,10,0.7,0.9
2026-03-21T1900,1749A,123.011,41.0931,鞍山市,太阳城,细颗粒物(PM2.5),110,102,96,70,68,112,112,124,123,18,22,10,11,0.8,0.9
2026-03-21T1900,1750A,123.0483,41.1445,鞍山市,太平,细颗粒物(PM2.5),107,112,104,67,69,111,111,124,122,17,24,11,11,0.8,0.9
2026-03-21T1900,1751A,122.964,41.0968,鞍山市,铁西三道街,细颗粒物(PM2.5),119,130,126,80,85,103,103,125,122,30,40,18,14,0.9,1.1
2026-03-21T1900,1753A,123.0219,41.0822,鞍山市,明达新区,细颗粒物(PM2.5),111,102,96,72,71,111,111,124,122,16,21,14,12,0.7,0.9
2026-03-21T1900,3567A,113.5931,40.0459,大同市,区一中,颗粒物(PM10),119,168,141,52,72,87,87,129,122,17,24,23,18,0.7,0.9
2026-03-21T1900,4199A,113.2798248,40.09972476,大同市,魏都大道141号,颗粒物(PM10),109,143,158,42,66,85,85,116,114,18,41,8,18,0.5,1.2
2026-03-21T1900,2269A,124.1068,50.4091,大兴安岭地区,科技局,,27,24,24,15,13,84,84,87,86,4,3,8,6,0.4,0.3
2026-03-21T1900,3663A,124.117,50.4279,大兴安岭地区,红旗社区,,28,17,20,16,17,88,88,90,89,9,7,10,11,0.5,0.5
2026-03-21T1900,1600A,124.33,40.0625,丹东市,江湾东路,细颗粒物(PM2.5),60,55,68,40,50,109,109,117,117,14,23,8,10,0.8,1.3
2026-03-21T1900,1601A,124.4242,40.1513,丹东市,临江后街,细颗粒物(PM2.5),78,75,68,49,50,105,105,111,111,13,18,15,15,0.8,0.8
2026-03-21T1900,1602A,124.3935,40.1461,丹东市,元宝山,细颗粒物(PM2.5),68,65,60,44,46,102,102,107,107,16,20,8,11,0.7,0.8
2026-03-21T1900,1603A,124.3634,40.1093,丹东市,民主桥,颗粒物(PM10),78,88,75,48,49,110,110,116,116,13,28,6,7,0.5,0.7
2026-03-21T1900,3541A,109.5726195,19.51688767,儋州市,第一中学子站,,42,40,32,29,19,82,82,69,69,9,6,7,7,0.5,0.4
2026-03-21T1900,3542A,109.5567,19.5187,儋州市,东坡学校子站,,44,44,29,20,19,90,90,76,76,8,6,5,7,0.4,0.4
2026-03-21T1900,2616A,98.5611,24.4273,德宏傣族景颇族自治州,德宏州监测站,细颗粒物(PM2.5),74,48,47,47,40,71,71,63,63,16,16,7,7,0.9,0.9
2026-03-21T1900,3677A,98.5887,24.4366,德宏傣族景颇族自治州,芒市人民政府综合楼,颗粒物(PM10),80,91,71,44,38,60,60,55,55,24,19,3,2,0.7,0.6
2026-03-21T1900,1901A,104.424,31.1209,德阳市,东山公园,细颗粒物(PM2.5),58,48,42,39,29,71,71,87,87,16,12,2,3,0.6,0.6
2026-03-21T1900,1902A,104.3827,31.1318,德阳市,西小区,颗粒物(PM10),58,60,53,37,29,70,70,86,86,21,20,4,5,0.8,0.7
2026-03-21T1900,1904A,104.3553,31.1091,德阳市,耐火材料厂,细颗粒物(PM2.5),58,52,55,39,33,75,75,91,91,20,24,1,2,0.6,0.5
2026-03-21T1900,4145A,104.4144,31.1495,德阳市,市林业局,细颗粒物(PM2.5),52,NA,44,36,30,62,62,86,86,27,20,4,5,0.6,0.6
2026-03-21T1900,1622A,116.3034,37.4675,德州市,儿童乐园,细颗粒物(PM2.5),113,139,150,74,86,140,140,138,138,20,26,12,13,0.8,0.8
2026-03-21T1900,1624A,116.2992,37.4449,德州市,监理站,细颗粒物(PM2.5),110,134,154,70,85,145,145,143,143,26,29,4,6,0.8,0.9
2026-03-21T1900,3066A,116.2722,37.438,德州市,九衢泉纯净水厂,细颗粒物(PM2.5),115,132,148,76,87,136,136,136,136,27,38,4,6,0.7,0.7
2026-03-21T1900,3371A,116.3693,37.44,德州市,开发区人民医院,细颗粒物(PM2.5),109,134,154,69,89,133,133,136,136,24,28,8,11,0.7,0.7
2026-03-21T1900,3511A,116.5687,37.3331,德州市,陵城艺术中心,细颗粒物(PM2.5),108,112,151,68,100,126,126,129,129,17,25,4,10,0.8,0.9
2026-03-21T1900,4292A,116.352738,37.420875,德州市,新河东路,细颗粒物(PM2.5),109,124,152,69,88,135,135,135,135,18,31,11,12,0.7,0.8
2026-03-21T1900,2621A,99.7054,27.8319,迪庆藏族自治州,迪庆州站,,31,NA,21,11,15,99,99,100,100,7,7,8,9,0.6,0.6
2026-03-21T1900,3180A,99.7122,27.8129,迪庆藏族自治州,质量技术监督局,,32,28,29,15,14,100,100,108,105,12,7,6,6,0.4,0.4
2026-03-21T1900,4257A,104.6092,35.5962,定西市,将台街,颗粒物(PM10),137,214,101,58,35,104,104,105,105,7,26,9,10,0.3,0.5
2026-03-21T1900,4309A,104.6159,35.5701,定西市,正龙路62号,颗粒物(PM10),136,213,108,40,31,98,98,99,99,8,12,5,6,0.4,0.5
2026-03-21T1900,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,NA,NA,18,23,NA,9,85,85,87,87,5,8,NA,5,0.2,0.3
2026-03-21T1900,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,细颗粒物(PM2.5),111,118,129,72,87,110,110,120,119,19,37,14,14,0.9,1.2
2026-03-21T1900,2195A,107.4206,40.7609,巴彦淖尔市,附二中,颗粒物(PM10),179,308,188,98,56,92,92,96,96,10,21,8,10,0.3,0.4
2026-03-21T1900,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,颗粒物(PM10),188,326,191,106,58,95,95,100,100,9,21,5,7,0.4,0.5
2026-03-21T1900,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),121,174,108,45,40,94,94,95,95,6,16,9,10,0.2,0.3
2026-03-21T1900,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),120,170,136,46,42,98,98,98,98,2,16,/,/,/,/
2026-03-21T1900,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,颗粒物(PM10),114,154,105,45,37,87,87,87,87,7,10,7,7,0.3,0.3
2026-03-21T1900,3181A,106.776805,31.852614,巴中市,市五中,,28,28,27,15,15,59,59,56,56,10,19,8,8,0.7,0.8
2026-03-21T1900,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,22,22,26,10,15,61,61,58,58,12,22,9,9,0.7,0.7
2026-03-21T1900,3616A,106.7617,31.8343,巴中市,市中心医院,,21,21,28,11,17,57,57,60,60,20,20,10,10,0.8,0.8
2026-03-21T1900,2235A,122.7909,45.608,白城市,洮北区环保局,细颗粒物(PM2.5),221,277,100,171,70,96,96,123,122,54,20,14,8,1.4,0.5
2026-03-21T1900,2236A,122.8741,45.5725,白城市,市环保局,细颗粒物(PM2.5),133,153,90,96,58,73,73,100,98,54,23,9,6,0.8,0.5
2026-03-21T1900,2231A,126.4219,41.9172,白山市,喜丰,细颗粒物(PM2.5),80,78,61,50,32,132,132,121,121,8,25,9,11,0.8,0.7
2026-03-21T1900,2232A,126.4082,41.9416,白山市,环保局,细颗粒物(PM2.5),98,60,44,59,33,127,127,118,118,11,14,10,11,0.7,0.6
2026-03-21T1900,2647A,104.1727,36.5448,白银市,第三小学,颗粒物(PM10),139,220,180,76,57,97,97,99,99,7,31,10,36,0.2,0.4
2026-03-21T1900,2648A,104.1467,36.5482,白银市,动力公司,颗粒物(PM10),135,210,181,66,52,88,88,93,93,9,28,3,13,0.4,0.5
2026-03-21T1900,2512A,106.6102,23.901,百色市,市监测站,,39,39,33,19,17,48,48,57,57,15,13,14,16,0.7,0.7
2026-03-21T1900,2513A,106.6524,23.8842,百色市,市中心血站,,48,39,37,33,20,49,49,56,56,16,15,12,13,0.8,0.8
2026-03-21T1900,4133A,106.6273,23.8798,百色市,龙景西路,NA,NA,52,37,32,20,NA,NA,55,55,16,13,15,16,0.9,0.7
2026-03-21T1900,2270A,117.396,32.9389,蚌埠市,工人疗养院,细颗粒物(PM2.5),102,110,128,62,93,132,132,146,146,36,28,5,5,0.5,0.6
2026-03-21T1900,2271A,117.3606,32.9428,蚌埠市,百货大楼,细颗粒物(PM2.5),96,88,117,58,85,137,137,144,144,26,32,5,5,0.6,0.7
2026-03-21T1900,2273A,117.4183,32.8909,蚌埠市,蚌埠学院,NA,NA,85,111,54,94,NA,NA,149,149,26,26,4,4,0.5,0.7
2026-03-21T1900,2274A,117.3534,32.9672,蚌埠市,淮上区政府,细颗粒物(PM2.5),109,95,117,69,97,141,141,150,150,29,31,5,6,0.5,0.6
2026-03-21T1900,2275A,117.3143,32.8977,蚌埠市,高新区,细颗粒物(PM2.5),80,80,113,50,93,127,127,139,139,21,24,6,7,0.5,0.7
2026-03-21T1900,3715A,117.3091,32.9314,蚌埠市,蚌埠田家炳中学,细颗粒物(PM2.5),98,99,123,59,94,143,143,148,148,19,20,4,5,0.5,0.6
2026-03-21T1900,1585A,109.8761,40.6533,包头市,市环境监测站,颗粒物(PM10),304,423,145,31,50,107,107,100,100,11,50,4,14,0.3,0.7
2026-03-21T1900,1587A,109.9992,40.5843,包头市,包头八中,颗粒物(PM10),194,337,150,59,64,97,97,96,96,10,50,7,16,0.3,0.9
2026-03-21T1900,1589A,109.8641,40.6288,包头市,惠龙物流,颗粒物(PM10),393,494,141,45,52,98,98,93,93,10,49,4,14,0.3,0.7
2026-03-21T1900,1590A,110.0376,40.5546,包头市,东河鸿龙湾,颗粒物(PM10),212,358,140,36,61,99,99,103,103,12,63,7,14,0.4,0.9
2026-03-21T1900,3283A,109.9154,40.5684,包头市,滨河大厦,颗粒物(PM10),196,342,127,78,52,102,102,101,101,9,56,6,13,0.4,0.8
2026-03-21T1900,3419A,109.9449,40.6259,包头市,包头市委党校,颗粒物(PM10),169,288,116,63,46,98,98,93,93,11,46,7,15,0.4,0.7
2026-03-21T1900,3683A,109.8332,40.6577,包头市,昆区政府,颗粒物(PM10),343,454,148,44,57,101,101,94,94,15,65,4,14,0.4,0.9
2026-03-21T1900,1931A,107.0802,34.3129,宝鸡市,竹园沟,"颗粒物(PM10),细颗粒物(PM2.5)",92,108,93,56,36,58,58,78,77,29,20,8,7,0.5,0.4
2026-03-21T1900,1933A,107.1429,34.3549,宝鸡市,监测站,颗粒物(PM10),103,127,109,55,40,42,42,62,62,44,27,10,9,0.6,0.4
2026-03-21T1900,1934A,107.1172,34.3759,宝鸡市,技工学校,颗粒物(PM10),104,130,119,50,42,58,58,75,75,35,23,5,7,0.6,0.5
2026-03-21T1900,1936A,107.2025,34.3518,宝鸡市,文理学院,颗粒物(PM10),102,125,119,53,44,52,52,70,70,37,24,6,6,0.7,0.5
2026-03-21T1900,1937A,107.2396,34.3626,宝鸡市,三迪小学,颗粒物(PM10),102,125,125,51,45,50,50,77,75,45,32,6,6,0.7,0.5
2026-03-21T1900,4155A,107.1721,34.3558,宝鸡市,滨河北路,颗粒物(PM10),109,143,141,53,45,51,51,67,67,37,26,7,7,0.7,0.6
2026-03-21T1900,4308A,107.3898,34.3601,宝鸡市,陈仓区北开路21号,颗粒物(PM10),105,132,133,52,48,63,63,84,82,39,36,10,17,0.5,0.5
2026-03-21T1900,1051A,115.4803,38.8568,保定市,游泳馆,细颗粒物(PM2.5),166,148,87,126,58,106,106,104,104,33,33,15,11,0.7,0.6
2026-03-21T1900,1052A,115.509,38.8895,保定市,华电二区,细颗粒物(PM2.5),152,131,78,116,52,106,106,102,102,29,33,4,4,0.8,0.6
2026-03-21T1900,1053A,115.4588,38.9037,保定市,接待中心,细颗粒物(PM2.5),144,145,78,108,53,101,101,102,102,35,34,7,5,0.6,0.3
2026-03-21T1900,1054A,115.4484,38.8344,保定市,地表水厂,细颗粒物(PM2.5),140,173,95,104,50,105,105,105,105,33,32,8,7,0.7,0.5
2026-03-21T1900,3581A,115.3136,38.9511,保定市,满城区生态环境分局,细颗粒物(PM2.5),119,149,104,80,45,114,114,104,104,29,37,9,8,0.7,0.5
2026-03-21T1900,3582A,115.4709,38.7628,保定市,清苑区第二中学,细颗粒物(PM2.5),144,173,109,108,54,96,96,104,104,35,37,10,8,0.6,0.4
2026-03-21T1900,3583A,115.6231,39.0223,保定市,徐水物探局,细颗粒物(PM2.5),170,213,107,129,55,94,94,98,98,37,37,5,3,0.7,0.5
2026-03-21T1900,4004A,115.4199,38.8665,保定市,双鹰农机,细颗粒物(PM2.5),146,201,103,110,55,109,109,108,108,32,34,7,6,0.6,0.4
2026-03-21T1900,4034A,115.515,38.8589,保定市,植保所站,细颗粒物(PM2.5),156,151,94,119,55,109,109,106,106,34,36,6,4,0.5,0.4
2026-03-21T1900,2594A,99.1589,25.1137,保山市,市环境监测站,,46,38,39,32,22,109,109,103,103,8,11,5,5,0.3,0.3
2026-03-21T1900,2595A,99.1616,25.1381,保山市,市环保局,,43,43,42,28,24,115,115,103,103,4,7,5,5,0.3,0.3
2026-03-21T1900,1867A,109.1435,21.4085,北海市,海滩公园,,40,38,44,28,25,66,66,74,74,10,13,8,9,0.5,0.7
2026-03-21T1900,1868A,109.0983,21.466,北海市,新市环保局,,32,32,37,11,26,60,60,66,66,9,13,8,9,0.5,0.8
2026-03-21T1900,1869A,109.1775,21.5232,北海市,北海工业园,,39,39,50,24,30,58,58,62,62,9,13,8,9,0.5,0.7
2026-03-21T1900,3400A,109.1844,21.4396,北海市,龙潭自来水厂,NA,NA,33,39,11,28,NA,NA,71,71,7,11,5,6,0.6,0.8
2026-03-21T1900,1001A,116.3611,39.8786,北京市,万寿西宫,细颗粒物(PM2.5),130,147,76,92,46,102,102,96,96,32,33,6,7,0.7,0.7
2026-03-21T1900,1003A,116.4174,39.9289,北京市,东四,细颗粒物(PM2.5),135,147,75,98,45,103,103,97,97,33,32,9,10,0.7,0.6
2026-03-21T1900,1004A,116.4073,39.8858,北京市,天坛,细颗粒物(PM2.5),128,138,75,90,41,84,84,86,86,30,27,5,5,0.8,0.7
2026-03-21T1900,1005A,116.4622,39.9364,北京市,农展馆,细颗粒物(PM2.5),140,155,75,103,44,107,107,98,98,25,29,8,9,0.8,0.7
2026-03-21T1900,1006A,116.3399,39.9293,北京市,官园,细颗粒物(PM2.5),140,141,72,103,44,94,94,83,83,32,36,6,6,0.6,0.5
2026-03-21T1900,1007A,116.2879,39.9613,北京市,海淀万柳,细颗粒物(PM2.5),124,152,70,86,38,76,76,70,70,30,35,7,5,0.5,0.4
2026-03-21T1900,1008A,116.6635,40.1349,北京市,顺义新城,细颗粒物(PM2.5),162,220,89,123,47,91,91,93,92,33,25,9,10,0.6,0.6
2026-03-21T1900,1009A,116.6275,40.327,北京市,怀柔镇,细颗粒物(PM2.5),122,133,63,84,35,82,82,86,86,44,20,9,8,0.9,0.6
2026-03-21T1900,1010A,116.2295,40.217,北京市,昌平镇,细颗粒物(PM2.5),120,123,63,82,34,90,90,85,85,33,24,6,5,0.7,0.6
2026-03-21T1900,1011A,116.3968,39.982,北京市,奥体中心,细颗粒物(PM2.5),127,141,70,89,41,89,89,81,81,31,35,8,8,0.8,0.7
2026-03-21T1900,3418A,116.8336,40.4095,北京市,密云新城,细颗粒物(PM2.5),128,160,75,90,37,92,92,94,94,36,28,7,5,0.9,0.7
