,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,331125,20,28.1062,优,--,11,6,24,优,#00E400,#00E400,6,云和三中,#00E400,16,优,优,优,331100,#00E400,119.5728,#00E400,11,优,0.4,优,#00E400,#00E400,331125002,优,#00E400,丽水市,#00E400,优,11,10,#00E400,1,2026-06-27 04:00:00
1,优,330922,39,30.7269,优,--,14,2,66,优,#00E400,#00E400,7,嵊泗菜园,#00E400,18,优,优,优,330900,#00E400,122.4464,#00E400,12,优,0.2,优,#00E400,#00E400,330922001,优,#00E400,舟山市,#00E400,优,18,10,#00E400,2,2026-06-27 04:00:00
2,优,330329,59,27.557,优,--,7,8,45,优,#00E400,#00E400,4,罗阳,#00E400,19,优,优,优,330300,#00E400,119.7084,#00E400,11,优,0.3,优,#00E400,#00E400,330329001,优,#00E400,温州市,#00E400,优,17,5,#00E400,3,2026-06-27 04:00:00
3,优,330329,49,27.5438,优,--,11,5,40,优,#00E400,#00E400,6,泰顺实验中学,#00E400,19,优,优,优,330300,#00E400,119.716111,#00E400,9,优,0.4,优,#00E400,#00E400,330329002,优,#00E400,温州市,#00E400,优,19,5,#00E400,3,2026-06-27 04:00:00
4,优,331081,54,28.39136,优,--,17,5,86,优,#00E400,#00E400,3,之江高级中学,#00E400,19,优,优,优,331000,#00E400,121.37696,#00E400,12,优,0.2,优,#00E400,#00E400,331081002,优,#00E400,台州市,#00E400,优,19,10,#00E400,3,2026-06-27 04:00:00
5,优,331126,59,27.629585,优,--,10,4,56,优,#00E400,#00E400,4,庆元监测楼,#00E400,19,优,优,优,331100,#00E400,119.054809,#00E400,3,优,0.4,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,9,4,#00E400,3,2026-06-27 04:00:00
6,优,330381,64,27.791645,优,--,14,15,89,优,#00E400,#00E400,7,花园桥,#00E400,20,优,优,优,330300,#00E400,120.62372,#00E400,10,优,0.4,优,#00E400,#00E400,330381001,优,#00E400,温州市,#00E400,优,17,6,#00E400,7,2026-06-27 04:00:00
7,优,330522,54,31.0263,优,--,34,19,100,优,#00E400,#00E400,6,龙山新区,#00E400,20,优,优,优,330500,#00E400,119.9046,#00E400,12,优,0.3,优,#00E400,#00E400,330522002,优,#00E400,湖州市,#00E400,优,20,24,#00E400,7,2026-06-27 04:00:00
8,优,331081,61,28.37558,优,--,14,7,79,优,#00E400,#00E400,6,温岭环监站,#00E400,20,优,优,优,331000,#00E400,121.36579,#00E400,13,优,0.3,优,#00E400,#00E400,331081001,优,#00E400,台州市,#00E400,优,17,7,#00E400,7,2026-06-27 04:00:00
9,优,330225,56,29.4767,优,--,21,7,79,优,#00E400,#00E400,8,文峰小学,#00E400,21,优,优,优,330200,#00E400,121.8864,#00E400,12,优,0.5,优,#00E400,#00E400,330225001,优,#00E400,宁波市,#00E400,优,21,10,#00E400,10,2026-06-27 04:00:00
10,优,331125,20,28.1173,优,--,13,12,26,优,#00E400,#00E400,5,云和监测楼,#00E400,21,优,优,优,331100,#00E400,119.5626,#00E400,14,优,0.4,优,#00E400,#00E400,331125001,优,#00E400,丽水市,#00E400,优,21,10,#00E400,10,2026-06-27 04:00:00
11,良,330522,66,31.0143,优,--,34,18,107,优,#00E400,#00E400,4,职教中心,#FFFF00,22,优,优,优,330500,#00E400,119.8935,#00E400,15,优,0.4,优,#00E400,#00E400,330522001,优,#00E400,湖州市,#00E400,优,22,26,#00E400,12,2026-06-27 04:00:00
12,优,331181,41,28.076,优,--,14,7,50,优,#00E400,#00E400,6,粮食大楼,#00E400,22,优,优,优,331100,#00E400,119.1217,#00E400,15,优,0.6,优,#00E400,#00E400,331181002,优,#00E400,丽水市,#00E400,优,22,9,#00E400,12,2026-06-27 04:00:00
13,优,331127,17,27.9772,优,--,15,10,19,优,#00E400,#00E400,4,景宁县政府,#00E400,23,优,优,优,331100,#00E400,119.6311,#00E400,5,优,0.4,优,#00E400,#00E400,331127002,优,#00E400,丽水市,#00E400,优,23,6,#00E400,14,2026-06-27 04:00:00
14,优,330483,68,30.6355,优,--,30,8,95,优,#00E400,#00E400,9,文化中心,#00E400,23,优,优,优,330400,#00E400,120.5795,#00E400,16,优,0.5,优,#00E400,#00E400,330483003,优,#00E400,嘉兴市,#00E400,优,22,21,#00E400,14,2026-06-27 04:00:00
15,优,330326,75,27.6653,优,--,16,17,98,优,#00E400,#00E400,8,平阳县政府,#00E400,24,优,优,优,330300,#00E400,120.5611,#00E400,10,优,0.6,优,#00E400,#00E400,330326002,优,#00E400,温州市,#00E400,优,19,10,#00E400,16,2026-06-27 04:00:00
16,优,330483,74,30.6488,优,--,37,18,99,优,#00E400,#00E400,5,茅盾小学,#00E400,24,优,优,优,330400,#00E400,120.5498,#00E400,14,优,0.4,优,#00E400,#00E400,330483001,优,#00E400,嘉兴市,#00E400,优,19,23,#00E400,16,2026-06-27 04:00:00
17,良,331083,74,28.2221,优,--,15,12,111,优,#00E400,#00E400,7,楚门中心小学,#FFFF00,24,优,优,优,331000,#00E400,121.2846,#00E400,12,优,0.8,优,#00E400,#00E400,331021002,优,#00E400,台州市,#00E400,优,22,9,#00E400,16,2026-06-27 04:00:00
18,优,330324,79,28.044335,优,--,16,24,96,优,#00E400,#00E400,6,瓯北,#00E400,25,优,优,优,330300,#00E400,120.654963,#00E400,10,优,0.5,优,#00E400,#00E400,330324002,优,#00E400,温州市,#00E400,优,25,7,#00E400,19,2026-06-27 04:00:00
19,优,330326,77,27.6593,优,--,17,6,85,优,#00E400,#00E400,5,平阳监测站,#00E400,25,优,优,优,330300,#00E400,120.5705,#00E400,6,优,0.4,优,#00E400,#00E400,330326001,优,#00E400,温州市,#00E400,优,24,4,#00E400,19,2026-06-27 04:00:00
20,优,330921,66,30.2669,优,--,18,12,77,优,#00E400,#00E400,4,岱山环保大楼,#00E400,25,优,优,优,330900,#00E400,122.2199,#00E400,15,优,0.5,优,#00E400,#00E400,330921001,优,#00E400,舟山市,#00E400,优,25,10,#00E400,19,2026-06-27 04:00:00
21,优,331126,78,27.6211,优,--,8,3,63,优,#00E400,#00E400,5,庆元气象局,#00E400,25,优,优,优,331100,#00E400,119.0788,#00E400,4,优,0.5,优,#00E400,#00E400,331126002,优,#00E400,丽水市,#00E400,优,7,4,#00E400,19,2026-06-27 04:00:00
22,优,330225,82,29.2003,优,--,18,9,99,优,#00E400,#00E400,8,石浦新港小学,#00E400,26,优,优,优,330200,#00E400,121.934,#00E400,8,优,0.5,优,#00E400,#00E400,330225002,优,#00E400,宁波市,#00E400,优,18,12,#00E400,23,2026-06-27 04:00:00
23,优,330324,46,28.158269,优,--,15,10,85,优,#00E400,#00E400,6,上塘,#00E400,26,优,优,优,330300,#00E400,120.694244,#00E400,10,优,0.5,优,#00E400,#00E400,330324001,优,#00E400,温州市,#00E400,优,26,7,#00E400,23,2026-06-27 04:00:00
24,优,330481,81,30.5261,优,--,33,13,90,优,#00E400,#00E400,6,海宁监测大楼,#00E400,26,优,优,优,330400,#00E400,120.6739,#00E400,11,优,0.3,优,#00E400,#00E400,330481001,优,#00E400,嘉兴市,#00E400,优,21,18,#00E400,23,2026-06-27 04:00:00
25,优,330921,61,30.2517,优,--,18,6,71,优,#00E400,#00E400,8,岱山高亭,#00E400,26,优,优,优,330900,#00E400,122.1958,#00E400,11,优,0.1,优,#00E400,#00E400,330921002,优,#00E400,舟山市,#00E400,优,26,10,#00E400,23,2026-06-27 04:00:00
26,优,331024,28,28.7403,优,--,21,12,42,优,#00E400,#00E400,6,新生中学,#00E400,26,优,优,优,331000,#00E400,120.4728,#00E400,13,优,0.5,优,#00E400,#00E400,331024002,优,#00E400,台州市,#00E400,优,26,13,#00E400,23,2026-06-27 04:00:00
27,优,330481,81,30.5524,优,--,33,12,98,优,#00E400,#00E400,6,胜利社区,#00E400,26,优,优,优,330400,#00E400,120.6713,#00E400,12,优,0.4,优,#00E400,#00E400,330481003,优,#00E400,嘉兴市,#00E400,优,23,19,#00E400,23,2026-06-27 04:00:00
28,优,330212,55,29.7736,优,--,24,12,65,优,#00E400,#00E400,5,钱湖水厂,#00E400,26,优,优,优,330200,#00E400,121.6330,#00E400,14,优,0.3,优,#00E400,#00E400,2013302120001,优,#00E400,宁波市,#00E400,优,26,14,#00E400,23,2026-06-27 04:00:00
29,良,330381,86,27.782284,优,--,10,10,118,优,#00E400,#00E400,9,安阳新区,#FFFF00,27,优,优,优,330300,#00E400,120.650915,#00E400,13,优,0.4,优,#00E400,#00E400,330381002,优,#00E400,温州市,#00E400,优,20,8,#00E400,30,2026-06-27 04:00:00
30,良,330383,84,27.5812,优,--,15,11,116,优,#00E400,#00E400,9,龙港,#FFFF00,27,优,优,优,330300,#00E400,120.5489,#00E400,13,优,0.6,优,#00E400,#00E400,330327002,优,#00E400,温州市,#00E400,优,26,10,#00E400,30,2026-06-27 04:00:00
31,优,330327,34,27.503889,优,--,17,9,65,优,#00E400,#00E400,10,灵溪,#00E400,28,优,优,优,330300,#00E400,120.395278,#00E400,13,优,0.4,优,#00E400,#00E400,330327001,优,#00E400,温州市,#00E400,优,28,11,#00E400,32,2026-06-27 04:00:00
32,优,330482,84,30.6937,优,--,27,8,91,优,#00E400,#00E400,8,平湖幼儿园,#00E400,28,优,优,优,330400,#00E400,121.0259,#00E400,17,优,0.3,优,#00E400,#00E400,330482001,优,#00E400,嘉兴市,#00E400,优,28,18,#00E400,32,2026-06-27 04:00:00
33,优,330727,22,29.051486,优,--,19,24,48,优,#00E400,#00E400,7,国税大楼,#00E400,28,优,优,优,330700,#00E400,120.438346,#00E400,14,优,0.4,优,#00E400,#00E400,330727002,优,#00E400,金华市,#00E400,优,28,13,#00E400,32,2026-06-27 04:00:00
34,优,331082,52,28.873,优,--,20,19,92,优,#00E400,#00E400,6,临海环保大楼,#00E400,28,优,优,优,331000,#00E400,121.1769,#00E400,15,优,0.4,优,#00E400,#00E400,331082001,优,#00E400,台州市,#00E400,优,28,11,#00E400,32,2026-06-27 04:00:00
35,优,330281,43,30.0497,优,--,24,30,72,优,#00E400,#00E400,9,龙山公园,#00E400,29,优,优,优,330200,#00E400,121.1475,#00E400,19,优,0.5,优,#00E400,#00E400,330281001,优,#00E400,宁波市,#00E400,优,29,16,#00E400,36,2026-06-27 04:00:00
36,优,331123,35,28.5839,优,--,21,19,56,优,#00E400,#00E400,9,遂昌中学,#00E400,29,优,优,优,331100,#00E400,119.2656,#00E400,19,优,0.5,优,#00E400,#00E400,331123002,优,#00E400,丽水市,#00E400,优,29,10,#00E400,36,2026-06-27 04:00:00
37,良,330483,73,30.7369,优,--,37,16,112,优,#00E400,#00E400,5,植材小学,#FFFF00,29,优,优,优,330400,#00E400,120.4902,#00E400,18,优,0.5,优,#00E400,#00E400,330483509,优,#00E400,嘉兴市,#00E400,优,29,25,#00E400,36,2026-06-27 04:00:00
38,优,331127,15,28.002222,优,--,20,7,19,优,#00E400,#00E400,5,红星小学,#00E400,30,优,优,优,331100,#00E400,119.636389,#00E400,11,优,0.4,优,#00E400,#00E400,331127003,优,#00E400,丽水市,#00E400,优,30,9,#00E400,39,2026-06-27 04:00:00
39,优,330328,32,27.804722,优,--,18,6,31,优,#00E400,#00E400,8,文成中学,#00E400,30,优,优,优,330300,#00E400,120.077222,#00E400,15,优,0.4,优,#00E400,#00E400,330328002,优,#00E400,温州市,#00E400,优,30,8,#00E400,39,2026-06-27 04:00:00
40,优,331121,41,28.1094,优,--,18,8,66,优,#00E400,#00E400,5,青田中学,#00E400,30,优,优,优,331100,#00E400,120.3161,#00E400,14,优,0.5,优,#00E400,#00E400,331121002,优,#00E400,丽水市,#00E400,优,30,9,#00E400,39,2026-06-27 04:00:00
41,优,331124,37,28.4505,优,--,21,22,48,优,#00E400,#00E400,4,松阳监测楼,#00E400,30,优,优,优,331100,#00E400,119.4799,#00E400,15,优,0.4,优,#00E400,#00E400,331124001,优,#00E400,丽水市,#00E400,优,30,12,#00E400,39,2026-06-27 04:00:00
42,优,330213,46,29.6506,优,--,26,14,66,优,#00E400,#00E400,7,奉化教育局,#00E400,31,优,优,优,330200,#00E400,121.4042,#00E400,18,优,0.6,优,#00E400,#00E400,330283005,优,#00E400,宁波市,#00E400,优,31,16,#00E400,43,2026-06-27 04:00:00
43,优,330328,32,27.7838,优,--,17,6,42,优,#00E400,#00E400,6,大峃,#00E400,31,优,优,优,330300,#00E400,120.085,#00E400,12,优,0.5,优,#00E400,#00E400,330328001,优,#00E400,温州市,#00E400,优,31,8,#00E400,43,2026-06-27 04:00:00
