timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-04-14T1900,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,32,22,14,9,8,101,101,96,96,8,6,6,6,0.4,0.4
2026-04-14T1900,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,30,27,10,11,9,96,96,91,91,7,6,3,4,0.3,0.3
2026-04-14T1900,2695A,80.2899,41.1684,阿克苏地区,电视台,,49,45,75,34,24,133,133,116,116,5,12,2,2,0.5,0.5
2026-04-14T1900,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),53,53,84,25,29,136,136,120,120,5,22,4,4,0.3,0.5
2026-04-14T1900,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,36,21,45,9,14,113,113,115,115,6,4,9,9,0.5,0.5
2026-04-14T1900,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,32,21,48,6,21,100,100,105,105,6,4,8,8,0.4,0.5
2026-04-14T1900,2708A,88.1266,47.8515,阿勒泰地区,市站,颗粒物(PM10),140,223,32,49,6,91,91,88,88,4,8,5,6,0.2,0.2
2026-04-14T1900,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,颗粒物(PM10),401,501,54,73,7,91,91,87,87,3,5,6,6,0.2,0.2
2026-04-14T1900,2630A,80.1171,32.4999,阿里地区,阿里监测站,,42,10,12,3,4,134,134,130,130,1,3,5,6,0.4,0.4
2026-04-14T1900,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,45,9,10,3,3,141,141,136,136,1,2,5,5,0.4,0.4
2026-04-14T1900,2644A,109.0088,32.6974,安康市,汉滨区检察院,,25,25,31,11,17,55,55,78,78,17,9,5,6,0.6,0.5
2026-04-14T1900,4054A,109.0324,32.6913,安康市,市邮政管理局,NA,NA,38,33,22,19,53,53,86,85,26,12,4,6,NA,0.7
2026-04-14T1900,2291A,117.0806,30.5181,安庆市,环科院,,26,20,17,6,14,81,81,95,95,12,8,5,5,0.5,0.7
2026-04-14T1900,2292A,117.0331,30.5118,安庆市,马山宾馆,,25,17,16,3,13,77,77,90,90,9,7,4,4,0.4,0.6
2026-04-14T1900,2294A,116.9897,30.6146,安庆市,安庆大学,,27,14,17,3,9,86,86,90,90,6,6,2,2,0.4,0.6
2026-04-14T1900,3173A,117.0598,30.5351,安庆市,市人大,,24,18,17,6,11,74,74,91,90,12,8,6,6,0.5,0.7
2026-04-14T1900,3123A,105.9408,26.2431,安顺市,凤凰山,颗粒物(PM10),63,68,44,35,27,101,101,96,96,8,8,6,7,0.6,0.5
2026-04-14T1900,3124A,105.9443,26.2567,安顺市,金钟山,细颗粒物(PM2.5),66,57,35,43,26,95,95,86,86,6,6,7,7,0.6,0.5
2026-04-14T1900,3125A,105.8983,26.248,安顺市,娄家坡,细颗粒物(PM2.5),70,58,37,45,28,97,97,91,91,7,7,7,19,0.6,0.6
2026-04-14T1900,1819A,114.3552,36.1017,安阳市,红庙街,颗粒物(PM10),98,116,80,24,44,103,103,128,128,11,22,3,5,0.0,0.3
2026-04-14T1900,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),85,99,78,22,47,103,103,127,127,8,20,4,6,0,0.2
2026-04-14T1900,3141A,114.3921,36.0879,安阳市,信访局,,48,48,70,22,45,110,110,137,133,4,19,2,4,0.3,0.5
2026-04-14T1900,3669A,114.4706,36.0634,安阳市,左辅环卫站,,39,39,88,20,42,97,97,115,115,13,22,1,2,0.3,0.4
2026-04-14T1900,4117A,114.2918,36.0769,安阳市,钢三路198号,,32,32,82,20,47,94,94,118,118,9,18,2,4,0.4,0.6
2026-04-14T1900,1748A,123.0441,41.1201,鞍山市,深沟寺,细颗粒物(PM2.5),130,136,124,92,78,70,70,115,115,32,44,9,18,1.0,1
2026-04-14T1900,1749A,123.011,41.0931,鞍山市,太阳城,细颗粒物(PM2.5),145,147,132,109,90,80,80,105,105,29,45,12,28,1.3,1.8
2026-04-14T1900,1750A,123.0483,41.1445,鞍山市,太平,细颗粒物(PM2.5),133,140,129,96,77,85,85,116,116,33,38,10,16,1.0,1
2026-04-14T1900,1751A,122.964,41.0968,鞍山市,铁西三道街,细颗粒物(PM2.5),140,147,138,103,95,74,74,112,112,50,52,25,48,1.8,2.4
2026-04-14T1900,1753A,123.0219,41.0822,鞍山市,明达新区,细颗粒物(PM2.5),134,135,131,97,89,83,83,104,104,30,44,12,29,1.2,1.7
2026-04-14T1900,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,细颗粒物(PM2.5),146,142,143,110,98,86,86,109,109,40,55,13,40,1.5,2.1
2026-04-14T1900,2195A,107.4206,40.7609,巴彦淖尔市,附二中,,50,50,199,13,41,114,114,115,115,6,6,9,10,0.3,0.3
2026-04-14T1900,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,43,43,173,14,38,113,113,115,115,6,6,6,6,0.3,0.3
2026-04-14T1900,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,,39,31,75,27,32,100,100,97,97,6,13,10,10,0.1,0.2
2026-04-14T1900,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),67,73,89,3,30,98,98,99,99,6,7,/,/,/,/
2026-04-14T1900,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,,30,30,76,3,19,88,88,90,90,11,11,7,8,0.2,0.2
2026-04-14T1900,3181A,106.776805,31.852614,巴中市,市五中,,23,16,22,3,13,71,71,66,66,8,12,8,8,0.6,0.8
2026-04-14T1900,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,23,17,18,6,11,73,73,70,70,7,13,8,8,0.6,0.7
2026-04-14T1900,3616A,106.7617,31.8343,巴中市,市中心医院,,27,10,19,3,13,84,84,78,78,5,11,8,8,0.5,0.6
2026-04-14T1900,2235A,122.7909,45.608,白城市,洮北区环保局,,48,42,45,33,27,111,111,109,109,5,28,4,7,0.1,0.2
2026-04-14T1900,2236A,122.8741,45.5725,白城市,市环保局,颗粒物(PM10),56,58,46,29,22,64,64,94,90,32,36,4,5,0,0
2026-04-14T1900,2231A,126.4219,41.9172,白山市,喜丰,细颗粒物(PM2.5),140,139,193,103,143,103,103,116,115,34,34,12,14,1.1,1.1
2026-04-14T1900,2232A,126.4082,41.9416,白山市,环保局,细颗粒物(PM2.5),136,114,150,99,155,124,124,123,123,22,28,13,14,0.9,0.9
2026-04-14T1900,2647A,104.1727,36.5448,白银市,第三小学,,34,32,24,22,10,108,108,106,106,6,4,5,7,0.3,0.3
2026-04-14T1900,2648A,104.1467,36.5482,白银市,动力公司,,35,30,24,16,10,112,112,108,108,6,6,7,8,0.2,0.3
2026-04-14T1900,2512A,106.6102,23.901,百色市,市监测站,细颗粒物(PM2.5),115,120,98,76,70,148,148,166,166,13,19,16,20,0.9,1
2026-04-14T1900,2513A,106.6524,23.8842,百色市,市中心血站,细颗粒物(PM2.5),137,NA,105,100,116,148,148,166,166,8,12,16,18,1.2,1.2
2026-04-14T1900,4133A,106.6273,23.8798,百色市,龙景西路,细颗粒物(PM2.5),113,124,105,74,79,150,150,170,170,13,18,16,22,0.7,0.8
2026-04-14T1900,2270A,117.396,32.9389,蚌埠市,工人疗养院,颗粒物(PM10),60,64,50,22,25,102,102,121,121,24,15,6,4,0.3,0.3
2026-04-14T1900,2271A,117.3606,32.9428,蚌埠市,百货大楼,,42,42,36,20,19,115,115,126,124,10,9,8,5,0.3,0.4
2026-04-14T1900,2273A,117.4183,32.8909,蚌埠市,蚌埠学院,,39,39,31,15,20,112,112,123,123,14,18,6,5,0.4,0.4
2026-04-14T1900,2274A,117.3534,32.9672,蚌埠市,淮上区政府,,46,46,36,17,21,115,115,128,128,14,12,7,5,0.4,0.3
2026-04-14T1900,2275A,117.3143,32.8977,蚌埠市,高新区,,41,41,32,15,19,108,108,120,120,15,12,8,7,0.4,0.4
2026-04-14T1900,3715A,117.3091,32.9314,蚌埠市,蚌埠田家炳中学,颗粒物(PM10),51,51,44,19,21,100,100,124,124,23,13,5,5,0.3,0.3
2026-04-14T1900,1585A,109.8761,40.6533,包头市,市环境监测站,颗粒物(PM10),65,70,99,16,30,120,120,124,124,17,25,8,12,0.6,0.7
2026-04-14T1900,1587A,109.9992,40.5843,包头市,包头八中,颗粒物(PM10),68,74,103,20,35,116,116,118,118,13,22,8,17,0.3,0.7
2026-04-14T1900,1589A,109.8641,40.6288,包头市,惠龙物流,颗粒物(PM10),56,58,100,18,31,115,115,117,117,11,19,8,11,0.4,0.6
2026-04-14T1900,1590A,110.0376,40.5546,包头市,东河鸿龙湾,,48,48,85,19,33,123,123,123,123,10,22,10,15,0.3,0.5
2026-04-14T1900,3283A,109.9154,40.5684,包头市,滨河大厦,颗粒物(PM10),53,54,92,22,33,116,116,122,122,14,19,9,12,0.3,0.4
2026-04-14T1900,3419A,109.9449,40.6259,包头市,包头市委党校,,50,50,88,13,27,124,124,122,122,7,23,8,12,0.3,0.4
2026-04-14T1900,3683A,109.8332,40.6577,包头市,昆区政府,颗粒物(PM10),54,55,99,16,32,111,111,120,120,25,27,5,11,0.7,0.9
2026-04-14T1900,1931A,107.0802,34.3129,宝鸡市,竹园沟,细颗粒物(PM2.5),82,80,60,51,40,133,133,121,121,14,14,8,8,0.5,0.5
2026-04-14T1900,1933A,107.1429,34.3549,宝鸡市,监测站,颗粒物(PM10),100,120,78,53,50,133,133,120,120,26,16,7,6,0.5,0.4
2026-04-14T1900,1934A,107.1172,34.3759,宝鸡市,技工学校,NA,NA,NA,69,NA,46,113,113,119,119,18,13,5,5,0.6,0.6
2026-04-14T1900,1936A,107.2025,34.3518,宝鸡市,文理学院,颗粒物(PM10),79,90,67,45,44,130,130,119,119,16,14,6,6,0.6,0.6
2026-04-14T1900,1937A,107.2396,34.3626,宝鸡市,三迪小学,颗粒物(PM10),75,84,69,47,44,128,128,121,121,16,13,7,6,0.7,0.6
2026-04-14T1900,4155A,107.1721,34.3558,宝鸡市,滨河北路,"颗粒物(PM10),细颗粒物(PM2.5)",80,91,69,50,46,124,124,115,115,17,13,8,8,0.7,0.6
2026-04-14T1900,4308A,107.3898,34.3601,宝鸡市,陈仓区北开路21号,颗粒物(PM10),75,85,71,43,44,126,126,123,123,10,12,10,10,0.6,0.6
2026-04-14T1900,1051A,115.4803,38.8568,保定市,游泳馆,细颗粒物(PM2.5),108,122,101,68,58,115,115,126,126,29,33,3,3,0.8,0.5
2026-04-14T1900,1052A,115.509,38.8895,保定市,华电二区,细颗粒物(PM2.5),84,95,94,52,52,112,112,126,126,26,28,7,4,0.7,0.5
2026-04-14T1900,1053A,115.4588,38.9037,保定市,接待中心,细颗粒物(PM2.5),102,104,99,62,54,105,105,118,118,28,24,3,2,0.6,0.4
2026-04-14T1900,1054A,115.4484,38.8344,保定市,地表水厂,NA,NA,116,120,58,57,NA,NA,130,130,28,38,6,6,0.7,0.5
2026-04-14T1900,3581A,115.3136,38.9511,保定市,满城区生态环境分局,颗粒物(PM10),107,136,137,56,49,107,107,120,120,30,32,6,5,0.7,0.5
2026-04-14T1900,3582A,115.4709,38.7628,保定市,清苑区第二中学,颗粒物(PM10),115,159,124,47,50,114,114,125,125,31,39,7,5,0.8,0.5
2026-04-14T1900,3583A,115.6231,39.0223,保定市,徐水物探局,颗粒物(PM10),115,159,136,60,54,87,87,111,111,35,30,6,4,1.1,0.7
2026-04-14T1900,4004A,115.4199,38.8665,保定市,双鹰农机,颗粒物(PM10),106,134,129,60,57,116,116,129,129,29,33,8,5,0.7,0.5
2026-04-14T1900,4034A,115.515,38.8589,保定市,植保所站,细颗粒物(PM2.5),94,100,111,57,56,111,111,123,123,30,34,6,5,0.8,0.6
2026-04-14T1900,2594A,99.1589,25.1137,保山市,市环境监测站,细颗粒物(PM2.5),88,89,75,54,40,141,141,136,136,8,9,8,6,0.3,0.3
2026-04-14T1900,2595A,99.1616,25.1381,保山市,市环保局,细颗粒物(PM2.5),98,106,82,59,47,140,140,138,138,7,8,9,7,0.4,0.4
2026-04-14T1900,1867A,109.1435,21.4085,北海市,海滩公园,颗粒物(PM10),58,60,45,30,28,103,103,103,103,8,8,7,6,0.5,0.5
2026-04-14T1900,1868A,109.0983,21.466,北海市,新市环保局,NA,NA,65,43,39,28,108,108,98,98,NA,9,3,4,0.7,0.6
2026-04-14T1900,1869A,109.1775,21.5232,北海市,北海工业园,细颗粒物(PM2.5),68,68,54,44,31,107,107,100,100,10,15,6,9,0.8,0.8
