timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-19T2000,3488A,104.387954,30.746684,成都市,青白江技师分院,,38,31,28,17,23,121,121,126,126,7,7,4,5,0.7,0.7
2026-06-19T2000,3489A,104.0788,30.4054,成都市,科学城,,39,27,25,22,19,122,122,123,123,2,5,5,5,0.3,0.3
2026-06-19T2000,4011A,103.8505,30.6946,成都市,光华大道三段,细颗粒物(PM2.5),68,57,46,44,36,117,117,144,142,10,12,4,4,0.5,0.5
2026-06-19T2000,4144A,104.3257,30.6406,成都市,八角井街185号,,39,26,31,17,21,124,124,132,132,9,8,4,4,0.4,0.4
2026-06-19T2000,4224A,104.2433276,30.53529463,成都市,鲸龙路1057号,,40,25,28,10,20,127,127,134,134,6,13,7,7,0.7,0.7
2026-06-19T2000,1062A,117.9531,40.908,承德市,铁路,,41,41,73,19,43,64,64,119,100,24,16,3,4,0.6,0.6
2026-06-19T2000,1063A,117.9397,40.9763,承德市,中国银行,,49,48,68,34,40,55,55,118,100,13,11,2,2,0.5,0.6
2026-06-19T2000,4073A,117.9462,40.95,承德市,杏林街1号,,45,40,60,31,47,51,51,126,97,9,10,2,3,0.4,0.6
2026-06-19T2000,4274A,117.7994,40.9605,承德市,滨河大街98号,,42,42,54,22,40,39,39,121,92,9,8,2,2,0.7,0.6
2026-06-19T2000,2314A,117.4698,30.6617,池州市,池州学院,,12,7,6,3,6,38,38,35,35,9,9,5,4,0.7,0.6
2026-06-19T2000,3237A,117.4918,30.6617,池州市,展览馆,,11,8,9,3,4,34,34,39,39,6,6,2,3,0.3,0.4
2026-06-19T2000,3333A,117.5626,30.695,池州市,第八中学,,12,6,9,3,6,37,37,40,40,4,5,3,3,0.2,0.5
2026-06-19T2000,3334A,117.5037,30.6242,池州市,第十二中学,,13,6,10,3,6,39,39,42,42,6,8,4,5,0.4,0.5
2026-06-19T2000,1744A,118.9229,42.2816,赤峰市,松山一中,,49,36,45,19,36,155,155,168,163,8,10,11,11,0.6,0.7
2026-06-19T2000,1745A,118.9588,42.2733,赤峰市,哈达街,,49,39,48,21,37,154,154,157,156,10,12,14,14,0.5,0.6
2026-06-19T2000,3699A,111.6519,40.8389,呼和浩特市,海东办,,30,NA,19,3,12,93,93,117,115,6,10,6,6,0.5,0.6
2026-06-19T2000,4275A,111.591512,40.827312,呼和浩特市,成吉思汗西街8号,,28,NA,21,3,12,89,89,115,111,9,17,5,6,0.3,0.4
2026-06-19T2000,4276A,111.6597,40.8077,呼和浩特市,公园东路75号,,35,6,19,3,16,111,111,134,129,8,10,10,11,0.5,0.6
2026-06-19T2000,4277A,111.5427,40.7846,呼和浩特市,金海路35号,,30,10,26,3,18,93,93,115,110,8,13,4,5,0.4,0.5
2026-06-19T2000,3061A,119.7511,49.1576,呼伦贝尔市,国华电力东,,24,24,28,14,17,67,67,82,78,8,7,5,4,0.3,0.3
2026-06-19T2000,4279A,119.7569,49.2222,呼伦贝尔市,伊敏大街东7号,细颗粒物(PM2.5),52,37,22,36,14,57,57,77,72,9,8,5,6,0.5,0.4
2026-06-19T2000,1250A,120.075,30.867,湖州市,城西水厂,,13,6,36,3,25,39,39,62,52,10,10,4,4,0.3,0.4
2026-06-19T2000,2873A,120.083,30.8929,湖州市,仁皇山新区,,10,6,31,3,26,30,30,54,42,10,17,4,5,0.4,0.6
2026-06-19T2000,2907A,120.1846,30.8592,湖州市,吴兴区站,,11,6,25,3,21,33,33,48,44,7,14,6,6,0.5,0.6
2026-06-19T2000,3562A,120.4146,30.8538,湖州市,南浔区站,,13,11,23,3,24,39,39,60,55,5,12,6,7,0.4,0.6
2026-06-19T2000,1607A,120.904878,40.721091,葫芦岛市,龙港区,NA,NA,24,31,19,24,104,104,88,86,6,9,8,9,NA,0.5
2026-06-19T2000,1608A,120.8382,40.7521,葫芦岛市,化工街,,39,NA,30,27,22,90,90,84,83,12,13,9,9,0.2,0.3
2026-06-19T2000,1609A,120.8339,40.7078,葫芦岛市,新区,,32,22,30,22,24,92,92,85,80,6,8,4,5,0.4,0.4
2026-06-19T2000,1610A,120.8697,40.7679,葫芦岛市,东城区,,39,29,33,27,25,92,92,84,80,12,12,4,4,0.6,0.6
2026-06-19T2000,2483A,109.9297,27.5383,怀化市,河西地税局,,11,11,11,3,4,33,33,40,40,7,5,2,2,/,/
2026-06-19T2000,2484A,109.9783,27.5342,怀化市,市四医院,,9,6,18,3,5,26,26,30,30,6,7,6,6,0.4,0.5
2026-06-19T2000,2485A,109.9971,27.5579,怀化市,监测楼,,12,6,14,3,6,36,36,47,47,6,14,7,7,0.5,0.6
2026-06-19T2000,1210A,119.0566,33.5991,淮安市,钵池山,,23,6,18,3,16,72,72,79,78,9,12,10,10,0.9,1
2026-06-19T2000,1211A,119.0083,33.578,淮安市,北京南路,,27,7,19,3,15,86,86,90,90,5,8,6,6,0.8,0.9
2026-06-19T2000,1212A,118.9938,33.6083,淮安市,市监测站,,28,6,11,3,16,87,87,92,92,8,10,6,6,1.0,1.1
2026-06-19T2000,1213A,119.135,33.5038,淮安市,楚州区监测站,,29,6,14,3,15,91,91,94,94,3,8,5,5,0.6,0.6
2026-06-19T2000,3426A,118.8757,33.2897,淮安市,新华书店,,27,NA,14,3,10,86,86,96,96,9,10,8,7,1.4,1.3
2026-06-19T2000,4092A,119.119691,33.550006,淮安市,枚皋中路89号,,28,6,22,3,15,88,88,95,95,6,10,7,7,0.7,0.8
2026-06-19T2000,4206A,119.028838,33.631911,淮安市,承德北路606号,,26,7,21,3,17,81,81,84,84,4,8,6,6,0.5,0.6
2026-06-19T2000,2282A,116.8005,33.9749,淮北市,监测站,,24,20,29,9,18,76,76,94,93,7,9,6,6,0.3,0.4
2026-06-19T2000,2283A,116.8094,33.9008,淮北市,烈山区政府,,26,19,36,8,27,82,82,98,96,2,6,2,3,0.2,0.4
2026-06-19T2000,4017A,116.7926,33.9534,淮北市,市博物馆,,27,19,26,9,22,86,86,102,101,4,6,2,3,0.5,0.6
2026-06-19T2000,4100A,116.8322,33.9884,淮北市,杜集区第一实验学校,,33,33,52,8,29,75,75,97,96,7,8,6,6,0.5,0.6
2026-06-19T2000,2277A,116.8304,32.7726,淮南市,潘集区政府,,25,10,33,3,21,80,80,83,83,14,10,4,5,0.2,0.4
2026-06-19T2000,2279A,116.8569,32.5949,淮南市,谢家集区政府,,28,6,37,3,31,87,87,78,78,11,14,6,8,0.3,0.5
2026-06-19T2000,2280A,116.8279,32.6333,淮南市,八公山区政府,,30,9,38,3,31,95,95,84,84,6,9,4,5,0.3,0.5
2026-06-19T2000,2894A,117.0561,32.6536,淮南市,经济技术开发区消防队,,23,6,23,3,32,73,73,74,74,12,11,8,7,0.4,0.5
2026-06-19T2000,3329A,117.011,32.5891,淮南市,山南新区,,25,9,28,6,35,78,78,71,71,8,9,8,10,0.4,0.6
2026-06-19T2000,4209A,117.003137,32.644456,淮南市,国庆中路369号,,25,24,45,3,27,77,77,70,70,13,14,9,10,0.2,0.4
2026-06-19T2000,2446A,114.9021,30.474,黄冈市,职工中心,,22,12,12,3,5,69,69,69,69,3,7,6,6,0.7,0.7
2026-06-19T2000,4146A,104.7092,31.4972,绵阳市,科技城新区公安局,,49,49,28,34,19,143,143,135,135,11,8,10,10,0.7,0.6
2026-06-19T2000,4226A,104.765114,31.453094,绵阳市,绵阳市气象局,细颗粒物(PM2.5),54,40,27,37,20,134,134,123,123,9,8,8,8,0.6,0.5
2026-06-19T2000,1784A,129.61,44.561,牡丹江市,环保大楼,,31,31,23,11,11,74,74,126,119,17,12,6,5,0.4,0.4
2026-06-19T2000,1787A,129.6364,44.6075,牡丹江市,机车工厂,,28,28,29,17,16,80,80,128,123,8,12,7,7,0.4,0.4
2026-06-19T2000,1788A,129.6386,44.5462,牡丹江市,第一中学,,24,24,15,10,11,65,65,134,122,13,8,7,7,0.4,0.4
2026-06-19T2000,4287A,129.5992,44.5964,牡丹江市,东晓云街98号,,26,26,29,12,18,77,77,132,127,16,10,5,5,0.4,0.3
2026-06-19T2000,2531A,105.0703,29.61,内江市,市监测站,,26,15,16,10,17,83,83,97,97,11,13,8,8,0.6,0.6
2026-06-19T2000,2533A,105.0657,29.5807,内江市,内江二中,,29,14,20,10,16,92,92,104,104,4,12,9,9,0.6,0.6
2026-06-19T2000,2534A,105.0407,29.5828,内江市,内江日报社,,28,14,15,8,18,89,89,106,106,10,19,12,12,0.4,0.5
2026-06-19T2000,4147A,105.0433,29.6105,内江市,玉峰路西段888号,,27,25,20,11,16,86,86,101,101,12,16,9,8,0.6,0.7
2026-06-19T2000,2628A,92.0653,31.4846,那曲市,那曲监测站,,41,26,16,19,9,131,131,137,136,9,7,4,4,0.3,0.3
2026-06-19T2000,4243A,92.0515,31.4787,那曲市,那曲市委宣传部,,43,20,11,10,6,137,137,138,138,7,6,5,5,0.3,0.3
2026-06-19T2000,1291A,115.8887,28.7006,南昌市,省林业公司,,14,NA,5,3,5,44,44,50,50,2,4,4,5,0.6,0.5
2026-06-19T2000,1292A,115.813,28.7443,南昌市,林科所,,12,NA,5,6,6,36,36,44,44,11,10,7,7,0.6,0.6
2026-06-19T2000,1294A,115.8518,28.687,南昌市,建工学校,,13,11,8,6,6,41,41,46,46,4,5,4,5,0.6,0.6
2026-06-19T2000,1295A,115.8926,28.6425,南昌市,象湖,,12,NA,1,7,6,36,36,46,46,10,8,7,8,0.5,0.4
2026-06-19T2000,3046A,115.9084,28.6062,南昌市,机电学校,,10,8,13,3,5,30,30,46,43,13,6,6,6,0.5,0.5
2026-06-19T2000,3690A,115.9718,28.7032,南昌市,外国语学校,,13,13,11,9,7,32,32,45,44,10,5,12,12,0.7,0.7
2026-06-19T2000,4106A,115.7923,28.6873,南昌市,工业二路,,12,12,13,7,6,31,31,44,43,8,4,6,6,0.4,0.4
2026-06-19T2000,4192A,115.931587,28.686774,南昌市,南京东路235号,,16,14,11,11,7,39,39,57,51,11,8,4,4,0.4,0.3
2026-06-19T2000,1906A,106.0791,30.8022,南充市,南充市委,,25,20,27,14,17,79,79,90,90,8,12,5,5,0.2,0.3
2026-06-19T2000,1907A,106.1038,30.8215,南充市,南充炼油厂,,28,22,26,14,17,87,87,100,100,8,9,6,6,0.5,0.3
2026-06-19T2000,4227A,106.108336,30.788436,南充市,梨树横街98号,,30,23,27,15,19,93,93,99,99,8,13,8,6,0.6,0.6
2026-06-19T2000,4304A,106.1172,30.843,南充市,清泉寺北路188号,,31,31,24,13,17,88,88,100,100,12,8,7,7,0.4,0.4
2026-06-19T2000,4305A,106.067,30.7616,南充市,同庆路1号,,28,27,28,19,19,81,81,92,92,10,13,7,6,0.4,0.4
2026-06-19T2000,1151A,118.8033,32.1085,南京市,迈皋桥,NA,NA,4,46,NA,33,34,34,71,35,5,9,4,5,0.3,0.4
2026-06-19T2000,1152A,118.7487,32.057,南京市,草场门,NA,NA,2,28,NA,33,35,35,73,41,9,12,4,5,0.3,0.6
2026-06-19T2000,1154A,118.770105,32.004342,南京市,中华门,NA,NA,2,25,NA,35,40,40,78,42,5,7,7,6,0.3,0.5
2026-06-19T2000,1155A,118.8059,32.0329,南京市,瑞金路,,9,6,35,3,28,26,26,70,31,12,15,4,4,0.4,0.7
2026-06-19T2000,1156A,118.7946,32.0774,南京市,玄武湖,NA,NA,11,35,NA,29,30,30,64,36,10,11,5,6,0.1,0.4
2026-06-19T2000,1157A,118.6415,32.0964,南京市,浦口,NA,NA,5,29,NA,31,53,53,67,39,6,15,3,4,0.4,0.8
2026-06-19T2000,1158A,118.730129,32.000956,南京市,奥体中心,NA,NA,7,31,NA,35,20,20,72,30,15,17,7,7,0.4,0.7
2026-06-19T2000,1159A,118.9072,32.1047,南京市,仙林大学城,,12,6,38,3,32,36,36,70,45,8,10,7,8,0.6,0.9
2026-06-19T2000,3422A,118.8443,31.919,南京市,江宁彩虹桥,NA,NA,6,21,NA,23,42,42,70,43,6,7,3,3,0.2,0.3
2026-06-19T2000,3427A,118.8497,32.3599,南京市,六合雄州,NA,NA,2,33,NA,28,48,48,40,40,20,22,4,4,0.3,0.5
2026-06-19T2000,4086A,118.7641,32.0841,南京市,新模范马路66号,NA,NA,9,35,NA,27,43,43,77,43,4,8,4,4,0.3,0.6
2026-06-19T2000,4249A,118.8707617,31.34017673,南京市,汶溪路181号,NA,NA,7,14,NA,14,48,48,77,47,3,6,6,6,0.3,0.5
2026-06-19T2000,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,NA,NA,41,25,10,8,43,43,74,69,7,5,NA,3,0.2,0.2
2026-06-19T2000,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,27,27,12,8,7,45,45,76,73,4,5,2,2,0.3,0.2
2026-06-19T2000,2695A,80.2899,41.1684,阿克苏地区,电视台,NA,NA,45,94,NA,50,63,63,88,82,NA,8,NA,3,0.6,0.6
2026-06-19T2000,2696A,80.2592,41.1541,阿克苏地区,艺术中心,NA,NA,NA,95,NA,44,NA,NA,134,88,NA,15,NA,4,NA,0.7
2026-06-19T2000,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),133,204,51,52,23,117,117,116,112,4,5,10,10,0.4,0.4
2026-06-19T2000,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),115,158,44,46,19,118,118,111,110,4,5,8,10,0.5,0.5
2026-06-19T2000,2708A,88.1266,47.8515,阿勒泰地区,市站,NA,NA,NA,24,NA,3,107,107,127,126,NA,8,7,7,0.2,0.1
2026-06-19T2000,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,颗粒物(PM10),55,56,28,22,5,115,115,124,124,6,6,6,6,0.3,0.3
2026-06-19T2000,2630A,80.1171,32.4999,阿里地区,阿里监测站,,44,14,13,3,5,138,138,149,146,1,3,4,4,0.3,0.3
2026-06-19T2000,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,43,16,12,3,3,135,135,148,144,1,1,5,5,0.2,0.2
2026-06-19T2000,2644A,109.0088,32.6974,安康市,汉滨区检察院,,29,14,14,8,5,90,90,96,96,7,8,4,5,0.4,0.5
2026-06-19T2000,4054A,109.0324,32.6913,安康市,市邮政管理局,,29,NA,13,18,8,91,91,100,100,7,7,1,3,0.5,0.5
2026-06-19T2000,2291A,117.0806,30.5181,安庆市,环科院,,13,7,12,3,6,40,40,43,43,5,4,7,8,0.6,0.6
2026-06-19T2000,2292A,117.0331,30.5118,安庆市,马山宾馆,,10,10,11,3,5,30,30,38,36,19,10,10,9,0.6,0.6
2026-06-19T2000,2294A,116.9897,30.6146,安庆市,安庆大学,,16,10,11,3,5,51,51,44,44,3,7,11,5,0.3,0.3
2026-06-19T2000,3173A,117.0598,30.5351,安庆市,市人大,,14,NA,13,3,5,42,42,44,43,10,6,4,4,0.4,0.4
2026-06-19T2000,3123A,105.9408,26.2431,安顺市,凤凰山,,32,32,26,16,15,88,88,97,97,6,7,10,12,0.6,0.6
2026-06-19T2000,3124A,105.9443,26.2567,安顺市,金钟山,,32,28,25,22,17,92,92,98,98,4,5,11,14,0.5,0.6
2026-06-19T2000,3125A,105.8983,26.248,安顺市,娄家坡,,40,NA,19,28,16,92,92,100,100,4,5,10,8,0.5,0.5
2026-06-19T2000,1819A,114.3552,36.1017,安阳市,红庙街,,35,17,23,16,16,109,109,116,99,4,5,4,4,0.5,0.5
2026-06-19T2000,1820A,114.361,36.0681,安阳市,银杏小区,,30,23,26,18,18,96,96,120,97,6,5,3,3,0.2,0.2
2026-06-19T2000,3141A,114.3921,36.0879,安阳市,信访局,,38,NA,22,20,20,119,119,130,110,9,7,2,2,0.2,0.3
2026-06-19T2000,3669A,114.4706,36.0634,安阳市,左辅环卫站,,30,21,33,17,19,95,95,99,90,12,13,2,2,0.4,0.5
2026-06-19T2000,4117A,114.2918,36.0769,安阳市,钢三路198号,,27,21,27,3,16,86,86,106,92,10,7,3,3,0.4,0.4
2026-06-19T2000,1748A,123.0441,41.1201,鞍山市,深沟寺,,21,16,24,10,17,65,65,72,71,6,6,5,5,0.6,1.1
2026-06-19T2000,1749A,123.011,41.0931,鞍山市,太阳城,,20,15,22,14,20,64,64,81,76,7,8,7,7,0.7,0.7
2026-06-19T2000,1750A,123.0483,41.1445,鞍山市,太平,,24,24,30,14,18,74,74,80,80,9,10,3,3,0.6,0.7
2026-06-19T2000,1751A,122.964,41.0968,鞍山市,铁西三道街,,26,26,34,15,21,70,70,84,81,17,18,5,6,0.7,0.8
2026-06-19T2000,1753A,123.0219,41.0822,鞍山市,明达新区,,22,19,23,12,17,70,70,84,80,8,8,4,5,0.4,0.5
2026-06-19T2000,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,,22,22,34,12,26,64,64,81,75,20,18,6,7,0.4,0.5
2026-06-19T2000,2195A,107.4206,40.7609,巴彦淖尔市,附二中,,46,46,38,11,19,86,86,108,98,5,8,10,13,0.5,0.6
2026-06-19T2000,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,48,48,49,10,16,91,91,112,102,6,7,8,10,0.5,0.6
2026-06-19T2000,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),77,87,127,40,32,97,97,109,102,8,9,4,6,0.2,0.2
2026-06-19T2000,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),95,112,154,46,39,103,103,110,109,5,7,/,/,/,/
2026-06-19T2000,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,颗粒物(PM10),70,77,96,38,36,96,96,109,101,4,4,2,2,0.2,0.2
2026-06-19T2000,3181A,106.776805,31.852614,巴中市,市五中,,24,18,17,14,13,74,74,73,73,6,8,8,7,0.6,0.6
2026-06-19T2000,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,24,20,18,16,13,75,75,76,76,5,10,7,8,0.6,0.7
2026-06-19T2000,3616A,106.7617,31.8343,巴中市,市中心医院,,27,27,19,15,14,76,76,80,80,8,8,7,7,0.6,0.6
2026-06-19T2000,2235A,122.7909,45.608,白城市,洮北区环保局,细颗粒物(PM2.5),101,NA,38,61,48,157,157,167,167,6,7,2,4,0.5,0.5
2026-06-19T2000,2236A,122.8741,45.5725,白城市,市环保局,,50,46,33,35,28,142,142,158,158,12,11,4,4,0.5,0.5
2026-06-19T2000,2231A,126.4219,41.9172,白山市,喜丰,,28,28,44,12,12,37,37,111,97,30,16,9,9,0.7,0.6
2026-06-19T2000,2232A,126.4082,41.9416,白山市,环保局,,28,28,23,17,10,46,46,104,91,9,7,9,10,0.6,0.5
2026-06-19T2000,2647A,104.1727,36.5448,白银市,第三小学,,29,28,42,20,20,92,92,107,106,12,12,3,19,0.2,0.5
2026-06-19T2000,2648A,104.1467,36.5482,白银市,动力公司,,33,33,39,15,19,94,94,109,108,7,10,1,13,0.2,0.6
2026-06-19T2000,2512A,106.6102,23.901,百色市,市监测站,NA,NA,40,29,15,16,NA,NA,96,96,9,10,7,10,0.5,0.5
2026-06-19T2000,2513A,106.6524,23.8842,百色市,市中心血站,,36,25,28,25,22,48,48,57,57,8,10,10,11,0.6,0.6
2026-06-19T2000,4133A,106.6273,23.8798,百色市,龙景西路,,28,28,29,15,19,52,52,58,58,11,13,9,12,0.6,0.6
2026-06-19T2000,2270A,117.396,32.9389,蚌埠市,工人疗养院,,28,11,29,3,23,87,87,93,93,8,11,4,4,0.4,0.5
2026-06-19T2000,2271A,117.3606,32.9428,蚌埠市,百货大楼,,28,6,21,3,20,87,87,89,89,10,13,7,7,0.5,0.6
2026-06-19T2000,2273A,117.4183,32.8909,蚌埠市,蚌埠学院,,28,6,20,3,23,89,89,85,85,4,15,5,5,0.4,0.5
2026-06-19T2000,2274A,117.3534,32.9672,蚌埠市,淮上区政府,,29,6,25,3,19,92,92,99,99,8,9,4,5,0.3,0.4
2026-06-19T2000,2275A,117.3143,32.8977,蚌埠市,高新区,,29,6,26,3,29,90,90,89,89,5,18,7,8,0.3,0.4
2026-06-19T2000,3715A,117.3091,32.9314,蚌埠市,蚌埠田家炳中学,,29,13,29,3,26,92,92,95,95,5,11,6,6,0.4,0.5
2026-06-19T2000,1585A,109.8761,40.6533,包头市,市环境监测站,,29,8,6,8,15,92,92,110,110,7,15,5,7,0.3,0.5
2026-06-19T2000,1587A,109.9992,40.5843,包头市,包头八中,,28,18,30,10,18,89,89,95,95,7,15,9,11,0.3,0.5
2026-06-19T2000,1589A,109.8641,40.6288,包头市,惠龙物流,,28,17,18,8,15,89,89,106,106,8,14,4,7,0.2,0.3
2026-06-19T2000,1590A,110.0376,40.5546,包头市,东河鸿龙湾,,28,NA,18,7,15,88,88,104,102,10,13,5,7,0.5,0.6
2026-06-19T2000,3283A,109.9154,40.5684,包头市,滨河大厦,,27,6,16,3,13,86,86,101,101,8,11,6,7,0.4,0.4
2026-06-19T2000,3419A,109.9449,40.6259,包头市,包头市委党校,,29,6,19,3,16,92,92,105,105,7,17,7,10,0.5,0.5
2026-06-19T2000,3683A,109.8332,40.6577,包头市,昆区政府,,27,10,20,10,17,85,85,107,106,6,16,4,7,0.5,0.7
2026-06-19T2000,1931A,107.0802,34.3129,宝鸡市,竹园沟,,28,26,17,12,9,87,87,120,120,6,3,6,6,0.7,0.7
2026-06-19T2000,1933A,107.1429,34.3549,宝鸡市,监测站,,42,33,20,16,10,132,132,138,138,10,6,8,7,0.4,0.2
2026-06-19T2000,1934A,107.1172,34.3759,宝鸡市,技工学校,,42,NA,22,12,10,133,133,140,140,12,4,6,6,0.6,0.6
2026-06-19T2000,1936A,107.2025,34.3518,宝鸡市,文理学院,,44,30,20,14,9,138,138,142,142,11,9,8,7,0.4,0.3
2026-06-19T2000,1937A,107.2396,34.3626,宝鸡市,三迪小学,,42,21,25,17,12,133,133,141,141,14,11,7,7,0.5,0.4
2026-06-19T2000,4155A,107.1721,34.3558,宝鸡市,滨河北路,,40,19,19,13,11,128,128,133,133,8,6,6,6,0.7,0.7
2026-06-19T2000,4308A,107.3898,34.3601,宝鸡市,陈仓区北开路21号,,40,26,24,12,12,127,127,132,132,11,11,4,4,0.4,0.4
2026-06-19T2000,1051A,115.4803,38.8568,保定市,游泳馆,,41,41,60,27,42,97,97,102,102,13,14,6,6,0.3,0.3
2026-06-19T2000,1052A,115.509,38.8895,保定市,华电二区,,33,29,57,17,40,104,104,110,110,11,14,3,3,0.7,0.8
2026-06-19T2000,1053A,115.4588,38.9037,保定市,接待中心,,42,42,68,16,41,99,99,109,109,12,12,1,1,0.3,0.3
2026-06-19T2000,1054A,115.4484,38.8344,保定市,地表水厂,,42,42,78,20,40,103,103,102,102,11,16,2,2,0.6,0.7
2026-06-19T2000,3581A,115.3136,38.9511,保定市,满城区生态环境分局,,44,44,61,18,41,81,81,99,99,17,14,1,1,0.2,0.2
2026-06-19T2000,3582A,115.4709,38.7628,保定市,清苑区第二中学,颗粒物(PM10),51,51,86,15,38,96,96,99,99,5,23,4,4,0.3,0.5
2026-06-19T2000,3583A,115.6231,39.0223,保定市,徐水物探局,,46,46,83,26,43,86,86,103,103,20,24,3,4,0.2,0.3
2026-06-19T2000,4004A,115.4199,38.8665,保定市,双鹰农机,,37,37,59,24,42,94,94,105,105,14,12,2,2,0.4,0.3
2026-06-19T2000,4034A,115.515,38.8589,保定市,植保所站,,40,40,60,18,40,109,109,112,112,12,18,6,7,0.2,0.3
2026-06-19T2000,2594A,99.1589,25.1137,保山市,市环境监测站,,17,10,10,6,7,54,54,54,54,4,7,5,5,0.3,0.3
2026-06-19T2000,2595A,99.1616,25.1381,保山市,市环保局,,23,NA,11,16,15,50,50,53,52,2,4,5,5,0.5,0.5
2026-06-19T2000,1867A,109.1435,21.4085,北海市,海滩公园,颗粒物(PM10),78,89,52,26,14,85,85,85,85,4,4,1,2,0.6,0.5
2026-06-19T2000,1868A,109.0983,21.466,北海市,新市环保局,,30,28,27,6,4,94,94,93,93,4,4,4,4,0.6,0.7
2026-06-19T2000,1869A,109.1775,21.5232,北海市,北海工业园,,35,35,28,21,15,82,82,83,83,3,3,2,1,0.4,0.4
2026-06-19T2000,3400A,109.1844,21.4396,北海市,龙潭自来水厂,,30,30,25,12,9,80,80,78,78,3,2,3,2,0.5,0.5
2026-06-19T2000,1001A,116.3611,39.8786,北京市,万寿西宫,,36,24,91,16,59,113,113,105,105,8,14,3,4,0.5,0.8
2026-06-19T2000,1003A,116.4174,39.9289,北京市,东四,,37,23,76,16,49,116,116,126,126,16,16,2,3,0.5,0.7
2026-06-19T2000,1004A,116.4073,39.8858,北京市,天坛,,23,17,88,14,53,73,73,100,98,11,18,1,2,0.6,0.9
2026-06-19T2000,1005A,116.4622,39.9364,北京市,农展馆,,31,20,83,13,51,97,97,112,112,9,18,3,4,0.5,0.9
