timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-03-22T1000,1730A,113.0887,36.2126,长治市,审计局,颗粒物(PM10),80,92,77,26,38,67,67,65,59,23,17,16,12,0.8,0.7
2026-03-22T1000,1731A,113.0845,36.1856,长治市,长治八中,颗粒物(PM10),99,118,88,35,40,66,66,63,57,18,13,17,12,0.9,0.7
2026-03-22T1000,2845A,113.1561,36.1912,长治市,德盛苑,颗粒物(PM10),84,97,72,46,39,72,72,74,67,18,13,22,11,0.9,0.7
2026-03-22T1000,3568A,113.0603,36.0464,长治市,向阳小学,NA,NA,NA,109,NA,40,NA,NA,NA,NA,NA,25,NA,15,NA,0.5
2026-03-22T1000,3569A,112.8788,36.315,长治市,屯留一中,NA,NA,NA,79,NA,36,NA,NA,124,44,NA,24,NA,8,NA,0.7
2026-03-22T1000,4189A,113.113092,36.199482,长治市,英华南巷50号,颗粒物(PM10),98,116,81,34,39,76,76,72,66,22,20,14,11,0.8,0.8
2026-03-22T1000,4190A,113.23666,36.33435,长治市,学府街1号,颗粒物(PM10),80,91,76,30,34,62,62,57,49,27,18,13,6,0.6,0.7
2026-03-22T1000,1854A,111.696,28.9725,常德市,市二中,,20,NA,52,14,34,47,47,30,30,9,16,6,8,1.0,1
2026-03-22T1000,3138A,111.7152,29.0288,常德市,武陵区永安,,28,28,48,18,44,45,45,35,35,12,18,4,5,0.8,0.9
2026-03-22T1000,3139A,111.6891,28.9881,常德市,鼎城区玉霞,,22,22,49,14,38,47,47,22,22,14,23,8,10,0.8,0.9
2026-03-22T1000,3140A,111.6651,29.0526,常德市,武陵区长庚,,34,34,49,21,47,35,35,28,28,12,16,7,7,1.0,1
2026-03-22T1000,1196A,119.9524,31.7586,常州市,市监测站,细颗粒物(PM2.5),82,86,67,51,35,68,68,55,54,30,29,11,9,0.7,0.6
2026-03-22T1000,1200A,119.9351,31.703,常州市,武进监测站,颗粒物(PM10),69,76,58,40,32,71,71,59,58,19,20,6,5,0.4,0.3
2026-03-22T1000,3002A,119.9701,31.813,常州市,行政中心,细颗粒物(PM2.5),92,81,73,56,43,67,67,39,39,23,32,6,6,0.4,0.4
2026-03-22T1000,3003A,120.0434,31.7726,常州市,经开区,细颗粒物(PM2.5),86,86,77,53,40,66,66,28,28,29,35,17,9,1.8,0.8
2026-03-22T1000,3010A,119.8919,31.7892,常州市,钟楼,细颗粒物(PM2.5),68,69,59,44,30,77,77,71,70,26,26,8,7,0.2,0.2
