timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-03-22T1100,2845A,113.1561,36.1912,长治市,德盛苑,颗粒物(PM10),90,106,74,37,39,91,91,74,69,12,14,18,12,0.7,0.7
2026-03-22T1100,3568A,113.0603,36.0464,长治市,向阳小学,颗粒物(PM10),120,170,112,32,40,92,92,NA,NA,19,25,16,15,0.5,0.5
2026-03-22T1100,3569A,112.8788,36.315,长治市,屯留一中,颗粒物(PM10),107,137,81,28,35,86,86,50,49,15,24,9,8,0.6,0.6
2026-03-22T1100,4189A,113.113092,36.199482,长治市,英华南巷50号,颗粒物(PM10),104,129,83,32,39,88,88,72,68,18,20,16,12,0.7,0.8
2026-03-22T1100,4190A,113.23666,36.33435,长治市,学府街1号,颗粒物(PM10),89,104,76,26,33,82,82,57,53,16,18,13,7,0.6,0.7
2026-03-22T1100,1854A,111.696,28.9725,常德市,市二中,,20,20,51,14,34,51,51,33,33,8,16,6,8,1.0,1
2026-03-22T1100,3138A,111.7152,29.0288,常德市,武陵区永安,,30,30,48,19,44,48,48,36,36,11,18,4,5,0.8,0.9
2026-03-22T1100,3139A,111.6891,28.9881,常德市,鼎城区玉霞,,29,29,49,15,37,51,51,28,28,12,23,8,10,0.8,0.9
2026-03-22T1100,3140A,111.6651,29.0526,常德市,武陵区长庚,,35,35,49,22,46,40,40,30,30,13,16,7,7,1.0,1
2026-03-22T1100,1196A,119.9524,31.7586,常州市,市监测站,细颗粒物(PM2.5),78,81,68,49,37,89,89,58,58,24,28,10,9,0.6,0.6
2026-03-22T1100,1200A,119.9351,31.703,常州市,武进监测站,颗粒物(PM10),66,72,59,39,33,87,87,61,61,17,20,10,5,0.4,0.4
2026-03-22T1100,3002A,119.9701,31.813,常州市,行政中心,细颗粒物(PM2.5),92,82,74,56,44,83,83,45,45,22,32,6,6,0.5,0.4
2026-03-22T1100,3003A,120.0434,31.7726,常州市,经开区,细颗粒物(PM2.5),84,81,78,52,41,87,87,36,36,24,35,16,10,1.6,0.9
2026-03-22T1100,3010A,119.8919,31.7892,常州市,钟楼,细颗粒物(PM2.5),68,70,60,44,31,94,94,72,72,26,26,8,7,0.2,0.2
2026-03-22T1100,3429A,119.8595,31.706,常州市,武进经发区,细颗粒物(PM2.5),66,65,56,43,38,91,91,59,59,22,27,15,9,0.7,0.6
2026-03-22T1100,3430A,119.5812,31.7256,常州市,金坛城区,细颗粒物(PM2.5),64,47,54,42,41,93,93,66,66,12,15,11,9,0.8,0.5
2026-03-22T1100,4089A,119.9551,31.863,常州市,崇义南街5-H号,细颗粒物(PM2.5),80,65,68,50,46,88,88,41,41,21,34,6,6,0.6,0.5
2026-03-22T1100,2220A,120.4318,41.588,朝阳市,西梁,细颗粒物(PM2.5),172,178,146,130,109,103,103,91,86,23,24,14,16,1.1,1.4
