timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-03-24T1100,2997A,119.8767,32.3291,泰州市,王营,颗粒物(PM10),55,56,57,30,29,89,89,82,82,11,12,9,10,0.5,0.5
2026-03-24T1100,3295A,120.1226,32.515,泰州市,姜堰区政府广场,细颗粒物(PM2.5),62,58,45,41,36,84,84,89,86,10,8,8,7,0.5,0.4
2026-03-24T1100,3435A,119.9186,32.4322,泰州市,周山河街区,,46,46,46,29,31,93,93,85,85,8,9,10,9,0.3,0.3
2026-03-24T1100,1040A,118.1707,39.6505,唐山市,十二中,细颗粒物(PM2.5),130,152,169,92,105,92,92,54,54,51,37,27,7,1.4,1
2026-03-24T1100,1041A,118.1868,39.6219,唐山市,小山,细颗粒物(PM2.5),150,145,163,115,124,91,91,61,61,46,34,33,10,1.4,1
2026-03-24T1100,3457A,118.4357,39.277,唐山市,冀东油田职工医院,细颗粒物(PM2.5),142,158,135,106,105,92,92,67,57,46,32,15,6,1.0,0.8
2026-03-24T1100,3575A,118.0927,39.5807,唐山市,正泰大街热力站,细颗粒物(PM2.5),145,161,174,109,116,87,87,45,45,39,28,23,7,1.3,1
2026-03-24T1100,3576A,118.1561,39.8322,唐山市,丰润区政府,细颗粒物(PM2.5),137,144,178,100,118,95,95,34,34,35,39,23,8,1.5,1.2
2026-03-24T1100,3577A,118.436906,39.73802,唐山市,金山小学,细颗粒物(PM2.5),142,146,147,106,104,106,106,77,77,41,31,43,9,1.7,1
2026-03-24T1100,3578A,118.2449,39.6693,唐山市,政府服务中心,细颗粒物(PM2.5),143,151,148,107,108,81,81,47,47,53,42,39,19,2.0,1.3
2026-03-24T1100,3692A,118.2043,39.6703,唐山市,消防缸窑路中队,细颗粒物(PM2.5),138,163,170,101,102,101,101,60,60,37,31,37,19,1.6,1.1
2026-03-24T1100,3693A,118.1432,39.6203,唐山市,路南电大,细颗粒物(PM2.5),143,134,168,107,116,87,87,43,43,43,19,29,8,1.4,1
2026-03-24T1100,4065A,118.1267,39.6579,唐山市,光明北路515号,细颗粒物(PM2.5),136,173,182,99,119,89,89,66,65,44,35,27,10,0.9,0.8
2026-03-24T1100,4197A,118.130859,39.636026,唐山市,友谊北路34号,细颗粒物(PM2.5),155,153,159,118,125,88,88,55,55,42,23,26,7,1.5,1.1
2026-03-24T1100,1015A,117.1446,39.1659,天津市,勤俭道,细颗粒物(PM2.5),148,152,98,112,76,83,83,39,39,38,34,14,10,0.9,0.9
2026-03-24T1100,1018A,117.2016,39.0928,天津市,前进道,细颗粒物(PM2.5),148,140,100,112,80,80,80,46,46,43,31,15,14,1.0,0.9
2026-03-24T1100,1019A,117.1837,39.2134,天津市,淮河道,细颗粒物(PM2.5),144,160,111,108,78,97,97,30,30,32,40,16,12,0.9,1
2026-03-24T1100,1021A,117.308261,39.088386,天津市,跃进路,细颗粒物(PM2.5),150,160,116,114,89,87,87,29,29,38,44,15,12,1.5,1.5
2026-03-24T1100,1023A,117.707,39.0344,天津市,第四大街,细颗粒物(PM2.5),162,181,158,123,107,48,48,16,11,62,88,6,8,1.4,0.9
2026-03-24T1100,1024A,117.4573,38.8395,天津市,永明路,细颗粒物(PM2.5),152,145,123,116,105,NA,NA,43,43,53,46,13,13,0.9,0.9
2026-03-24T1100,1026A,117.7641,39.1588,天津市,汉北路,细颗粒物(PM2.5),153,134,125,117,109,NA,NA,45,28,85,52,10,10,0.8,1
2026-03-24T1100,2858A,117.7917,39.2473,天津市,河西一经路,细颗粒物(PM2.5),147,136,122,111,101,52,52,77,60,66,34,15,12,1.1,0.9
2026-03-24T1100,2859A,117.3747,38.9845,天津市,津沽路,细颗粒物(PM2.5),150,148,116,115,95,80,80,57,49,45,31,16,15,1.1,0.9
2026-03-24T1100,2860A,117.159,39.0844,天津市,宾水西道,细颗粒物(PM2.5),150,133,94,115,80,70,70,41,41,42,26,15,11,0.9,0.8
2026-03-24T1100,2922A,117.194,39.1069,天津市,大理道,细颗粒物(PM2.5),142,132,91,106,71,88,88,53,53,39,29,16,14,0.9,0.8
2026-03-24T1100,3020A,117.2096,39.1698,天津市,中山北路,细颗粒物(PM2.5),143,157,109,107,79,91,91,35,35,36,38,14,12,1.0,1
2026-03-24T1100,3051A,117.385,39.1483,天津市,西四道,细颗粒物(PM2.5),147,156,117,111,86,78,78,41,36,45,42,14,11,1.0,1.2
2026-03-24T1100,3325A,117.0362,39.3827,天津市,雍阳西道,细颗粒物(PM2.5),143,147,112,107,77,60,60,26,21,50,41,14,11,0.8,1
2026-03-24T1100,3326A,117.0291,39.0612,天津市,辛老路,细颗粒物(PM2.5),156,155,123,119,94,76,76,40,40,41,42,16,14,0.8,0.7
2026-03-24T1100,3327A,116.9638,38.9374,天津市,地纬路,细颗粒物(PM2.5),159,154,111,121,87,64,64,29,29,47,39,13,9,0.6,0.5
2026-03-24T1100,3460A,117.4065,40.0583,天津市,北环路,细颗粒物(PM2.5),129,121,94,91,67,104,104,87,87,28,22,11,6,1.0,0.8
2026-03-24T1100,3461A,117.3041,39.7167,天津市,建设路,细颗粒物(PM2.5),159,163,139,121,107,80,80,41,41,42,45,19,11,1.4,1.1
2026-03-24T1100,3462A,117.8201,39.3519,天津市,滨水东路,细颗粒物(PM2.5),158,152,123,120,94,51,51,54,35,70,48,16,13,1.6,0.9
2026-03-24T1100,4196A,117.24369,39.102911,天津市,光华路,细颗粒物(PM2.5),148,141,104,112,83,77,77,33,33,43,38,12,9,1.0,0.8
2026-03-24T1100,2650A,105.72058,34.57859,天水市,公园小学,颗粒物(PM10),81,93,101,37,36,81,81,64,54,25,23,13,12,0.7,0.7
2026-03-24T1100,2651A,105.89428,34.55353,天水市,麦积国土局,颗粒物(PM10),94,111,116,44,37,71,71,57,48,24,20,9,13,0.6,0.5
2026-03-24T1100,2217A,123.865,42.292,铁岭市,水上乐园,颗粒物(PM10),63,68,98,37,78,108,108,68,68,13,24,10,9,0.6,0.8
2026-03-24T1100,2219A,123.7158,42.2218,铁岭市,金沙江路北,细颗粒物(PM2.5),64,63,82,42,71,101,101,76,76,20,36,7,8,0.8,0.8
2026-03-24T1100,4084A,123.835,42.2853,铁岭市,新华街20号,NA,NA,NA,114,34,86,104,104,74,74,16,29,13,10,0.7,0.8
2026-03-24T1100,2229A,125.9359,41.7174,通化市,光明,细颗粒物(PM2.5),84,93,77,52,51,57,57,21,21,28,24,17,11,0.7,0.8
2026-03-24T1100,2230A,125.9446,41.7323,通化市,铁路,NA,NA,91,73,58,54,58,58,24,24,28,24,14,10,NA,0.7
2026-03-24T1100,2191A,122.253,43.6801,通辽市,艺术职业学校,细颗粒物(PM2.5),124,131,80,86,43,117,117,94,94,22,15,11,10,0.8,0.6
2026-03-24T1100,3706A,122.2584,43.6333,通辽市,老干部活动中心,细颗粒物(PM2.5),126,124,67,88,42,118,118,90,90,19,14,10,10,0.9,0.7
2026-03-24T1100,3708A,122.2923,43.6189,通辽市,东方明珠社区,细颗粒物(PM2.5),130,131,68,92,43,114,114,88,88,23,15,18,10,1.1,0.7
2026-03-24T1100,1923A,109.0696,35.0699,铜川市,王益区政府,细颗粒物(PM2.5),64,67,75,42,47,78,78,28,28,16,17,5,4,0.5,0.6
2026-03-24T1100,1924A,108.9345,34.9059,铜川市,新区管委会,颗粒物(PM10),58,60,80,37,59,94,94,50,50,7,24,3,4,0.5,0.7
2026-03-24T1100,4234A,108.949652,34.870529,铜川市,大唐三路,NA,NA,48,80,43,53,84,84,44,44,NA,25,4,4,0.8,0.9
2026-03-24T1100,2285A,117.8176,30.9412,铜陵市,市第四中学,,48,48,69,21,33,71,71,86,81,12,12,6,7,0.3,0.4
2026-03-24T1100,2287A,117.7806,30.9413,铜陵市,市新民污水厂,NA,NA,30,45,21,30,66,66,84,79,NA,13,NA,6,0.3,0.4
2026-03-24T1100,2289A,117.846,30.9414,铜陵市,车站新区,颗粒物(PM10),53,54,66,20,26,67,67,84,78,15,15,6,7,0.4,0.5
2026-03-24T1100,2290A,117.8472,30.9699,铜陵市,市职教基地,,42,42,63,18,28,74,74,86,81,13,15,7,7,0.3,0.3
2026-03-24T1100,2585A,109.1839,27.7344,铜仁市,铜仁卫校,,22,22,23,9,9,45,45,38,35,20,18,2,2,0.9,0.8
2026-03-24T1100,2586A,109.1752,27.6945,铜仁市,铜仁七中,,20,15,16,8,8,64,64,50,50,12,15,6,5,0.8,0.8
2026-03-24T1100,2686A,89.1905,42.9419,吐鲁番市,市环保局,颗粒物(PM10),122,177,159,50,44,73,73,73,69,21,17,2,2,0.5,0.5
2026-03-24T1100,2687A,89.1674,42.9558,吐鲁番市,地区环保局,颗粒物(PM10),114,156,144,33,44,62,62,62,57,26,18,6,5,0.8,0.6
2026-03-24T1100,1662A,122.121,37.4231,威海市,华夏技校,细颗粒物(PM2.5),127,124,179,89,123,134,134,114,109,28,37,/,/,0.7,0.9
2026-03-24T1100,1663A,122.0508,37.5236,威海市,山大分校,细颗粒物(PM2.5),173,149,122,131,109,123,123,120,120,37,36,/,/,/,/
2026-03-24T1100,1664A,122.1067,37.5067,威海市,市监测站,细颗粒物(PM2.5),168,176,158,127,111,127,127,101,101,45,38,6,4,1.0,1
2026-03-24T1100,1982A,122.0693,37.2175,威海市,文登开发区,NA,NA,113,174,NA,136,139,139,97,97,21,32,/,/,/,/
