timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-03-18T1000,1122A,125.3648,43.8745,长春市,劳动公园,,27,27,152,17,72,76,76,68,68,14,21,7,10,0.2,0.5
2026-03-18T1000,1123A,125.3233,43.8781,长春市,园林处,NA,NA,39,151,17,75,70,70,63,63,15,19,6,10,NA,0.6
2026-03-18T1000,1124A,125.4604,43.7904,长春市,净月潭,,24,20,153,14,73,76,76,69,69,11,17,6,8,0.3,0.6
2026-03-18T1000,1126A,125.38,43.8422,长春市,经开区环卫处,,23,23,156,16,76,73,73,61,61,13,22,7,9,0.3,0.6
2026-03-18T1000,1127A,125.234,43.7761,长春市,高新区管委会,,40,40,143,24,64,72,72,68,68,9,22,7,9,0.3,0.8
2026-03-18T1000,1128A,125.1695,43.83,长春市,岱山公园,,49,35,170,34,83,68,68,62,62,15,23,4,8,0.2,0.6
2026-03-18T1000,4281A,125.334645,43.916281,长春市,北亚泰大街1068号,,45,NA,168,31,87,65,65,57,57,16,24,7,10,0.2,0.5
2026-03-18T1000,1335A,113.082,28.2421,长沙市,经开区环保局,,25,25,19,8,12,34,34,36,36,17,19,3,3,0.6,0.7
2026-03-18T1000,1336A,112.8873,28.2202,长沙市,高开区环保局,,20,16,16,14,12,49,49,45,45,14,15,4,4,0.8,0.8
2026-03-18T1000,1337A,113.0785,28.2012,长沙市,马坡岭,NA,NA,11,19,11,15,NA,NA,38,38,17,19,4,4,0.8,0.9
2026-03-18T1000,1338A,112.9448,28.1894,长沙市,湖南师范大学,,18,14,19,12,14,56,56,51,51,13,17,4,4,0.8,0.9
2026-03-18T1000,1339A,113.0177,28.1322,长沙市,雨花区环保局,,15,NA,21,10,14,46,46,43,43,8,13,3,3,0.8,0.9
2026-03-18T1000,1340A,112.9795,28.2593,长沙市,伍家岭,,25,19,19,17,14,47,47,43,43,13,14,3,3,0.7,0.7
2026-03-18T1000,1341A,113.002,28.1944,长沙市,火车新站,,18,NA,19,12,14,46,46,45,45,12,16,3,3,0.7,0.7
2026-03-18T1000,1342A,112.9846,28.1177,长沙市,天心区环保局,,18,13,21,12,19,48,48,45,45,20,24,5,5,0.7,0.8
2026-03-18T1000,1343A,112.8906,28.1307,长沙市,湖南中医药大学,,18,NA,19,12,13,57,57,50,50,7,10,5,5,0.7,0.8
2026-03-18T1000,1727A,113.1146,36.1547,长治市,清华站,颗粒物(PM10),58,61,66,8,40,71,71,51,51,12,21,10,9,0.4,0.7
2026-03-18T1000,1730A,113.0887,36.2126,长治市,审计局,,47,47,63,6,46,70,70,52,52,9,20,9,11,0.4,0.7
2026-03-18T1000,1731A,113.0845,36.1856,长治市,长治八中,颗粒物(PM10),61,65,73,3,47,69,69,52,52,9,17,12,12,0.4,0.7
2026-03-18T1000,2845A,113.1561,36.1912,长治市,德盛苑,颗粒物(PM10),59,62,68,8,47,74,74,54,54,10,19,11,12,0.5,0.8
2026-03-18T1000,3568A,113.0603,36.0464,长治市,向阳小学,NA,NA,93,82,6,39,NA,NA,46,46,14,26,9,11,0.3,0.8
2026-03-18T1000,3569A,112.8788,36.315,长治市,屯留一中,颗粒物(PM10),53,54,71,3,38,72,72,56,56,14,25,7,6,0.2,0.6
2026-03-18T1000,4189A,113.113092,36.199482,长治市,英华南巷50号,颗粒物(PM10),73,82,71,3,47,72,72,52,52,11,22,10,12,0.5,0.7
2026-03-18T1000,4190A,113.23666,36.33435,长治市,学府街1号,颗粒物(PM10),51,51,76,3,50,68,68,46,46,14,22,6,7,0.3,0.9
2026-03-18T1000,1854A,111.696,28.9725,常德市,市二中,,37,37,27,18,16,62,62,50,50,13,13,6,6,0.9,1
2026-03-18T1000,3138A,111.7152,29.0288,常德市,武陵区永安,,35,NA,18,24,18,62,62,51,51,23,18,3,3,0.9,0.9
2026-03-18T1000,3139A,111.6891,28.9881,常德市,鼎城区玉霞,,31,31,22,20,18,60,60,49,49,19,18,7,6,0.9,0.9
2026-03-18T1000,3140A,111.6651,29.0526,常德市,武陵区长庚,,29,25,19,20,19,59,59,53,53,21,14,7,6,1.0,1
2026-03-18T1000,1196A,119.9524,31.7586,常州市,市监测站,,42,42,72,26,42,59,59,31,31,19,37,8,8,0.7,0.8
2026-03-18T1000,1200A,119.9351,31.703,常州市,武进监测站,,42,42,65,23,38,57,57,34,34,20,31,7,7,0.6,0.6
2026-03-18T1000,3002A,119.9701,31.813,常州市,行政中心,,49,49,60,24,38,53,53,28,28,29,41,5,5,0.5,0.5
2026-03-18T1000,3003A,120.0434,31.7726,常州市,经开区,,41,41,77,19,37,61,61,35,35,19,36,7,8,0.8,0.9
2026-03-18T1000,3010A,119.8919,31.7892,常州市,钟楼,,42,42,60,23,34,60,60,30,30,26,38,6,6,0.6,0.5
2026-03-18T1000,3429A,119.8595,31.706,常州市,武进经发区,,40,29,47,28,39,59,59,32,32,21,36,6,7,0.7,0.8
2026-03-18T1000,2517A,108.0496,24.6957,河池市,市环保站,,33,33,30,23,20,31,31,44,38,6,6,4,5,0.5,0.4
2026-03-18T1000,4302A,108.0901,24.6945,河池市,上任中路54号,NA,NA,NA,34,NA,19,NA,NA,74,44,NA,8,NA,7,NA,0.5
2026-03-18T1000,1697A,114.6962,23.7538,河源市,东埔,,34,34,37,20,22,66,66,47,46,11,13,7,6,0.7,0.6
2026-03-18T1000,1698A,114.6895,23.7232,河源市,老城,,38,38,37,21,21,68,68,42,42,12,12,8,6,0.6,0.6
2026-03-18T1000,3374A,115.5562,35.089,菏泽市,定陶老年大学,细颗粒物(PM2.5),130,114,82,92,69,40,40,54,50,18,17,5,5,0.8,0.7
2026-03-18T1000,4114A,115.4239,35.2593,菏泽市,黄河路600号,细颗粒物(PM2.5),111,99,99,72,78,40,40,40,32,18,20,1,2,0.6,0.5
2026-03-18T1000,4115A,115.5025,35.2727,菏泽市,菏泽市人社局,细颗粒物(PM2.5),113,91,90,74,80,39,39,52,43,20,20,4,4,0.7,0.6
2026-03-18T1000,4184A,115.479691,35.244011,菏泽市,永昌路1号,细颗粒物(PM2.5),116,100,96,77,80,51,51,50,46,21,23,2,2,0.2,0.2
2026-03-18T1000,4193A,115.471542,35.280012,菏泽市,长城路999号,细颗粒物(PM2.5),108,92,91,68,76,NA,NA,58,48,17,16,1,6,0.5,0.5
2026-03-18T1000,2514A,111.5264,24.4178,贺州市,环保小区,颗粒物(PM10),64,69,56,30,32,13,13,45,37,43,24,6,6,0.7,0.5
2026-03-18T1000,2515A,111.561,24.4074,贺州市,政协大楼,,44,44,53,22,30,27,27,38,38,30,23,7,8,0.3,0.4
2026-03-18T1000,3534A,111.4744,24.455,贺州市,西湾,NA,NA,59,65,36,33,NA,NA,34,34,33,27,NA,7,0.6,0.6
2026-03-18T1000,2385A,114.17,35.9019,鹤壁市,市监测站,颗粒物(PM10),81,93,106,18,79,62,62,42,42,15,19,5,4,0.3,0.8
2026-03-18T1000,2386A,114.2953,35.7512,鹤壁市,市交警支队,颗粒物(PM10),73,82,94,44,73,53,53,32,32,19,26,6,5,0.3,0.7
2026-03-18T1000,2387A,114.2877,35.7302,鹤壁市,迎宾馆,颗粒物(PM10),85,99,102,33,76,62,62,39,39,11,20,7,8,0.5,0.8
2026-03-18T1000,3474A,114.2616,35.6824,鹤壁市,大新区,颗粒物(PM10),91,107,80,37,82,61,61,38,38,14,25,4,5,0.5,0.9
2026-03-18T1000,3596A,114.1573,35.9607,鹤壁市,南山宾馆,颗粒物(PM10),81,93,106,16,75,68,68,56,56,5,15,7,8,0.2,0.5
2026-03-18T1000,2244A,130.2537,47.3416,鹤岗市,哈啤分公司,细颗粒物(PM2.5),64,43,25,42,15,44,44,65,58,23,14,16,14,0.5,0.4
2026-03-18T1000,2245A,130.2683,47.3087,鹤岗市,斯达机电,颗粒物(PM10),53,54,34,36,16,57,57,66,61,15,12,13,11,0.5,0.5
2026-03-18T1000,2246A,130.3114,47.3388,鹤岗市,东山纸板厂,NA,NA,NA,52,54,18,NA,NA,56,56,16,16,9,10,0.6,0.7
2026-03-18T1000,2263A,127.4832,50.2524,黑河市,交通局,,30,30,40,13,21,80,80,84,83,8,25,5,11,0.0,0.2
2026-03-18T1000,2264A,127.5146,50.2339,黑河市,环保局,,33,33,32,13,21,83,83,80,78,11,23,5,10,0.3,0.4
2026-03-18T1000,1074A,115.6839,37.754,衡水市,电机北厂,,34,34,98,3,77,78,78,61,61,6,18,3,4,0.4,0.6
2026-03-18T1000,1075A,115.6303,37.7318,衡水市,市监测站,NA,NA,40,94,3,76,NA,NA,57,55,6,17,NA,8,0.2,0.6
2026-03-18T1000,3188A,115.6684,37.7216,衡水市,市城管局,颗粒物(PM10),52,52,96,3,74,73,73,60,60,8,18,2,4,0.2,0.6
2026-03-18T1000,3459A,115.599,37.5491,衡水市,地表水厂,,39,39,92,3,83,80,80,63,63,4,18,5,7,0.3,0.5
2026-03-18T1000,2457A,112.6209,26.9268,衡阳市,衡阳化工总厂,,13,6,32,3,22,41,41,25,25,10,12,4,5,1.0,1.1
2026-03-18T1000,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,28,NA,20,19,8,64,64,67,65,8,6,5,5,0.4,0.3
2026-03-18T1000,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,28,28,20,14,8,61,61,66,65,9,6,2,2,0.5,0.4
2026-03-18T1000,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),154,257,358,82,128,47,47,60,60,18,13,2,2,0.7,0.6
2026-03-18T1000,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),149,245,337,80,116,40,40,61,59,19,17,3,4,0.9,0.6
2026-03-18T1000,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),117,164,128,19,21,72,72,83,78,6,5,9,8,0.6,0.5
2026-03-18T1000,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),105,131,115,26,27,70,70,83,77,8,4,8,7,0.6,0.5
2026-03-18T1000,2708A,88.1266,47.8515,阿勒泰地区,市站,,28,8,11,3,3,89,89,90,90,4,9,4,6,0.1,0.1
2026-03-18T1000,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,27,12,13,3,2,84,84,88,87,8,8,5,6,0.4,0.3
2026-03-18T1000,2630A,80.1171,32.4999,阿里地区,阿里监测站,,23,19,14,7,3,73,73,84,81,10,3,7,8,0.4,0.3
2026-03-18T1000,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,23,21,13,6,4,72,72,90,84,12,2,10,9,0.5,0.4
2026-03-18T1000,2644A,109.0088,32.6974,安康市,汉滨区检察院,,25,25,13,16,9,13,13,12,10,20,18,5,4,0.8,0.7
2026-03-18T1000,4054A,109.0324,32.6913,安康市,市邮政管理局,,37,37,16,21,10,14,14,16,14,24,19,7,5,0.9,0.7
2026-03-18T1000,2291A,117.0806,30.5181,安庆市,环科院,,25,18,13,17,11,30,30,20,20,10,23,6,7,0.7,0.8
2026-03-18T1000,2292A,117.0331,30.5118,安庆市,马山宾馆,,23,19,14,16,11,29,29,21,21,18,27,4,5,0.8,0.9
2026-03-18T1000,2294A,116.9897,30.6146,安庆市,安庆大学,,22,21,13,15,8,37,37,24,24,8,19,3,3,0.6,0.8
2026-03-18T1000,3173A,117.0598,30.5351,安庆市,市人大,,25,25,20,15,10,26,26,20,20,20,28,5,6,0.7,0.9
2026-03-18T1000,3123A,105.9408,26.2431,安顺市,凤凰山,,18,NA,21,9,21,57,57,53,53,11,8,12,10,0.6,0.5
2026-03-18T1000,3124A,105.9443,26.2567,安顺市,金钟山,,17,12,23,6,20,52,52,48,48,8,6,12,10,0.7,0.7
2026-03-18T1000,3125A,105.8983,26.248,安顺市,娄家坡,,17,12,22,9,20,54,54,49,49,11,8,11,10,0.7,0.7
2026-03-18T1000,1819A,114.3552,36.1017,安阳市,红庙街,颗粒物(PM10),83,95,68,10,69,63,63,45,45,6,17,1,2,0.2,0.6
2026-03-18T1000,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),88,103,71,21,73,63,63,44,44,10,17,1,2,0.1,0.6
2026-03-18T1000,3141A,114.3921,36.0879,安阳市,信访局,NA,NA,88,73,15,79,62,62,47,47,NA,8,2,2,0.2,0.6
