,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,331127,43,27.9772,优,--,13,8,22,优,#00E400,#00E400,4,景宁县政府,#00E400,14,优,优,优,331100,#00E400,119.6311,#00E400,8,优,0.4,优,#00E400,#00E400,331127002,优,#00E400,丽水市,#00E400,优,12,8,#00E400,1,2026-05-10 08:00:00
1,优,331127,41,28.002222,优,--,14,6,26,优,#00E400,#00E400,6,红星小学,#00E400,17,优,优,优,331100,#00E400,119.636389,#00E400,9,优,0.4,优,#00E400,#00E400,331127003,优,#00E400,丽水市,#00E400,优,17,8,#00E400,2,2026-05-10 08:00:00
2,优,330127,57,29.605,优,--,19,7,61,优,#00E400,#00E400,12,老年活动中心,#00E400,19,优,优,优,330100,#00E400,119.0372,#00E400,13,优,0.6,优,#00E400,#00E400,330127T_4,优,#00E400,杭州市,#00E400,优,19,12,#00E400,3,2026-05-10 08:00:00
3,优,330329,58,27.557,优,--,13,10,55,优,#00E400,#00E400,5,罗阳,#00E400,19,优,优,优,330300,#00E400,119.7084,#00E400,13,优,0.3,优,#00E400,#00E400,330329001,优,#00E400,温州市,#00E400,优,15,13,#00E400,3,2026-05-10 08:00:00
4,优,331125,22,28.1173,优,--,12,13,23,优,#00E400,#00E400,6,云和监测楼,#00E400,20,优,优,优,331100,#00E400,119.5626,#00E400,13,优,0.4,优,#00E400,#00E400,331125001,优,#00E400,丽水市,#00E400,优,20,8,#00E400,5,2026-05-10 08:00:00
5,优,330327,26,27.503889,优,--,17,14,32,优,#00E400,#00E400,9,灵溪,#00E400,21,优,优,优,330300,#00E400,120.395278,#00E400,13,优,0.4,优,#00E400,#00E400,330327001,优,#00E400,温州市,#00E400,优,21,11,#00E400,6,2026-05-10 08:00:00
6,优,330329,40,27.5438,优,--,19,8,47,优,#00E400,#00E400,6,泰顺实验中学,#00E400,22,优,优,优,330300,#00E400,119.716111,#00E400,15,优,0.3,优,#00E400,#00E400,330329002,优,#00E400,温州市,#00E400,优,22,12,#00E400,7,2026-05-10 08:00:00
7,优,330624,65,29.4938,优,--,19,14,59,优,#00E400,#00E400,5,城东站,#00E400,22,优,优,优,330600,#00E400,120.9109,#00E400,12,优,0.2,优,#00E400,#00E400,330624002,优,#00E400,绍兴市,#00E400,优,22,10,#00E400,7,2026-05-10 08:00:00
8,优,330326,47,27.6653,优,--,17,12,69,优,#00E400,#00E400,7,平阳县政府,#00E400,23,优,优,优,330300,#00E400,120.5611,#00E400,13,优,0.6,优,#00E400,#00E400,330326002,优,#00E400,温州市,#00E400,优,23,8,#00E400,9,2026-05-10 08:00:00
9,优,330727,62,29.051486,优,--,15,17,51,优,#00E400,#00E400,8,国税大楼,#00E400,23,优,优,优,330700,#00E400,120.438346,#00E400,16,优,0.5,优,#00E400,#00E400,330727002,优,#00E400,金华市,#00E400,优,23,10,#00E400,9,2026-05-10 08:00:00
10,优,331125,17,28.1062,优,--,21,25,22,优,#00E400,#00E400,6,云和三中,#00E400,23,优,优,优,331100,#00E400,119.5728,#00E400,12,优,0.5,优,#00E400,#00E400,331125002,优,#00E400,丽水市,#00E400,优,23,11,#00E400,9,2026-05-10 08:00:00
11,优,330182,28,29.4769,优,--,24,21,29,优,#00E400,#00E400,8,建德监测大楼,#00E400,24,优,优,优,330100,#00E400,119.2711,#00E400,15,优,0.6,优,#00E400,#00E400,330182T_2,优,#00E400,杭州市,#00E400,优,24,14,#00E400,12,2026-05-10 08:00:00
12,优,330382,76,28.1209,优,--,18,10,71,优,#00E400,#00E400,6,乐成,#00E400,24,优,优,优,330300,#00E400,120.9659,#00E400,8,优,0.4,优,#00E400,#00E400,330382001,优,#00E400,温州市,#00E400,优,18,9,#00E400,12,2026-05-10 08:00:00
13,优,330624,74,29.5036,优,--,20,14,60,优,#00E400,#00E400,4,钟楼站,#00E400,24,优,优,优,330600,#00E400,120.8938,#00E400,11,优,0.5,优,#00E400,#00E400,330624001,优,#00E400,绍兴市,#00E400,优,22,9,#00E400,12,2026-05-10 08:00:00
14,优,330726,76,29.465746,优,--,16,8,57,优,#00E400,#00E400,6,浦江实验中学,#00E400,24,优,优,优,330700,#00E400,119.875227,#00E400,13,优,0.3,优,#00E400,#00E400,330726001,优,#00E400,金华市,#00E400,优,20,9,#00E400,12,2026-05-10 08:00:00
15,优,330781,43,29.216166,优,--,17,26,40,优,#00E400,#00E400,8,兰溪监测站,#00E400,24,优,优,优,330700,#00E400,119.459992,#00E400,11,优,0.5,优,#00E400,#00E400,330781001,优,#00E400,金华市,#00E400,优,24,10,#00E400,12,2026-05-10 08:00:00
16,优,331081,75,28.37558,优,--,17,17,72,优,#00E400,#00E400,6,温岭环监站,#00E400,24,优,优,优,331000,#00E400,121.36579,#00E400,16,优,0.3,优,#00E400,#00E400,331081001,优,#00E400,台州市,#00E400,优,23,10,#00E400,12,2026-05-10 08:00:00
17,优,330213,43,29.693,优,--,20,30,54,优,#00E400,#00E400,5,溪口政府大楼,#00E400,25,优,优,优,330200,#00E400,121.2774,#00E400,16,优,0.3,优,#00E400,#00E400,330283T_1,优,#00E400,宁波市,#00E400,优,25,11,#00E400,18,2026-05-10 08:00:00
18,优,330683,77,29.5663,优,--,20,32,73,优,#00E400,#00E400,5,丽湖小区,#00E400,25,优,优,优,330600,#00E400,120.8173,#00E400,10,优,0.4,优,#00E400,#00E400,330683002,优,#00E400,绍兴市,#00E400,优,22,10,#00E400,18,2026-05-10 08:00:00
19,优,330727,62,29.039869,优,--,17,13,37,优,#00E400,#00E400,7,南园初中,#00E400,25,优,优,优,330700,#00E400,120.440622,#00E400,15,优,0.5,优,#00E400,#00E400,330727003,优,#00E400,金华市,#00E400,优,25,9,#00E400,18,2026-05-10 08:00:00
20,优,330326,33,27.6593,优,--,18,12,50,优,#00E400,#00E400,10,平阳监测站,#00E400,26,优,优,优,330300,#00E400,120.5705,#00E400,11,优,0.5,优,#00E400,#00E400,330326001,优,#00E400,温州市,#00E400,优,26,7,#00E400,21,2026-05-10 08:00:00
21,优,330327,29,27.522222,优,--,23,26,48,优,#00E400,#00E400,8,苍南中学,#00E400,26,优,优,优,330300,#00E400,120.416111,#00E400,15,优,0.5,优,#00E400,#00E400,330327004,优,#00E400,温州市,#00E400,优,26,11,#00E400,21,2026-05-10 08:00:00
22,优,330523,67,30.5974,优,--,22,18,59,优,#00E400,#00E400,6,安吉城东,#00E400,26,优,优,优,330500,#00E400,119.6953,#00E400,12,优,0.3,优,#00E400,#00E400,330523002,优,#00E400,湖州市,#00E400,优,26,14,#00E400,21,2026-05-10 08:00:00
23,优,330122,60,29.7955,优,--,24,24,48,优,#00E400,#00E400,6,桐庐江南,#00E400,27,优,优,优,330100,#00E400,119.6874,#00E400,15,优,0.4,优,#00E400,#00E400,330122001,优,#00E400,杭州市,#00E400,优,27,14,#00E400,24,2026-05-10 08:00:00
24,优,330681,56,29.6818,优,--,19,19,40,优,#00E400,#00E400,5,杨树畈,#00E400,27,优,优,优,330600,#00E400,120.2359,#00E400,15,优,0.3,优,#00E400,#00E400,330681001,优,#00E400,绍兴市,#00E400,优,27,7,#00E400,24,2026-05-10 08:00:00
25,优,331124,37,28.4505,优,--,18,24,33,优,#00E400,#00E400,5,松阳监测楼,#00E400,27,优,优,优,331100,#00E400,119.4799,#00E400,17,优,0.4,优,#00E400,#00E400,331124001,优,#00E400,丽水市,#00E400,优,27,12,#00E400,24,2026-05-10 08:00:00
26,优,330226,71,29.2878,优,--,21,17,61,优,#00E400,#00E400,6,宁海城南站,#00E400,28,优,优,优,330200,#00E400,121.4201,#00E400,15,优,0.4,优,#00E400,#00E400,330226002,优,#00E400,宁波市,#00E400,优,28,10,#00E400,27,2026-05-10 08:00:00
27,优,330305,81,27.8342,优,--,17,15,86,优,#00E400,#00E400,8,洞头气象局,#00E400,28,优,优,优,330300,#00E400,121.1502,#00E400,19,优,0.4,优,#00E400,#00E400,330305001,优,#00E400,温州市,#00E400,优,26,8,#00E400,27,2026-05-10 08:00:00
28,优,330382,87,28.0297,优,--,23,16,81,优,#00E400,#00E400,5,柳市,#00E400,28,优,优,优,330300,#00E400,120.891,#00E400,10,优,0.3,优,#00E400,#00E400,330382002,优,#00E400,温州市,#00E400,优,27,10,#00E400,27,2026-05-10 08:00:00
