,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,良,330824,72,29.1478,优,--,13,9,117,优,#00E400,#00E400,7,开化监测大楼,#FFFF00,23,优,优,优,330800,#00E400,118.4108,#00E400,3,优,0.3,优,#00E400,#00E400,330824002,优,#00E400,衢州市,#00E400,优,3,8,#00E400,1,2026-05-01 20:00:00
1,良,331123,67,28.5839,优,--,17,16,110,优,#00E400,#00E400,6,遂昌中学,#FFFF00,23,优,优,优,331100,#00E400,119.2656,#00E400,16,优,0.4,优,#00E400,#00E400,331123002,优,#00E400,丽水市,#00E400,优,23,13,#00E400,1,2026-05-01 20:00:00
2,优,331181,60,28.076,优,--,15,13,89,优,#00E400,#00E400,8,粮食大楼,#00E400,23,优,优,优,331100,#00E400,119.1217,#00E400,12,优,0.5,优,#00E400,#00E400,331181002,优,#00E400,丽水市,#00E400,优,23,9,#00E400,1,2026-05-01 20:00:00
3,优,331126,75,27.629585,优,--,14,8,92,优,#00E400,#00E400,6,庆元监测楼,#00E400,24,优,优,优,331100,#00E400,119.054809,#00E400,15,优,0.5,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,21,8,#00E400,4,2026-05-01 20:00:00
4,良,331125,79,28.1173,优,--,14,13,101,优,#00E400,#00E400,7,云和监测楼,#FFFF00,25,优,优,优,331100,#00E400,119.5626,#00E400,10,优,0.4,优,#00E400,#00E400,331125001,优,#00E400,丽水市,#00E400,优,16,11,#00E400,5,2026-05-01 20:00:00
5,良,330727,69,29.039869,优,--,21,19,116,优,#00E400,#00E400,6,南园初中,#FFFF00,26,优,优,优,330700,#00E400,120.440622,#00E400,16,优,0.5,优,#00E400,#00E400,330727003,优,#00E400,金华市,#00E400,优,26,13,#00E400,6,2026-05-01 20:00:00
6,良,330182,84,29.4769,优,--,22,8,130,优,#00E400,#00E400,8,建德监测大楼,#FFFF00,27,优,优,优,330100,#00E400,119.2711,#00E400,15,优,0.6,优,#00E400,#00E400,330182T_2,优,#00E400,杭州市,#00E400,优,24,13,#00E400,7,2026-05-01 20:00:00
7,良,330727,85,29.051486,优,--,18,16,120,优,#00E400,#00E400,8,国税大楼,#FFFF00,27,优,优,优,330700,#00E400,120.438346,#00E400,16,优,0.6,优,#00E400,#00E400,330727002,优,#00E400,金华市,#00E400,优,23,13,#00E400,7,2026-05-01 20:00:00
8,良,331125,89,28.1062,优,--,16,16,106,优,#00E400,#00E400,7,云和三中,#FFFF00,28,优,优,优,331100,#00E400,119.5728,#00E400,19,优,0.6,优,#00E400,#00E400,331125002,优,#00E400,丽水市,#00E400,优,18,12,#00E400,9,2026-05-01 20:00:00
9,良,330824,67,29.1343,优,--,16,11,114,优,#00E400,#00E400,6,开化气象局,#FFFF00,29,优,优,优,330800,#00E400,118.402,#00E400,8,优,0.3,优,#00E400,#00E400,330824001,优,#00E400,衢州市,#00E400,优,29,5,#00E400,10,2026-05-01 20:00:00
