timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-04-10T2100,3477A,113.1656,35.2536,焦作市,中站许衡医院,颗粒物(PM10),52,52,79,21,52,98,98,120,117,18,16,11,13,0.5,0.8
2026-04-10T2100,3981A,113.2456,35.18,焦作市,原李万街道办,颗粒物(PM10),67,73,74,20,53,81,81,109,105,21,16,7,9,0.4,0.6
2026-04-10T2100,4264A,113.234,35.219,焦作市,新安路1731号,颗粒物(PM10),63,68,90,30,61,77,77,125,120,28,22,11,10,0.9,1
2026-04-10T2100,4295A,113.2722,35.2121,焦作市,人民路3066号,颗粒物(PM10),80,91,88,27,53,78,78,118,113,18,13,7,5,0.6,0.8
2026-04-10T2100,1708A,116.3701,23.5345,揭阳市,新兴,,29,29,38,17,20,36,36,64,55,10,16,6,9,0.5,0.6
2026-04-10T2100,1709A,116.3261,23.5442,揭阳市,西马,,43,43,42,17,18,34,34,61,51,15,17,4,7,0.5,0.6
2026-04-10T2100,1710A,116.361,23.5627,揭阳市,东兴,,22,21,36,15,17,40,40,71,60,10,16,2,5,/,/
2026-04-10T2100,1711A,116.4151,23.5295,揭阳市,渔湖,,23,23,42,14,21,48,48,79,68,9,17,3,4,/,/
2026-04-10T2100,3320A,116.4028,23.5699,揭阳市,曲溪,,46,46,39,16,19,39,39,82,72,11,17,8,13,0.5,0.5
2026-04-10T2100,1944A,102.1691,38.5166,金昌市,天庆家园,颗粒物(PM10),68,75,78,26,24,101,101,120,118,9,13,18,30,1.7,0.7
2026-04-10T2100,4022A,102.1648,38.5369,金昌市,金川区人防中心,颗粒物(PM10),82,94,89,36,23,97,97,118,116,16,13,6,9,0.4,0.4
2026-04-10T2100,4239A,102.193042,38.531887,金昌市,长春路96号,颗粒物(PM10),72,80,77,25,28,99,99,116,114,8,12,7,24,0.4,0.5
2026-04-10T2100,1262A,119.6478,29.0773,金华市,十五中,颗粒物(PM10),61,65,32,30,17,55,55,128,119,39,16,3,3,0.8,0.7
2026-04-10T2100,1263A,119.6859,29.1032,金华市,监测站,,40,40,29,22,16,34,34,125,110,57,18,4,4,0.7,0.6
2026-04-10T2100,3659A,119.656,29.1132,金华市,气象局,,45,45,30,22,14,15,15,117,96,74,22,3,3,0.7,0.6
2026-04-10T2100,1767A,121.1114,41.0879,锦州市,南山,,46,46,28,32,26,89,89,109,106,21,15,13,9,0.7,0.6
2026-04-10T2100,1768A,121.060361,40.842794,锦州市,开发区,细颗粒物(PM2.5),119,114,36,80,32,46,46,102,91,61,32,16,7,0.9,0.6
2026-04-10T2100,1769A,121.1836,41.1118,锦州市,百股街道,细颗粒物(PM2.5),82,NA,27,51,28,70,70,109,102,34,15,7,7,0.8,0.5
2026-04-10T2100,1770A,121.1176,41.1224,锦州市,天安街道,颗粒物(PM10),63,68,27,25,23,84,84,103,100,18,14,9,8,0.7,0.7
2026-04-10T2100,1771A,121.1303,41.1385,锦州市,北湖公园,颗粒物(PM10),55,56,26,25,25,85,85,106,102,15,12,9,9,0.4,0.4
2026-04-10T2100,2160A,112.8496,35.5051,晋城市,自来水公司,颗粒物(PM10),72,80,80,13,21,123,123,126,126,13,12,5,5,0.5,0.7
2026-04-10T2100,2162A,112.8509,35.4886,晋城市,市环保局,颗粒物(PM10),62,66,73,20,23,117,117,127,127,14,12,6,6,0.4,0.5
2026-04-10T2100,3620A,112.8258,35.4804,晋城市,泽州一中,颗粒物(PM10),64,69,69,19,22,120,120,124,124,29,25,4,4,0.4,0.5
2026-04-10T2100,4078A,112.8246,35.5152,晋城市,前书院路,颗粒物(PM10),57,59,70,21,24,111,111,114,114,15,17,8,6,0.3,0.4
2026-04-10T2100,4079A,112.8864,35.4773,晋城市,祥云街666号,颗粒物(PM10),55,56,70,24,26,114,114,124,124,12,9,8,7,0.4,0.7
2026-04-10T2100,2174A,112.6992,37.6984,晋中市,榆次区政府,颗粒物(PM10),60,63,72,18,18,70,70,115,112,43,24,5,5,0.4,0.6
2026-04-10T2100,2865A,112.7195,37.683,晋中市,榆次三中,细颗粒物(PM2.5),80,75,74,50,16,84,84,120,117,28,18,6,6,0.4,0.4
2026-04-10T2100,1236A,121.713,29.9564,宁波市,龙赛医院,细颗粒物(PM2.5),100,99,44,60,25,48,48,122,114,66,27,8,7,0.6,0.5
2026-04-10T2100,1240A,121.5855,29.8635,宁波市,太古小学,细颗粒物(PM2.5),113,100,41,74,26,94,94,140,138,34,16,6,4,1.0,0.7
2026-04-10T2100,1241A,121.5239,29.8673,宁波市,市环境监测中心,细颗粒物(PM2.5),116,NA,36,77,25,97,97,147,144,31,17,9,6,0.9,0.6
2026-04-10T2100,2871A,121.6156,29.9015,宁波市,万里国际学校,细颗粒物(PM2.5),110,85,37,71,30,63,63,134,130,61,24,8,5,1.0,0.7
2026-04-10T2100,3710A,121.5593,29.8976,宁波市,白沙活动中心,细颗粒物(PM2.5),104,NA,28,64,25,85,85,140,137,36,16,8,6,0.8,0.5
2026-04-10T2100,4095A,121.8962,29.7529,宁波市,中科路88号,细颗粒物(PM2.5),70,52,36,45,27,75,75,106,103,21,19,7,7,0.6,0.5
2026-04-10T2100,2341A,119.5387,26.6611,宁德市,宁德市监测站,,43,30,53,30,31,99,99,142,137,16,30,4,6,0.5,0.9
2026-04-10T2100,3209A,119.5231,26.6562,宁德市,宁德一中,细颗粒物(PM2.5),52,47,48,36,32,100,100,140,136,12,20,5,6,0.4,0.8
2026-04-10T2100,2618A,98.859,25.8541,怒江傈僳族自治州,州监测站,,35,34,30,24,21,68,68,95,88,17,16,9,9,0.2,0.2
2026-04-10T2100,2619A,98.8607,25.8168,怒江傈僳族自治州,泸水一中,,26,19,24,18,22,63,63,84,79,14,17,5,5,0.4,0.4
2026-04-10T2100,1888A,101.6891,26.571,攀枝花市,弄弄坪,,35,25,27,9,12,109,109,113,113,9,14,1,8,0.5,0.9
2026-04-10T2100,1889A,101.577,26.5914,攀枝花市,河门口,,35,17,32,16,16,112,112,118,118,5,11,6,7,0.5,0.5
2026-04-10T2100,1891A,101.7365,26.4986,攀枝花市,仁和,,37,20,24,13,14,116,116,117,117,4,9,5,6,0.4,0.5
2026-04-10T2100,2835A,101.7222,26.567,攀枝花市,四十中小,NA,NA,21,21,9,11,NA,NA,119,119,8,12,5,7,0.5,0.6
2026-04-10T2100,1604A,122.0303,41.1489,盘锦市,开发区,,45,NA,29,31,36,102,102,114,114,13,14,6,6,0.5,0.4
2026-04-10T2100,1605A,122.0486,41.0883,盘锦市,兴隆台,,39,NA,28,27,34,82,82,99,97,23,21,10,8,0.6,0.6
2026-04-10T2100,1606A,121.8297,41.1026,盘锦市,新生街道,,38,NA,27,26,28,67,67,106,101,33,27,4,6,0.6,0.5
2026-04-10T2100,1832A,113.3257,33.7423,平顶山市,新华旅馆,颗粒物(PM10),93,110,86,49,43,92,92,129,127,17,17,9,5,0.6,0.7
2026-04-10T2100,1833A,113.2917,33.737,平顶山市,规划设计院,颗粒物(PM10),86,100,84,49,47,94,94,125,124,14,18,7,6,0.8,0.8
2026-04-10T2100,1834A,113.182,33.7738,平顶山市,平顶山工学院,颗粒物(PM10),80,91,67,45,38,99,99,132,132,16,15,8,8,0.5,0.5
2026-04-10T2100,3594A,112.8736,33.9068,平顶山市,石龙区,颗粒物(PM10),76,86,76,30,32,98,98,118,116,13,22,7,8,0.6,0.7
2026-04-10T2100,4116A,113.284,33.7139,平顶山市,姚电大道23号,颗粒物(PM10),89,104,79,44,48,84,84,131,128,30,22,8,7,0.5,0.6
2026-04-10T2100,2656A,106.6633,35.5338,平凉市,聚贤嘉苑,颗粒物(PM10),77,87,73,24,22,88,88,114,111,22,19,7,7,0.4,0.2
2026-04-10T2100,2657A,106.7021,35.5307,平凉市,博物馆,颗粒物(PM10),76,86,74,24,21,76,76,115,109,31,16,11,9,2.6,0.3
2026-04-10T2100,2348A,113.8384,27.6436,萍乡市,中医院,NA,NA,93,26,17,16,NA,NA,116,113,8,9,4,5,0.7,0.8
2026-04-10T2100,2350A,113.8677,27.6438,萍乡市,市环保局,,30,14,23,8,15,95,95,109,105,9,11,10,11,0.7,0.8
2026-04-10T2100,2351A,113.8663,27.6202,萍乡市,安源区政府,,25,22,25,3,14,80,80,95,90,8,8,6,6,0.6,0.5
2026-04-10T2100,4107A,113.8686,27.6668,萍乡市,联洪村委会,,26,14,24,7,14,82,82,94,90,1,3,2,2,0.4,0.4
2026-04-10T2100,2319A,119.0142,25.4324,莆田市,荔城区仓后路,,42,36,47,29,30,48,48,94,80,14,17,/,/,/,/
2026-04-10T2100,2320A,119.0016,25.4553,莆田市,莆田市监测站,,43,NA,40,30,26,48,48,104,89,12,12,3,3,0.3,0.4
2026-04-10T2100,2321A,119.112,25.4561,莆田市,涵江区六中,,41,41,40,24,27,30,30,98,73,25,19,/,/,0.5,0.6
2026-04-10T2100,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,39,17,18,6,6,122,122,123,123,7,6,6,5,0.4,0.4
2026-04-10T2100,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,37,19,11,3,6,116,116,114,114,6,6,3,4,0.3,0.3
2026-04-10T2100,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),144,233,173,83,61,108,108,118,118,12,25,4,5,0.5,0.6
2026-04-10T2100,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),134,206,175,3,71,107,107,122,122,13,39,3,6,0.3,0.5
2026-04-10T2100,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),57,59,44,16,8,135,135,124,124,9,5,13,9,0.6,0.5
2026-04-10T2100,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,43,43,39,14,7,125,125,115,115,7,5,11,9,0.6,0.6
2026-04-10T2100,2708A,88.1266,47.8515,阿勒泰地区,市站,,27,17,17,3,3,85,85,105,93,4,6,5,5,0.2,0.2
2026-04-10T2100,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,25,23,21,3,2,78,78,99,89,4,5,6,6,0.2,0.2
2026-04-10T2100,2630A,80.1171,32.4999,阿里地区,阿里监测站,臭氧1小时(O3_1h),53,14,12,3,4,162,162,168,168,2,4,5,6,0.4,0.4
2026-04-10T2100,3192A,80.0906,32.5029,阿里地区,阿里藏医院,NA,NA,8,10,3,3,NA,NA,174,174,1,2,6,7,0.4,0.4
2026-04-10T2100,2644A,109.0088,32.6974,安康市,汉滨区检察院,颗粒物(PM10),75,84,39,34,20,19,19,56,45,39,16,13,8,0.8,0.5
2026-04-10T2100,4054A,109.0324,32.6913,安康市,市邮政管理局,颗粒物(PM10),72,80,47,35,23,12,12,60,46,40,18,14,14,1.1,0.7
2026-04-10T2100,2291A,117.0806,30.5181,安庆市,环科院,,50,50,22,24,17,74,74,111,106,14,21,8,6,0.6,0.4
2026-04-10T2100,2292A,117.0331,30.5118,安庆市,马山宾馆,,43,43,20,24,18,63,63,97,94,17,17,4,5,0.7,0.6
2026-04-10T2100,2294A,116.9897,30.6146,安庆市,安庆大学,,31,31,25,11,18,59,59,105,100,26,10,3,3,0.5,0.4
2026-04-10T2100,3173A,117.0598,30.5351,安庆市,市人大,,46,46,27,25,20,50,50,111,101,33,23,7,8,0.5,0.5
2026-04-10T2100,3123A,105.9408,26.2431,安顺市,凤凰山,,40,35,27,22,19,125,125,141,139,10,10,7,7,0.4,0.4
2026-04-10T2100,3124A,105.9443,26.2567,安顺市,金钟山,,36,34,25,24,19,114,114,129,126,7,8,6,7,0.4,0.5
2026-04-10T2100,3125A,105.8983,26.248,安顺市,娄家坡,,37,33,25,25,18,117,117,130,128,6,7,11,11,0.5,0.4
2026-04-10T2100,1819A,114.3552,36.1017,安阳市,红庙街,颗粒物(PM10),55,57,54,26,41,90,90,114,111,18,16,5,4,0.5,0.4
2026-04-10T2100,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),59,62,55,27,43,87,87,114,111,15,11,6,4,0.4,0.3
2026-04-10T2100,3141A,114.3921,36.0879,安阳市,信访局,,43,43,52,21,44,103,103,118,116,11,12,3,3,0.6,0.6
2026-04-10T2100,3669A,114.4706,36.0634,安阳市,左辅环卫站,颗粒物(PM10),51,51,66,34,43,74,74,110,104,18,15,1,3,0.3,0.5
2026-04-10T2100,4117A,114.2918,36.0769,安阳市,钢三路198号,,37,37,46,20,43,89,89,114,110,13,12,2,3,0.4,0.6
2026-04-10T2100,1748A,123.0441,41.1201,鞍山市,深沟寺,细颗粒物(PM2.5),54,50,72,37,48,74,74,82,82,29,30,11,11,1.1,1.2
2026-04-10T2100,1749A,123.011,41.0931,鞍山市,太阳城,细颗粒物(PM2.5),58,52,71,39,50,66,66,79,79,29,27,13,9,1.6,1
2026-04-10T2100,1750A,123.0483,41.1445,鞍山市,太平,,49,49,79,31,50,80,80,81,81,23,31,12,14,1.0,1.6
2026-04-10T2100,1590A,110.0376,40.5546,包头市,东河鸿龙湾,颗粒物(PM10),57,59,57,24,22,70,70,117,110,44,36,10,16,0.4,0.6
2026-04-10T2100,3283A,109.9154,40.5684,包头市,滨河大厦,颗粒物(PM10),54,55,46,20,19,78,78,117,111,28,33,8,14,0.5,0.6
2026-04-10T2100,3419A,109.9449,40.6259,包头市,包头市委党校,,44,44,37,18,14,86,86,118,113,29,30,9,9,0.3,0.4
2026-04-10T2100,3683A,109.8332,40.6577,包头市,昆区政府,,43,43,42,26,16,60,60,121,111,63,33,9,9,0.9,0.8
2026-04-10T2100,1931A,107.0802,34.3129,宝鸡市,竹园沟,颗粒物(PM10),55,57,64,25,29,70,70,112,108,19,18,7,8,0.5,0.4
2026-04-10T2100,1933A,107.1429,34.3549,宝鸡市,监测站,颗粒物(PM10),68,75,72,36,29,63,63,105,102,27,21,6,7,0.4,0.3
2026-04-10T2100,1934A,107.1172,34.3759,宝鸡市,技工学校,颗粒物(PM10),65,71,74,31,34,72,72,106,103,22,16,6,6,0.5,0.5
2026-04-10T2100,1936A,107.2025,34.3518,宝鸡市,文理学院,NA,NA,NA,73,31,32,39,39,105,98,38,20,5,7,0.5,0.5
2026-04-10T2100,1937A,107.2396,34.3626,宝鸡市,三迪小学,颗粒物(PM10),65,71,78,25,32,71,71,101,101,24,22,5,7,0.6,0.5
2026-04-10T2100,4155A,107.1721,34.3558,宝鸡市,滨河北路,,48,48,41,30,33,56,56,99,95,36,20,7,8,0.5,0.5
2026-04-10T2100,4308A,107.3898,34.3601,宝鸡市,陈仓区北开路21号,颗粒物(PM10),72,80,89,24,37,76,76,102,102,22,22,8,20,0.5,0.6
2026-04-10T2100,1051A,115.4803,38.8568,保定市,游泳馆,颗粒物(PM10),55,57,49,27,28,90,90,113,111,18,18,1,2,0.3,0.3
2026-04-10T2100,1052A,115.509,38.8895,保定市,华电二区,颗粒物(PM10),54,55,47,15,28,93,93,116,116,16,14,3,2,0.2,0.3
2026-04-10T2100,1053A,115.4588,38.9037,保定市,接待中心,颗粒物(PM10),56,58,52,23,28,92,92,114,112,13,11,1,3,0.1,0.2
2026-04-10T2100,1054A,115.4484,38.8344,保定市,地表水厂,颗粒物(PM10),78,89,57,20,28,65,65,115,109,38,20,3,3,0.2,0.3
2026-04-10T2100,3581A,115.3136,38.9511,保定市,满城区生态环境分局,颗粒物(PM10),53,53,47,18,22,101,101,120,119,12,14,3,2,0.2,0.3
2026-04-10T2100,3582A,115.4709,38.7628,保定市,清苑区第二中学,颗粒物(PM10),69,76,53,26,19,81,81,112,108,18,10,4,4,0.3,0.3
2026-04-10T2100,3583A,115.6231,39.0223,保定市,徐水物探局,颗粒物(PM10),61,65,63,20,31,86,86,110,108,18,19,2,2,0.1,0.4
2026-04-10T2100,4004A,115.4199,38.8665,保定市,双鹰农机,颗粒物(PM10),64,69,52,19,32,93,93,115,113,18,18,8,3,0.2,0.3
2026-04-10T2100,4034A,115.515,38.8589,保定市,植保所站,颗粒物(PM10),66,72,71,20,32,85,85,108,107,19,20,2,3,0.3,0.4
2026-04-10T2100,2594A,99.1589,25.1137,保山市,市环境监测站,,43,43,25,18,16,97,97,107,106,7,7,5,5,0.3,0.2
2026-04-10T2100,2595A,99.1616,25.1381,保山市,市环保局,,38,38,27,25,20,100,100,108,107,8,5,6,6,0.3,0.3
2026-04-10T2100,1867A,109.1435,21.4085,北海市,海滩公园,颗粒物(PM10),54,55,50,22,18,74,74,74,73,8,8,6,6,0.4,0.5
2026-04-10T2100,1868A,109.0983,21.466,北海市,新市环保局,,39,34,39,27,21,74,74,75,75,10,8,9,9,0.5,0.5
2026-04-10T2100,1869A,109.1775,21.5232,北海市,北海工业园,,46,45,51,32,24,71,71,70,70,10,13,6,8,0.6,0.6
2026-04-10T2100,3400A,109.1844,21.4396,北海市,龙潭自来水厂,,37,37,42,20,20,73,73,76,76,6,9,5,6,0.8,0.8
2026-04-10T2100,1001A,116.3611,39.8786,北京市,万寿西宫,,26,26,41,14,33,68,68,106,104,42,21,3,2,0.5,0.6
2026-04-10T2100,1003A,116.4174,39.9289,北京市,东四,,43,43,42,18,33,88,88,120,119,31,19,2,6,0.5,0.5
2026-04-10T2100,1004A,116.4073,39.8858,北京市,天坛,,26,26,38,12,32,62,62,94,92,18,15,3,3,0.5,0.7
2026-04-10T2100,1005A,116.4622,39.9364,北京市,农展馆,,38,38,44,17,35,80,80,116,114,31,18,2,2,0.7,0.7
2026-04-10T2100,1006A,116.3399,39.9293,北京市,官园,,36,36,41,19,36,77,77,99,99,33,20,2,2,0.5,0.6
2026-04-10T2100,1007A,116.2879,39.9613,北京市,海淀万柳,,31,31,37,10,30,54,54,88,86,39,22,3,3,0.4,0.5
2026-04-10T2100,1008A,116.6635,40.1349,北京市,顺义新城,,20,11,38,6,33,64,64,103,100,29,18,3,4,0.4,0.6
