timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-03-17T2100,2512A,106.6102,23.901,百色市,市监测站,,33,33,45,22,28,72,72,86,82,14,16,15,20,0.5,0.6
2026-03-17T2100,2513A,106.6524,23.8842,百色市,市中心血站,,35,29,48,24,29,72,72,84,81,17,16,16,20,0.5,0.7
2026-03-17T2100,4133A,106.6273,23.8798,百色市,龙景西路,,49,49,63,26,31,72,72,88,85,14,16,16,21,0.5,0.6
2026-03-17T2100,2270A,117.396,32.9389,蚌埠市,工人疗养院,细颗粒物(PM2.5),68,58,77,44,60,64,64,65,65,23,22,3,4,0.6,0.8
2026-03-17T2100,2271A,117.3606,32.9428,蚌埠市,百货大楼,细颗粒物(PM2.5),72,50,74,46,60,66,66,60,60,18,21,4,4,0.4,0.6
2026-03-17T2100,2273A,117.4183,32.8909,蚌埠市,蚌埠学院,细颗粒物(PM2.5),84,NA,60,52,64,61,61,51,45,20,28,4,4,0.6,0.7
2026-03-17T2100,2274A,117.3534,32.9672,蚌埠市,淮上区政府,细颗粒物(PM2.5),66,NA,69,43,63,68,68,62,62,19,19,4,4,0.6,0.7
2026-03-17T2100,2275A,117.3143,32.8977,蚌埠市,高新区,细颗粒物(PM2.5),58,41,65,39,57,60,60,55,55,22,25,6,6,0.5,0.7
2026-03-17T2100,3715A,117.3091,32.9314,蚌埠市,蚌埠田家炳中学,细颗粒物(PM2.5),62,51,76,41,61,69,69,64,64,16,21,4,4,0.3,0.5
2026-03-17T2100,1585A,109.8761,40.6533,包头市,市环境监测站,颗粒物(PM10),233,373,276,32,74,91,91,104,98,8,33,4,14,0.3,0.7
2026-03-17T2100,1587A,109.9992,40.5843,包头市,包头八中,颗粒物(PM10),191,331,228,44,79,81,81,88,86,6,34,7,16,0.4,0.7
2026-03-17T2100,1589A,109.8641,40.6288,包头市,惠龙物流,颗粒物(PM10),154,257,233,19,79,83,83,102,94,7,32,4,18,0.3,0.8
2026-03-17T2100,1590A,110.0376,40.5546,包头市,东河鸿龙湾,颗粒物(PM10),167,284,202,18,68,83,83,93,89,9,42,7,15,0.3,0.7
2026-03-17T2100,3283A,109.9154,40.5684,包头市,滨河大厦,颗粒物(PM10),140,224,200,NA,70,86,86,95,93,5,38,5,16,0.4,0.8
