timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-03-17T1400,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,15,13,13,8,6,48,48,21,21,13,15,9,9,1.0,1
2026-03-17T1400,3616A,106.7617,31.8343,巴中市,市中心医院,NA,NA,NA,16,NA,11,48,48,26,26,8,12,10,10,0.8,0.8
2026-03-17T1400,2235A,122.7909,45.608,白城市,洮北区环保局,细颗粒物(PM2.5),129,162,104,91,68,122,122,108,108,19,19,10,8,0.4,0.3
2026-03-17T1400,2236A,122.8741,45.5725,白城市,市环保局,细颗粒物(PM2.5),133,168,110,96,68,120,120,93,93,20,30,11,8,0.6,0.4
2026-03-17T1400,2231A,126.4219,41.9172,白山市,喜丰,颗粒物(PM10),64,69,101,20,55,111,111,72,72,8,39,9,15,0.8,1.1
2026-03-17T1400,2232A,126.4082,41.9416,白山市,环保局,,41,41,79,22,56,115,115,79,79,8,19,11,14,1.0,1.1
2026-03-17T1400,2647A,104.1727,36.5448,白银市,第三小学,颗粒物(PM10),68,74,97,22,43,92,92,85,78,4,8,4,24,0.3,0.3
2026-03-17T1400,2648A,104.1467,36.5482,白银市,动力公司,颗粒物(PM10),65,70,99,18,35,90,90,84,81,5,9,4,9,0.3,0.4
2026-03-17T1400,2512A,106.6102,23.901,百色市,市监测站,,31,31,47,13,27,91,91,57,57,8,17,9,22,0.4,0.6
2026-03-17T1400,2513A,106.6524,23.8842,百色市,市中心血站,,43,43,50,20,30,92,92,67,67,9,17,11,21,0.5,0.7
2026-03-17T1400,4133A,106.6273,23.8798,百色市,龙景西路,颗粒物(PM10),61,65,60,19,32,96,96,58,58,7,16,10,22,0.4,0.6
2026-03-17T1400,2270A,117.396,32.9389,蚌埠市,工人疗养院,细颗粒物(PM2.5),103,83,75,63,58,69,69,56,56,17,21,4,3,0.9,0.7
2026-03-17T1400,2271A,117.3606,32.9428,蚌埠市,百货大楼,细颗粒物(PM2.5),107,83,75,67,60,64,64,52,52,NA,21,4,9,0.6,0.7
2026-03-17T1400,2273A,117.4183,32.8909,蚌埠市,蚌埠学院,细颗粒物(PM2.5),116,NA,59,77,60,49,49,51,50,NA,23,4,4,0.7,0.6
2026-03-17T1400,2274A,117.3534,32.9672,蚌埠市,淮上区政府,细颗粒物(PM2.5),108,83,69,68,63,54,54,56,56,25,18,4,4,0.8,0.7
2026-03-17T1400,2275A,117.3143,32.8977,蚌埠市,高新区,细颗粒物(PM2.5),107,75,65,67,58,53,53,44,43,28,23,6,6,0.7,0.7
2026-03-17T1400,3715A,117.3091,32.9314,蚌埠市,蚌埠田家炳中学,细颗粒物(PM2.5),106,83,77,66,62,66,66,51,50,15,20,4,4,0.6,0.6
2026-03-17T1400,1585A,109.8761,40.6533,包头市,市环境监测站,颗粒物(PM10),147,241,226,66,76,119,119,73,73,16,39,12,16,0.6,0.8
2026-03-17T1400,1587A,109.9992,40.5843,包头市,包头八中,颗粒物(PM10),127,189,188,54,77,91,91,56,56,8,39,9,16,0.4,0.8
2026-03-17T1400,1589A,109.8641,40.6288,包头市,惠龙物流,颗粒物(PM10),141,225,194,62,80,106,106,70,70,12,36,7,20,0.4,0.9
2026-03-17T1400,1590A,110.0376,40.5546,包头市,东河鸿龙湾,颗粒物(PM10),119,168,164,57,69,97,97,66,66,6,47,7,16,0.4,0.7
2026-03-17T1400,3283A,109.9154,40.5684,包头市,滨河大厦,颗粒物(PM10),119,167,161,41,61,96,96,68,68,7,39,7,16,0.5,0.8
2026-03-17T1400,3419A,109.9449,40.6259,包头市,包头市委党校,颗粒物(PM10),123,179,188,52,68,101,101,57,57,11,44,12,18,0.7,0.9
2026-03-17T1400,3683A,109.8332,40.6577,包头市,昆区政府,颗粒物(PM10),136,213,220,60,76,104,104,75,75,18,44,12,21,0.6,1
2026-03-17T1400,1931A,107.0802,34.3129,宝鸡市,竹园沟,,27,27,45,14,34,57,57,46,46,10,15,6,6,0.3,0.8
2026-03-17T1400,1933A,107.1429,34.3549,宝鸡市,监测站,,27,27,54,17,37,57,57,40,40,12,17,5,5,0.2,0.3
2026-03-17T1400,1934A,107.1172,34.3759,宝鸡市,技工学校,NA,NA,NA,50,20,38,48,48,44,44,17,18,NA,3,0.8,0.7
2026-03-17T1400,1936A,107.2025,34.3518,宝鸡市,文理学院,,27,27,53,16,40,54,54,38,38,11,17,4,4,0.5,0.5
2026-03-17T1400,1937A,107.2396,34.3626,宝鸡市,三迪小学,,25,21,53,17,38,53,53,43,43,19,19,4,4,0.6,0.6
2026-03-17T1400,4155A,107.1721,34.3558,宝鸡市,滨河北路,,22,22,65,15,36,65,65,44,44,9,16,5,5,0.4,0.5
2026-03-17T1400,4308A,107.3898,34.3601,宝鸡市,陈仓区北开路21号,,23,23,53,14,36,50,50,41,41,18,20,6,6,0.4,0.5
