timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-03-17T0100,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,29,29,15,3,8,42,42,NA,NA,6,7,5,5,0.3,0.3
2026-03-17T0100,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,15,10,13,6,7,46,46,NA,NA,7,6,3,3,0.4,0.4
2026-03-17T0100,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),469,569,842,184,246,61,61,NA,NA,11,29,2,3,0.6,1.1
2026-03-17T0100,2696A,80.2592,41.1541,阿克苏地区,艺术中心,颗粒物(PM10),457,557,795,193,242,55,55,NA,NA,18,31,3,4,1.0,0.7
2026-03-17T0100,2205A,105.699,38.8409,阿拉善盟,蒙二幼,颗粒物(PM10),92,108,94,23,24,93,93,NA,NA,6,7,9,9,0.4,0.5
2026-03-17T0100,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,颗粒物(PM10),85,99,88,27,25,92,92,NA,NA,4,6,8,8,0.5,0.5
2026-03-17T0100,2708A,88.1266,47.8515,阿勒泰地区,市站,,25,23,21,17,8,62,62,NA,NA,13,15,4,6,0.3,0.2
2026-03-17T0100,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,19,14,17,3,5,60,60,NA,NA,16,8,4,4,0.5,0.4
2026-03-17T0100,2630A,80.1171,32.4999,阿里地区,阿里监测站,,33,16,22,7,5,103,103,NA,NA,1,1,10,8,0.3,0.3
2026-03-17T0100,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,33,15,23,3,4,104,104,NA,NA,1,1,10,10,0.5,0.4
2026-03-17T0100,2644A,109.0088,32.6974,安康市,汉滨区检察院,,23,20,16,12,9,71,71,NA,NA,16,17,4,4,0.7,0.6
2026-03-17T0100,4054A,109.0324,32.6913,安康市,市邮政管理局,,21,18,15,13,10,66,66,NA,NA,16,22,4,6,0.7,0.7
2026-03-17T0100,2291A,117.0806,30.5181,安庆市,环科院,,15,NA,19,10,20,30,30,NA,NA,13,12,7,7,0.8,0.7
2026-03-17T0100,2292A,117.0331,30.5118,安庆市,马山宾馆,,16,16,17,8,18,26,26,NA,NA,24,18,4,4,0.9,0.8
2026-03-17T0100,2294A,116.9897,30.6146,安庆市,安庆大学,,13,NA,21,9,13,30,30,NA,NA,18,12,4,3,0.7,0.6
2026-03-17T0100,3173A,117.0598,30.5351,安庆市,市人大,,12,8,21,6,16,25,25,NA,NA,23,19,5,5,0.7,0.7
