时间,鸿旺,欧伦
2026-06-27 00:00:00,0.0,0.0
2026-06-27 00:15:00,0.0,0.0
2026-06-27 00:30:00,0.0,0.0
2026-06-27 00:45:00,0.0,0.0
2026-06-27 01:00:00,0.0,0.0
2026-06-27 01:15:00,0.0,0.0
2026-06-27 01:30:00,0.0,0.0
2026-06-27 01:45:00,0.0,0.0
2026-06-27 02:00:00,0.0,0.0
2026-06-27 02:15:00,0.0,0.0
2026-06-27 02:30:00,0.0,0.0
2026-06-27 02:45:00,0.0,0.0
2026-06-27 03:00:00,0.0,0.0
2026-06-27 03:15:00,0.0,0.0
2026-06-27 03:30:00,0.0,0.0
2026-06-27 03:45:00,0.0,0.0
2026-06-27 04:00:00,0.0,0.0
2026-06-27 04:15:00,0.0,0.0
2026-06-27 04:30:00,0.0,0.0
2026-06-27 04:45:00,0.0005,0.00024
2026-06-27 05:00:00,0.00047,0.00057
2026-06-27 05:15:00,0.00301,0.00264
2026-06-27 05:30:00,0.01319,0.01303
2026-06-27 05:45:00,0.02051,0.02149
2026-06-27 06:00:00,0.02887,0.02975
2026-06-27 06:15:00,0.07114,0.07148
2026-06-27 06:30:00,0.07328,0.07606
2026-06-27 06:45:00,0.12418,0.12631
2026-06-27 07:00:00,0.17611,0.18136
2026-06-27 07:15:00,0.16314,0.16673
2026-06-27 07:30:00,0.23047,0.25565
2026-06-27 07:45:00,0.32829,0.34419
2026-06-27 08:00:00,0.25086,0.25579
2026-06-27 08:15:00,0.20656,0.20861
2026-06-27 08:30:00,0.1545,0.15897
2026-06-27 08:45:00,0.37852,0.36284
2026-06-27 09:00:00,0.41309,0.42159
2026-06-27 09:15:00,0.49092,0.5426
2026-06-27 09:30:00,0.6211,0.63432
2026-06-27 09:45:00,0.8038,0.83135
2026-06-27 10:00:00,0.88149,0.76806
2026-06-27 10:15:00,0.98361,0.97649
2026-06-27 10:30:00,0.98893,0.99136
2026-06-27 10:45:00,1.00559,1.00124
2026-06-27 11:00:00,1.09886,1.05796
2026-06-27 11:15:00,0.99145,0.98729
2026-06-27 11:30:00,0.92787,1.02365
2026-06-27 11:45:00,0.78389,0.87588
2026-06-27 12:00:00,0.57539,0.54938
2026-06-27 12:15:00,0.78002,0.7066
2026-06-27 12:30:00,0.59386,0.56694
2026-06-27 12:45:00,0.78064,0.73073
2026-06-27 13:00:00,0.47011,0.48374
2026-06-27 13:15:00,0.57506,0.66849
2026-06-27 13:30:00,0.35592,0.39378
2026-06-27 13:45:00,0.37963,0.41787
2026-06-27 14:00:00,0.38038,0.539
2026-06-27 14:15:00,0.73885,0.7723
2026-06-27 14:30:00,0.37554,0.37046
2026-06-27 14:45:00,0.44561,0.48195
2026-06-27 15:00:00,0.50906,0.55889
2026-06-27 15:15:00,0.34485,0.37353
2026-06-27 15:30:00,0.3896,0.46253
2026-06-27 15:45:00,0.28757,0.29209
2026-06-27 16:00:00,0.23204,0.21981
2026-06-27 16:15:00,0.25873,0.26364
2026-06-27 16:30:00,0.3601,0.35587
2026-06-27 16:45:00,0.18673,0.18174
2026-06-27 17:00:00,0.20787,0.21117
2026-06-27 17:15:00,0.09605,0.0916
2026-06-27 17:30:00,0.17871,0.18237
2026-06-27 17:45:00,0.09455,0.0974
2026-06-27 18:00:00,0.07738,0.08018
2026-06-27 18:15:00,0.05418,0.05525
2026-06-27 18:30:00,0.03465,0.03563
2026-06-27 18:45:00,0.01607,0.01618
2026-06-27 19:00:00,0.00442,0.00359
2026-06-27 19:15:00,0.00034,0.00037
2026-06-27 19:30:00,0.00022,0.00026
2026-06-27 19:45:00,0.00022,0.00027
2026-06-27 20:00:00,0.00015,0.0
2026-06-27 20:15:00,7e-05,0.0
2026-06-27 20:30:00,0.0,0.0
2026-06-27 20:45:00,0.0,0.0
2026-06-27 21:00:00,0.0,0.0
2026-06-27 21:15:00,0.0,0.0
2026-06-27 21:30:00,0.0,0.0
2026-06-27 21:45:00,,
2026-06-27 22:00:00,,
2026-06-27 22:15:00,,
2026-06-27 22:30:00,,
2026-06-27 22:45:00,,
2026-06-27 23:00:00,,
2026-06-27 23:15:00,,
2026-06-27 23:30:00,,
2026-06-27 23:45:00,,
