时间,鸿旺,欧伦
2026-06-09 00:00:00,0.0,0.0
2026-06-09 00:15:00,0.0,0.0
2026-06-09 00:30:00,0.0,0.0
2026-06-09 00:45:00,0.0,0.0
2026-06-09 01:00:00,0.0,0.0
2026-06-09 01:15:00,0.0,0.0
2026-06-09 01:30:00,0.0,0.0
2026-06-09 01:45:00,0.0,0.0
2026-06-09 02:00:00,0.0,0.0
2026-06-09 02:15:00,0.0,0.0
2026-06-09 02:30:00,0.0,0.0
2026-06-09 02:45:00,0.0,0.0
2026-06-09 03:00:00,0.0,0.0
2026-06-09 03:15:00,0.0,0.0
2026-06-09 03:30:00,0.0,0.0
2026-06-09 03:45:00,0.0,0.0
2026-06-09 04:00:00,0.0,0.0
2026-06-09 04:15:00,0.0,0.0
2026-06-09 04:30:00,0.0,0.0
2026-06-09 04:45:00,0.00022,0.00015
2026-06-09 05:00:00,0.00047,0.00042
2026-06-09 05:15:00,0.01171,0.01344
2026-06-09 05:30:00,0.02607,0.02849
2026-06-09 05:45:00,0.0337,0.03377
2026-06-09 06:00:00,0.03331,0.03728
2026-06-09 06:15:00,0.06954,0.06491
2026-06-09 06:30:00,0.09294,0.0996
2026-06-09 06:45:00,0.10905,0.11503
2026-06-09 07:00:00,0.13846,0.18318
2026-06-09 07:15:00,0.27079,0.28021
2026-06-09 07:30:00,0.2408,0.24599
2026-06-09 07:45:00,0.25605,0.25566
2026-06-09 08:00:00,0.34825,0.34001
2026-06-09 08:15:00,0.22186,0.23081
2026-06-09 08:30:00,0.34556,0.34207
2026-06-09 08:45:00,0.35592,0.34386
2026-06-09 09:00:00,0.19253,0.20313
2026-06-09 09:15:00,0.2934,0.30372
2026-06-09 09:30:00,0.20199,0.20843
2026-06-09 09:45:00,0.25517,0.2643
2026-06-09 10:00:00,0.32864,0.3283
2026-06-09 10:15:00,0.5164,0.53312
2026-06-09 10:30:00,0.54877,0.56296
2026-06-09 10:45:00,0.45199,0.47514
2026-06-09 11:00:00,0.4356,0.43677
2026-06-09 11:15:00,0.51342,0.54574
2026-06-09 11:30:00,0.6716,0.64279
2026-06-09 11:45:00,0.82313,0.91422
2026-06-09 12:00:00,0.75463,0.75137
2026-06-09 12:15:00,0.6308,0.66223
2026-06-09 12:30:00,0.67676,0.68701
2026-06-09 12:45:00,0.67964,0.69413
2026-06-09 13:00:00,0.70302,0.76872
2026-06-09 13:15:00,0.93119,1.11976
2026-06-09 13:30:00,0.78359,1.0035
2026-06-09 13:45:00,0.93511,0.885
2026-06-09 14:00:00,0.90192,1.03014
2026-06-09 14:15:00,0.70631,0.79454
2026-06-09 14:30:00,1.02829,1.11381
2026-06-09 14:45:00,0.9341,0.94901
2026-06-09 15:00:00,0.8002,0.64364
2026-06-09 15:15:00,0.67753,0.6802
2026-06-09 15:30:00,0.66745,0.83843
2026-06-09 15:45:00,0.44336,0.48424
2026-06-09 16:00:00,0.45423,0.4846
2026-06-09 16:15:00,0.72913,0.70418
2026-06-09 16:30:00,0.35621,0.33076
2026-06-09 16:45:00,0.38156,0.53368
2026-06-09 17:00:00,0.34065,0.32873
2026-06-09 17:15:00,0.3012,0.3077
2026-06-09 17:30:00,0.16693,0.16914
2026-06-09 17:45:00,,
2026-06-09 18:00:00,,
2026-06-09 18:15:00,,
2026-06-09 18:30:00,,
2026-06-09 18:45:00,,
2026-06-09 19:00:00,,
2026-06-09 19:15:00,,
2026-06-09 19:30:00,,
2026-06-09 19:45:00,,
2026-06-09 20:00:00,,
2026-06-09 20:15:00,,
2026-06-09 20:30:00,,
2026-06-09 20:45:00,,
2026-06-09 21:00:00,,
2026-06-09 21:15:00,,
2026-06-09 21:30:00,,
2026-06-09 21:45:00,,
2026-06-09 22:00:00,,
2026-06-09 22:15:00,,
2026-06-09 22:30:00,,
2026-06-09 22:45:00,,
2026-06-09 23:00:00,,
2026-06-09 23:15:00,,
2026-06-09 23:30:00,,
2026-06-09 23:45:00,,
