site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
海宁监测大楼,嘉兴市,28,6,16,88,28,19,0.3,85,17,11,2026-04-30
茅盾小学,嘉兴市,32,4,18,87,24,22,0.3,92,14,11,2026-04-30
硖石街道,嘉兴市,29,8,11,75,22,20,0.5,77,13,10,2026-04-30
振东新六中站,嘉兴市,40,7,18,128,28,23,0.5,98,16,12,2026-04-30
陆家桥村,嘉兴市,40,8,17,86,28,28,0.6,92,15,13,2026-04-30
植材小学,嘉兴市,22,7,16,70,21,15,0.6,86,14,10,2026-04-30
嘉善监测大楼,嘉兴市,38,5,15,86,32,26,0.3,88,20,15,2026-04-30
高级中学,嘉兴市,48,7,20,87,35,33,0.4,97,17,12,2026-04-30
胜利社区,嘉兴市,36,7,13,83,25,25,0.5,84,15,13,2026-04-30
气象观测台,嘉兴市,35,9,17,83,35,23,0.4,89,21,14,2026-04-30
平湖幼儿园,嘉兴市,36,8,16,84,27,25,0.5,88,14,12,2026-04-30
海盐商贸学校,嘉兴市,42,5,21,83,42,27,0.3,94,18,11,2026-04-30
龙山公园,宁波市,30,4,12,94,19,14,0.4,94,13,9,2026-04-30
溪口政府大楼,宁波市,26,4,18,82,7,6,0.2,102,11,6,2026-04-30
石浦新港小学,宁波市,36,6,9,115,4,2,0.4,115,11,4,2026-04-30
大桥市场,宁波市,31,5,11,99,8,5,0.3,99,16,8,2026-04-30
姚江小学,宁波市,31,6,17,97,14,12,0.4,96,11,8,2026-04-30
宁海水利局,宁波市,35,6,13,109,12,7,0.3,108,13,7,2026-04-30
钱湖水厂,宁波市,31,4,18,98,13,8,0.4,105,13,6,2026-04-30
奉化教育局,宁波市,32,7,10,102,6,4,0.3,104,15,8,2026-04-30
慈溪环保大楼,宁波市,32,4,13,102,21,16,0.4,104,15,9,2026-04-30
慈溪实验小学,宁波市,32,4,15,101,21,15,0.4,106,13,8,2026-04-30
宁海城南站,宁波市,34,6,11,107,10,6,0.3,107,11,6,2026-04-30
文峰小学,宁波市,30,7,11,95,9,6,0.5,100,11,5,2026-04-30
老年活动中心,杭州市,--,--,2,114,7,5,0.2,106,4,3,2026-04-30
海辰小学,杭州市,27,7,17,86,22,17,0.7,97,15,11,2026-04-30
淳安环保大楼,杭州市,29,9,2,92,8,5,0.4,92,4,3,2026-04-30
桐庐江南,杭州市,33,7,11,103,19,17,0.6,107,9,6,2026-04-30
第二中学,杭州市,31,4,11,99,8,9,0.3,92,6,4,2026-04-30
建德监测大楼,杭州市,23,6,10,72,9,8,0.4,77,6,5,2026-04-30
桐庐江北,杭州市,37,6,8,116,15,14,0.5,116,7,6,2026-04-30
花园桥,温州市,--,6,20,--,6,3,0.3,68,14,6,2026-04-30
文成中学,温州市,--,7,3,75,2,--,0.2,73,26,15,2026-04-30
泰顺实验中学,温州市,--,5,4,76,--,--,0.5,76,17,11,2026-04-30
洞头气象局,温州市,30,7,10,95,6,2,0.4,98,18,--,2026-04-30
上塘,温州市,16,5,14,49,12,5,0.4,77,16,7,2026-04-30
大峃,温州市,22,7,6,70,2,1,0.3,68,23,12,2026-04-30
乐成,温州市,22,5,8,70,8,3,0.4,91,10,--,2026-04-30
瓯北,温州市,22,11,35,54,19,15,0.4,75,19,8,2026-04-30
龙港,温州市,20,9,20,62,9,5,0.3,76,22,9,2026-04-30
苍南中学,温州市,20,8,16,64,11,7,0.4,70,28,14,2026-04-30
安阳新区,温州市,20,9,14,62,6,4,0.3,71,12,10,2026-04-30
龙港实验中学,温州市,25,8,16,78,8,5,0.3,88,19,9,2026-04-30
柳市,温州市,25,3,16,78,8,4,0.2,91,16,7,2026-04-30
灵溪,温州市,22,8,4,59,22,6,0.4,69,35,11,2026-04-30
罗阳,温州市,27,5,7,86,3,2,0.4,84,16,9,2026-04-30
平阳县政府,温州市,17,6,19,54,10,6,0.6,78,21,10,2026-04-30
平阳监测站,温州市,17,9,8,53,10,6,0.5,72,18,8,2026-04-30
安吉实验小学,湖州市,33,6,13,73,28,23,0.4,91,11,10,2026-04-30
职教中心,湖州市,25,5,9,64,25,10,0.3,82,15,7,2026-04-30
地信科创园,湖州市,36,6,14,78,36,14,0.2,87,19,11,2026-04-30
春晖小学,湖州市,20,4,18,59,16,14,0.6,81,10,9,2026-04-30
龙山新区,湖州市,23,5,17,73,12,10,0.5,88,8,6,2026-04-30
安吉城东,湖州市,23,5,6,70,17,16,0.3,86,7,8,2026-04-30
钟楼站,绍兴市,29,4,10,90,11,10,0.4,93,12,8,2026-04-30
青少年宫,绍兴市,25,6,11,80,17,9,0.3,82,13,7,2026-04-30
马寅初初中,绍兴市,25,4,15,77,16,13,0.5,89,14,9,2026-04-30
城新小学,绍兴市,26,6,9,80,23,18,0.4,88,12,9,2026-04-30
城东站,绍兴市,26,4,9,82,13,11,0.4,83,12,8,2026-04-30
丽湖小区,绍兴市,30,5,12,95,5,5,0.4,104,8,5,2026-04-30
杨树畈,绍兴市,22,5,13,68,14,12,0.4,77,13,7,2026-04-30
岱山环保大楼,舟山市,35,5,10,109,8,4,0.4,112,14,6,2026-04-30
岱山高亭,舟山市,32,6,7,100,8,4,0.3,104,13,6,2026-04-30
嵊泗菜园,舟山市,36,7,5,114,7,5,0.3,117,13,7,2026-04-30
常山环保大楼,衢州市,19,4,27,59,8,1,0.4,77,10,--,2026-04-30
图书馆大楼,衢州市,18,4,34,56,9,2,0.2,74,11,--,2026-04-30
开化气象局,衢州市,--,5,4,71,3,--,0.2,80,6,--,2026-04-30
江山环保大楼,衢州市,21,8,14,66,13,11,0.5,77,8,5,2026-04-30
衢州三中（市）,衢州市,28,7,15,88,13,8,0.4,84,8,4,2026-04-30
建设大楼,衢州市,35,6,14,110,14,6,0.3,99,9,4,2026-04-30
开化监测大楼,衢州市,23,7,6,72,3,1,0.4,85,3,1,2026-04-30
人民医院,衢州市,24,11,16,74,15,7,0.5,84,10,4,2026-04-30
龙游二高,衢州市,30,4,6,96,10,7,0.2,83,10,6,2026-04-30
浦江中学,金华市,27,4,6,86,14,6,0.3,77,10,5,2026-04-30
浦江实验中学,金华市,27,6,7,86,9,9,0.3,81,7,4,2026-04-30
永康一中,金华市,26,7,13,69,15,18,0.4,75,14,8,2026-04-30
国税大楼,金华市,--,7,13,94,2,--,0.3,93,7,4,2026-04-30
南园初中,金华市,30,5,7,94,3,2,0.3,92,9,--,2026-04-30
第五中学,金华市,25,7,17,80,21,11,0.5,81,12,6,2026-04-30
北苑,金华市,25,4,15,77,13,7,0.4,79,9,5,2026-04-30
武义县政府,金华市,22,9,17,70,9,5,0.5,81,15,7,2026-04-30
兰溪八中,金华市,25,8,11,80,10,5,0.4,71,7,3,2026-04-30
儿童公园,金华市,24,6,19,75,21,13,0.6,74,14,7,2026-04-30
西城供电所,金华市,39,5,10,65,28,27,0.3,70,18,10,2026-04-30
武义北岭幼儿园,金华市,23,7,22,69,23,11,0.5,79,157,12,2026-04-30
东阳环保大楼,金华市,22,6,17,68,5,4,0.6,68,7,6,2026-04-30
广厦学院,金华市,22,5,20,69,11,11,0.5,70,11,6,2026-04-30
江东,金华市,25,5,13,78,14,15,0.4,76,11,8,2026-04-30
兰溪监测站,金华市,28,6,7,88,7,9,0.5,80,5,4,2026-04-30
