,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,331126,42,27.629585,优,--,7,7,64,优,#00E400,#00E400,6,庆元监测楼,#00E400,14,优,优,优,331100,#00E400,119.054809,#00E400,4,优,0.5,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,12,3,#00E400,1,2026-04-30 20:00:00
1,优,331125,51,28.1173,优,--,7,10,84,优,#00E400,#00E400,6,云和监测楼,#00E400,16,优,优,优,331100,#00E400,119.5626,#00E400,11,优,0.4,优,#00E400,#00E400,331125001,优,#00E400,丽水市,#00E400,优,13,6,#00E400,2,2026-04-30 20:00:00
2,优,331126,37,27.6211,优,--,6,15,69,优,#00E400,#00E400,4,庆元气象局,#00E400,16,优,优,优,331100,#00E400,119.0788,#00E400,11,优,0.6,优,#00E400,#00E400,331126002,优,#00E400,丽水市,#00E400,优,15,5,#00E400,2,2026-04-30 20:00:00
3,优,331181,56,28.076,优,--,5,9,81,优,#00E400,#00E400,8,粮食大楼,#00E400,18,优,优,优,331100,#00E400,119.1217,#00E400,8,优,0.4,优,#00E400,#00E400,331181002,优,#00E400,丽水市,#00E400,优,9,4,#00E400,4,2026-04-30 20:00:00
4,优,331127,49,28.002222,优,--,7,13,85,优,#00E400,#00E400,5,红星小学,#00E400,19,优,优,优,331100,#00E400,119.636389,#00E400,13,优,0.5,优,#00E400,#00E400,331127003,优,#00E400,丽水市,#00E400,优,15,4,#00E400,5,2026-04-30 20:00:00
5,优,330328,59,27.804722,优,--,4,3,88,优,#00E400,#00E400,7,文成中学,#00E400,19,优,优,优,330300,#00E400,120.077222,#00E400,6,优,0.3,优,#00E400,--,330328002,--,#00E400,温州市,#00E400,优,10,--,#00E400,5,2026-04-30 20:00:00
6,优,330824,58,29.1478,优,--,5,13,95,优,#00E400,#00E400,7,开化监测大楼,#00E400,19,优,优,优,330800,#00E400,118.4108,#00E400,4,优,0.4,优,#00E400,#00E400,330824002,优,#00E400,衢州市,#00E400,优,9,3,#00E400,5,2026-04-30 20:00:00
7,优,331125,58,28.1062,优,--,6,14,93,优,#00E400,#00E400,6,云和三中,#00E400,19,优,优,优,331100,#00E400,119.5728,#00E400,8,优,0.6,优,#00E400,#00E400,331125002,优,#00E400,丽水市,#00E400,优,18,5,#00E400,5,2026-04-30 20:00:00
8,优,330182,61,29.4769,优,--,13,6,96,优,#00E400,#00E400,7,建德监测大楼,#00E400,20,优,优,优,330100,#00E400,119.2711,#00E400,8,优,0.5,优,#00E400,#00E400,330182T_2,优,#00E400,杭州市,#00E400,优,13,8,#00E400,9,2026-04-30 20:00:00
9,优,331081,61,28.37558,优,--,9,17,92,优,#00E400,#00E400,5,温岭环监站,#00E400,20,优,优,优,331000,#00E400,121.36579,#00E400,14,优,0.4,优,#00E400,#00E400,331081001,优,#00E400,台州市,#00E400,优,18,7,#00E400,9,2026-04-30 20:00:00
