site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
陆家桥村,嘉兴市,60,8,45,25,44,40,0.5,58,20,20,2026-04-30 06:00:00
平湖幼儿园,嘉兴市,54,10,32,36,43,37,0.5,62,20,17,2026-04-30 06:00:00
硖石街道,嘉兴市,32,7,18,45,28,22,0.4,60,16,13,2026-04-30 06:00:00
胜利社区,嘉兴市,49,7,35,34,37,34,0.6,61,19,18,2026-04-30 06:00:00
海盐商贸学校,嘉兴市,49,4,29,50,49,30,0.3,70,25,16,2026-04-30 06:00:00
海宁监测大楼,嘉兴市,49,6,28,48,49,25,0.4,66,23,14,2026-04-30 06:00:00
振东新六中站,嘉兴市,46,7,42,72,43,32,0.6,91,21,16,2026-04-30 06:00:00
植材小学,嘉兴市,33,8,20,38,31,23,0.6,56,17,13,2026-04-30 06:00:00
高级中学,嘉兴市,45,7,24,58,41,31,0.4,78,21,17,2026-04-30 06:00:00
茅盾小学,嘉兴市,39,4,59,27,32,27,0.4,60,19,16,2026-04-30 06:00:00
文化中心,嘉兴市,42,9,32,29,29,29,0.6,57,16,16,2026-04-30 06:00:00
钱湖水厂,宁波市,43,3,16,80,37,30,0.4,96,14,9,2026-04-30 06:00:00
龙山公园,宁波市,43,5,12,69,30,30,0.5,82,16,13,2026-04-30 06:00:00
奉化教育局,宁波市,28,6,10,89,26,19,0.3,96,11,7,2026-04-30 06:00:00
溪口政府大楼,宁波市,25,4,10,78,14,12,0.3,76,8,6,2026-04-30 06:00:00
大桥市场,宁波市,28,5,11,89,23,18,0.4,96,13,8,2026-04-30 06:00:00
姚江小学,宁波市,33,10,20,74,27,23,0.5,83,13,11,2026-04-30 06:00:00
慈溪环保大楼,宁波市,50,5,16,72,40,35,0.6,88,19,14,2026-04-30 06:00:00
宁海城南站,宁波市,30,6,13,94,9,6,0.3,102,7,4,2026-04-30 06:00:00
慈溪实验小学,宁波市,49,5,17,70,37,34,0.5,88,17,13,2026-04-30 06:00:00
宁海水利局,宁波市,31,6,14,97,11,7,0.3,102,9,5,2026-04-30 06:00:00
石浦新港小学,宁波市,34,5,9,106,13,6,0.4,109,8,3,2026-04-30 06:00:00
文峰小学,宁波市,29,7,11,88,24,20,0.4,96,9,5,2026-04-30 06:00:00
建德监测大楼,杭州市,20,7,7,42,20,14,0.5,62,7,5,2026-04-30 06:00:00
第二中学,杭州市,25,4,18,59,18,17,0.4,79,8,7,2026-04-30 06:00:00
桐庐江南,杭州市,24,6,8,75,16,14,0.5,96,10,8,2026-04-30 06:00:00
桐庐江北,杭州市,22,6,11,68,18,15,0.5,97,8,7,2026-04-30 06:00:00
淳安环保大楼,杭州市,23,10,3,73,10,11,0.5,82,6,5,2026-04-30 06:00:00
老年活动中心,杭州市,--,--,3,83,11,9,0.2,100,5,4,2026-04-30 06:00:00
海辰小学,杭州市,26,6,15,59,24,18,0.3,81,16,12,2026-04-30 06:00:00
苍南中学,温州市,16,8,12,49,6,3,0.4,59,16,9,2026-04-30 06:00:00
柳市,温州市,30,3,8,94,4,1,0.2,88,8,4,2026-04-30 06:00:00
乐成,温州市,20,5,10,62,7,3,0.4,64,7,--,2026-04-30 06:00:00
洞头气象局,温州市,28,7,8,88,4,2,0.4,95,11,--,2026-04-30 06:00:00
瓯北,温州市,20,8,24,63,7,4,0.4,55,12,6,2026-04-30 06:00:00
灵溪,温州市,15,8,4,47,9,2,0.4,53,27,8,2026-04-30 06:00:00
平阳县政府,温州市,24,6,7,76,5,3,0.6,66,11,5,2026-04-30 06:00:00
大峃,温州市,23,3,5,72,2,3,0.3,72,9,6,2026-04-30 06:00:00
上塘,温州市,23,5,8,72,4,1,0.4,61,9,4,2026-04-30 06:00:00
花园桥,温州市,23,7,6,73,3,2,0.3,68,6,3,2026-04-30 06:00:00
平阳监测站,温州市,22,9,4,70,3,2,0.5,60,10,5,2026-04-30 06:00:00
龙港实验中学,温州市,24,8,9,74,5,3,0.3,76,10,5,2026-04-30 06:00:00
文成中学,温州市,23,7,5,73,4,2,0.3,75,11,--,2026-04-30 06:00:00
安阳新区,温州市,22,9,6,68,4,4,0.3,66,7,6,2026-04-30 06:00:00
罗阳,温州市,--,5,7,71,--,--,0.4,81,--,5,2026-04-30 06:00:00
龙港,温州市,20,9,13,64,7,3,0.3,64,12,5,2026-04-30 06:00:00
泰顺实验中学,温州市,20,5,4,64,3,2,0.5,73,--,--,2026-04-30 06:00:00
安吉城东,湖州市,23,5,4,72,18,14,0.3,69,10,10,2026-04-30 06:00:00
职教中心,湖州市,33,5,20,36,33,14,0.5,58,21,9,2026-04-30 06:00:00
龙山新区,湖州市,24,5,32,51,24,15,0.7,65,12,9,2026-04-30 06:00:00
地信科创园,湖州市,24,6,11,53,24,13,0.2,64,25,11,2026-04-30 06:00:00
春晖小学,湖州市,22,4,10,57,17,15,0.6,62,12,11,2026-04-30 06:00:00
安吉实验小学,湖州市,32,7,8,72,31,22,0.4,68,16,13,2026-04-30 06:00:00
丽湖小区,绍兴市,27,4,9,85,9,17,0.4,92,6,5,2026-04-30 06:00:00
青少年宫,绍兴市,24,6,11,74,15,10,0.3,75,12,7,2026-04-30 06:00:00
杨树畈,绍兴市,17,4,8,52,11,8,0.4,64,10,6,2026-04-30 06:00:00
城新小学,绍兴市,32,6,10,61,28,22,0.4,75,13,10,2026-04-30 06:00:00
城东站,绍兴市,38,4,11,74,31,26,0.5,76,12,9,2026-04-30 06:00:00
马寅初初中,绍兴市,32,4,12,75,25,22,0.6,76,12,10,2026-04-30 06:00:00
钟楼站,绍兴市,32,5,11,79,23,22,0.5,83,10,9,2026-04-30 06:00:00
嵊泗菜园,舟山市,36,7,6,113,11,9,0.3,113,11,7,2026-04-30 06:00:00
岱山环保大楼,舟山市,34,5,10,106,11,7,0.3,107,11,6,2026-04-30 06:00:00
岱山高亭,舟山市,30,7,7,96,12,7,0.3,99,11,5,2026-04-30 06:00:00
开化气象局,衢州市,20,5,3,63,7,4,0.2,71,6,--,2026-04-30 06:00:00
常山环保大楼,衢州市,26,5,8,82,18,11,0.4,71,8,--,2026-04-30 06:00:00
衢州三中（市）,衢州市,27,6,11,86,22,16,0.4,87,10,6,2026-04-30 06:00:00
龙游二高,衢州市,26,5,11,69,26,17,0.3,83,9,6,2026-04-30 06:00:00
图书馆大楼,衢州市,25,5,7,80,15,8,0.2,68,10,--,2026-04-30 06:00:00
建设大楼,衢州市,29,6,13,91,22,13,0.4,101,8,4,2026-04-30 06:00:00
江山环保大楼,衢州市,24,9,9,76,17,13,0.5,77,8,6,2026-04-30 06:00:00
开化监测大楼,衢州市,16,7,10,51,7,4,0.4,71,3,2,2026-04-30 06:00:00
人民医院,衢州市,28,10,10,88,16,10,0.5,85,9,4,2026-04-30 06:00:00
国税大楼,金华市,23,8,17,71,7,6,0.4,84,4,2,2026-04-30 06:00:00
兰溪八中,金华市,20,7,13,61,15,8,0.4,72,6,3,2026-04-30 06:00:00
东阳环保大楼,金华市,20,7,12,61,14,11,0.7,68,7,6,2026-04-30 06:00:00
北苑,金华市,21,4,12,66,11,9,0.4,74,6,4,2026-04-30 06:00:00
兰溪监测站,金华市,25,6,6,79,10,13,0.5,82,5,5,2026-04-30 06:00:00
浦江中学,金华市,28,4,20,43,28,8,0.4,71,10,4,2026-04-30 06:00:00
江东,金华市,22,6,10,70,10,12,0.5,76,7,7,2026-04-30 06:00:00
武义县政府,金华市,23,9,10,73,8,4,0.4,78,9,4,2026-04-30 06:00:00
广厦学院,金华市,46,5,15,61,28,32,0.6,68,10,9,2026-04-30 06:00:00
第五中学,金华市,24,7,13,66,24,11,0.5,74,11,5,2026-04-30 06:00:00
永康一中,金华市,29,7,11,75,17,20,0.4,74,11,9,2026-04-30 06:00:00
儿童公园,金华市,23,5,12,73,18,11,0.7,78,11,6,2026-04-30 06:00:00
武义北岭幼儿园,金华市,23,7,14,72,15,11,0.4,75,59,8,2026-04-30 06:00:00
西城供电所,金华市,36,6,6,70,21,25,0.3,71,14,12,2026-04-30 06:00:00
浦江实验中学,金华市,22,5,9,69,7,7,0.3,77,5,4,2026-04-30 06:00:00
南园初中,金华市,23,5,10,73,20,13,0.4,84,5,--,2026-04-30 06:00:00
