,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,330522,47,31.0143,优,--,17,14,51,优,#00E400,#00E400,4,职教中心,#00E400,15,优,优,优,330500,#00E400,119.8935,#00E400,6,优,0.2,优,#00E400,#00E400,330522001,优,#00E400,湖州市,#00E400,优,13,8,#00E400,1,2026-06-09 07:00:00
1,优,330522,45,31.0263,优,--,13,13,52,优,#00E400,#00E400,5,龙山新区,#00E400,15,优,优,优,330500,#00E400,119.9046,#00E400,6,优,0.3,优,#00E400,#00E400,330522002,优,#00E400,湖州市,#00E400,优,11,7,#00E400,1,2026-06-09 07:00:00
2,优,330782,46,29.305096,优,--,21,18,60,优,#00E400,#00E400,6,江东,#00E400,15,优,优,优,330700,#00E400,120.090442,#00E400,10,优,0.5,优,#00E400,#00E400,330782002,优,#00E400,金华市,#00E400,优,11,15,#00E400,1,2026-06-09 07:00:00
3,优,330783,48,29.30093,优,--,27,17,62,优,#00E400,#00E400,6,广厦学院,#00E400,16,优,优,优,330700,#00E400,120.24157,#00E400,11,优,0.5,优,#00E400,#00E400,330783001,优,#00E400,金华市,#00E400,优,13,15,#00E400,4,2026-06-09 07:00:00
4,优,331126,52,27.629585,优,--,10,7,68,优,#00E400,#00E400,5,庆元监测楼,#00E400,17,优,优,优,331100,#00E400,119.054809,#00E400,8,优,0.6,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,14,4,#00E400,5,2026-06-09 07:00:00
5,优,331126,54,27.6211,优,--,6,4,78,优,#00E400,#00E400,5,庆元气象局,#00E400,17,优,优,优,331100,#00E400,119.0788,#00E400,3,优,0.6,优,#00E400,#00E400,331126002,优,#00E400,丽水市,#00E400,优,6,3,#00E400,5,2026-06-09 07:00:00
6,优,330782,50,29.3686,优,--,27,15,54,优,#00E400,#00E400,8,第五中学,#00E400,17,优,优,优,330700,#00E400,120.1345,#00E400,8,优,0.5,优,#00E400,#00E400,330782003,优,#00E400,金华市,#00E400,优,17,12,#00E400,5,2026-06-09 07:00:00
7,优,330782,47,29.2637,优,--,28,18,54,优,#00E400,#00E400,5,儿童公园,#00E400,17,优,优,优,330700,#00E400,120.0321,#00E400,11,优,0.4,优,#00E400,#00E400,330782004,优,#00E400,金华市,#00E400,优,17,16,#00E400,5,2026-06-09 07:00:00
8,优,330483,40,30.7369,优,--,18,33,40,优,#00E400,#00E400,5,植材小学,#00E400,17,优,优,优,330400,#00E400,120.4902,#00E400,9,优,0.6,优,#00E400,#00E400,330483509,优,#00E400,嘉兴市,#00E400,优,14,11,#00E400,5,2026-06-09 07:00:00
9,优,330803,55,28.9844,优,--,26,15,63,优,#00E400,#00E400,6,衢州三中（市）,#00E400,18,优,优,优,330800,#00E400,118.9628,#00E400,5,优,0.4,优,#00E400,#00E400,330803704,优,#00E400,衢州市,#00E400,优,14,14,#00E400,10,2026-06-09 07:00:00
10,优,330182,56,29.4769,优,--,23,13,62,优,#00E400,#00E400,7,建德监测大楼,#00E400,18,优,优,优,330100,#00E400,119.2711,#00E400,9,优,0.5,优,#00E400,#00E400,330182T_2,优,#00E400,杭州市,#00E400,优,13,15,#00E400,10,2026-06-09 07:00:00
11,优,330521,57,30.5231,优,--,20,11,52,优,#00E400,#00E400,7,地信科创园,#00E400,18,优,优,优,330500,#00E400,119.9781,#00E400,5,优,0.3,优,#00E400,#00E400,330521001,优,#00E400,湖州市,#00E400,优,10,10,#00E400,10,2026-06-09 07:00:00
12,优,330726,56,29.465746,优,--,18,11,55,优,#00E400,#00E400,7,浦江实验中学,#00E400,18,优,优,优,330700,#00E400,119.875227,#00E400,5,优,0.4,优,#00E400,#00E400,330726001,优,#00E400,金华市,#00E400,优,9,11,#00E400,10,2026-06-09 07:00:00
13,优,330782,40,29.335473,优,--,24,15,43,优,#00E400,#00E400,6,北苑,#00E400,18,优,优,优,330700,#00E400,120.078609,#00E400,12,优,0.6,优,#00E400,#00E400,330782001,优,#00E400,金华市,#00E400,优,17,16,#00E400,10,2026-06-09 07:00:00
14,优,330683,59,29.5663,优,--,16,19,78,优,#00E400,#00E400,3,丽湖小区,#00E400,19,优,优,优,330600,#00E400,120.8173,#00E400,10,优,0.4,优,#00E400,#00E400,330683002,优,#00E400,绍兴市,#00E400,优,9,13,#00E400,15,2026-06-09 07:00:00
15,优,330726,60,29.439787,优,--,21,15,59,优,#00E400,#00E400,4,浦江中学,#00E400,19,优,优,优,330700,#00E400,119.924638,#00E400,7,优,0.3,优,#00E400,#00E400,330726002,优,#00E400,金华市,#00E400,优,12,8,#00E400,15,2026-06-09 07:00:00
16,优,330783,58,29.27739,优,--,17,12,70,优,#00E400,#00E400,6,东阳环保大楼,#00E400,19,优,优,优,330700,#00E400,120.23692,#00E400,8,优,0.4,优,#00E400,#00E400,330783002,优,#00E400,金华市,#00E400,优,8,12,#00E400,15,2026-06-09 07:00:00
17,优,331023,59,29.1504,优,--,12,12,76,优,#00E400,#00E400,6,育青中学,#00E400,19,优,优,优,331000,#00E400,121.0091,#00E400,6,优,0.5,优,#00E400,#00E400,331023001,优,#00E400,台州市,#00E400,优,8,7,#00E400,15,2026-06-09 07:00:00
18,优,330213,64,29.693,优,--,15,18,46,优,#00E400,#00E400,4,溪口政府大楼,#00E400,20,优,优,优,330200,#00E400,121.2774,#00E400,5,优,0.3,优,#00E400,#00E400,330283T_1,优,#00E400,宁波市,#00E400,优,10,7,#00E400,19,2026-06-09 07:00:00
19,优,330523,64,30.6422,优,--,13,7,54,优,#00E400,#00E400,6,安吉实验小学,#00E400,20,优,优,优,330500,#00E400,119.6768,#00E400,3,优,0.3,优,#00E400,#00E400,330523001,优,#00E400,湖州市,#00E400,优,1,11,#00E400,19,2026-06-09 07:00:00
20,优,331121,62,28.1094,优,--,14,13,49,优,#00E400,#00E400,5,青田中学,#00E400,20,优,优,优,331100,#00E400,120.3161,#00E400,11,优,0.3,优,#00E400,#00E400,331121002,优,#00E400,丽水市,#00E400,优,19,8,#00E400,19,2026-06-09 07:00:00
21,优,331127,62,27.9772,优,--,13,6,48,优,#00E400,#00E400,4,景宁县政府,#00E400,20,优,优,优,331100,#00E400,119.6311,#00E400,5,优,0.4,优,#00E400,#00E400,331127002,优,#00E400,丽水市,#00E400,优,7,11,#00E400,19,2026-06-09 07:00:00
