,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,330324,57,28.158269,优,--,13,11,42,优,#00E400,#00E400,7,上塘,#00E400,18,优,优,优,330300,#00E400,120.694244,#00E400,8,优,0.6,优,#00E400,#00E400,330324001,优,#00E400,温州市,#00E400,优,17,6,#00E400,1,2026-06-10 10:00:00
1,优,331121,55,28.1094,优,--,10,8,39,优,#00E400,#00E400,5,青田中学,#00E400,18,优,优,优,331100,#00E400,120.3161,#00E400,7,优,0.3,优,#00E400,#00E400,331121002,优,#00E400,丽水市,#00E400,优,13,5,#00E400,1,2026-06-10 10:00:00
2,优,330328,43,27.7838,优,--,9,12,42,优,#00E400,#00E400,7,大峃,#00E400,19,优,优,优,330300,#00E400,120.085,#00E400,8,优,0.4,优,#00E400,#00E400,330328001,优,#00E400,温州市,#00E400,优,19,4,#00E400,3,2026-06-10 10:00:00
3,优,330327,58,27.503889,优,--,12,8,50,优,#00E400,#00E400,9,灵溪,#00E400,19,优,优,优,330300,#00E400,120.395278,#00E400,9,优,0.5,优,#00E400,#00E400,330327001,优,#00E400,温州市,#00E400,优,12,8,#00E400,3,2026-06-10 10:00:00
4,优,331127,58,27.9772,优,--,9,10,38,优,#00E400,#00E400,4,景宁县政府,#00E400,19,优,优,优,331100,#00E400,119.6311,#00E400,10,优,0.5,优,#00E400,#00E400,331127002,优,#00E400,丽水市,#00E400,优,18,5,#00E400,3,2026-06-10 10:00:00
5,优,330381,39,27.791645,优,--,19,25,34,优,#00E400,#00E400,6,花园桥,#00E400,20,优,优,优,330300,#00E400,120.62372,#00E400,7,优,0.5,优,#00E400,#00E400,330381001,优,#00E400,温州市,#00E400,优,20,10,#00E400,6,2026-06-10 10:00:00
6,优,330327,61,27.522222,优,--,11,13,59,优,#00E400,#00E400,8,苍南中学,#00E400,20,优,优,优,330300,#00E400,120.416111,#00E400,11,优,0.5,优,#00E400,#00E400,330327004,优,#00E400,温州市,#00E400,优,3,9,#00E400,6,2026-06-10 10:00:00
7,优,331123,64,28.5839,优,--,16,11,35,优,#00E400,#00E400,8,遂昌中学,#00E400,20,优,优,优,331100,#00E400,119.2656,#00E400,13,优,0.4,优,#00E400,#00E400,331123002,优,#00E400,丽水市,#00E400,优,18,9,#00E400,6,2026-06-10 10:00:00
8,优,331121,65,28.1341,优,--,12,7,50,优,#00E400,#00E400,6,塔山小学,#00E400,21,优,优,优,331100,#00E400,120.2936,#00E400,8,优,0.3,优,#00E400,#00E400,331121001,优,#00E400,丽水市,#00E400,优,18,6,#00E400,9,2026-06-10 10:00:00
9,优,330324,51,28.044335,优,--,14,29,45,优,#00E400,#00E400,9,瓯北,#00E400,22,优,优,优,330300,#00E400,120.654963,#00E400,11,优,0.4,优,#00E400,#00E400,330324002,优,#00E400,温州市,#00E400,优,22,7,#00E400,10,2026-06-10 10:00:00
