,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,331125,37,28.1173,优,--,11,11,77,优,#00E400,#00E400,7,云和监测楼,#00E400,13,优,优,优,331100,#00E400,119.5626,#00E400,7,优,0.4,优,#00E400,#00E400,331125001,优,#00E400,丽水市,#00E400,优,13,6,#00E400,1,2026-06-10 20:00:00
1,优,331181,41,28.076,优,--,9,13,67,优,#00E400,#00E400,9,粮食大楼,#00E400,13,优,优,优,331100,#00E400,119.1217,#00E400,5,优,0.4,优,#00E400,#00E400,331181002,优,#00E400,丽水市,#00E400,优,6,4,#00E400,1,2026-06-10 20:00:00
2,优,331126,45,27.629585,优,--,11,8,74,优,#00E400,#00E400,5,庆元监测楼,#00E400,15,优,优,优,331100,#00E400,119.054809,#00E400,4,优,0.4,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,11,4,#00E400,3,2026-06-10 20:00:00
3,优,330329,48,27.5438,优,--,7,11,78,优,#00E400,#00E400,6,泰顺实验中学,#00E400,16,优,优,优,330300,#00E400,119.716111,#00E400,10,优,0.4,优,#00E400,#00E400,330329002,优,#00E400,温州市,#00E400,优,16,5,#00E400,4,2026-06-10 20:00:00
4,优,330329,53,27.557,优,--,8,8,80,优,#00E400,#00E400,5,罗阳,#00E400,17,优,优,优,330300,#00E400,119.7084,#00E400,6,优,0.4,优,#00E400,#00E400,330329001,优,#00E400,温州市,#00E400,优,13,4,#00E400,5,2026-06-10 20:00:00
5,优,331024,54,28.7403,优,--,15,13,90,优,#00E400,#00E400,6,新生中学,#00E400,17,优,优,优,331000,#00E400,120.4728,#00E400,7,优,0.4,优,#00E400,#00E400,331024002,优,#00E400,台州市,#00E400,优,17,6,#00E400,5,2026-06-10 20:00:00
6,优,331123,54,28.5839,优,--,17,12,100,优,#00E400,#00E400,6,遂昌中学,#00E400,17,优,优,优,331100,#00E400,119.2656,#00E400,6,优,0.2,优,#00E400,#00E400,331123002,优,#00E400,丽水市,#00E400,优,10,10,#00E400,5,2026-06-10 20:00:00
7,优,330328,39,27.804722,优,--,15,5,65,优,#00E400,#00E400,8,文成中学,#00E400,19,优,优,优,330300,#00E400,120.077222,#00E400,9,优,0.2,优,#00E400,#00E400,330328002,优,#00E400,温州市,#00E400,优,19,6,#00E400,8,2026-06-10 20:00:00
8,优,331121,55,28.1341,优,--,14,8,82,优,#00E400,#00E400,5,塔山小学,#00E400,19,优,优,优,331100,#00E400,120.2936,#00E400,8,优,0.4,优,#00E400,#00E400,331121001,优,#00E400,丽水市,#00E400,优,19,7,#00E400,8,2026-06-10 20:00:00
9,优,331124,59,28.4505,优,--,12,14,83,优,#00E400,#00E400,4,松阳监测楼,#00E400,19,优,优,优,331100,#00E400,119.4799,#00E400,12,优,0.4,优,#00E400,#00E400,331124001,优,#00E400,丽水市,#00E400,优,7,11,#00E400,8,2026-06-10 20:00:00
