,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,331126,24,27.629585,优,--,10,6,32,优,#00E400,#00E400,4,庆元监测楼,#00E400,8,优,优,优,331100,#00E400,119.054809,#00E400,2,优,0.5,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,7,6,#00E400,1,2026-06-18
1,优,330381,34,27.782284,优,--,--,6,48,优,#00E400,#00E400,8,安阳新区,#00E400,11,优,优,--,330300,#00E400,120.650915,#00E400,2,优,0.5,优,#00E400,--,330381002,--,#00E400,温州市,#00E400,优,6,--,--,2,2026-06-18
2,优,331123,18,28.5991,优,--,18,9,54,优,#00E400,#00E400,6,遂昌民政局,#00E400,11,优,优,优,331100,#00E400,119.2622,#00E400,4,优,0.5,优,#00E400,#00E400,331123001,优,#00E400,丽水市,#00E400,优,11,9,#00E400,2,2026-06-18
3,优,331123,17,28.5839,优,--,18,7,50,优,#00E400,#00E400,7,遂昌中学,#00E400,11,优,优,优,331100,#00E400,119.2656,#00E400,5,优,0.5,优,#00E400,#00E400,331123002,优,#00E400,丽水市,#00E400,优,11,10,#00E400,2,2026-06-18
4,优,330727,11,29.051486,优,--,19,18,44,优,#00E400,#00E400,7,国税大楼,#00E400,12,优,优,优,330700,#00E400,120.438346,#00E400,5,优,0.5,优,#00E400,#00E400,330727002,优,#00E400,金华市,#00E400,优,12,11,#00E400,5,2026-06-18
5,优,331181,37,28.08007,优,--,19,6,51,优,#00E400,#00E400,8,龙泉环保大楼,#00E400,13,优,优,优,331100,#00E400,119.1328,#00E400,7,优,0.4,优,#00E400,#00E400,331181001,优,#00E400,丽水市,#00E400,优,13,10,#00E400,6,2026-06-18
6,优,331121,18,28.1094,优,--,28,7,42,优,#00E400,#00E400,5,青田中学,#00E400,14,优,优,优,331100,#00E400,120.3161,#00E400,5,优,0.5,优,#00E400,#00E400,331121002,优,#00E400,丽水市,#00E400,优,14,16,#00E400,7,2026-06-18
7,优,331125,10,28.1173,优,--,16,13,27,优,#00E400,#00E400,5,云和监测楼,#00E400,14,优,优,优,331100,#00E400,119.5626,#00E400,6,优,0.4,优,#00E400,#00E400,331125001,优,#00E400,丽水市,#00E400,优,14,10,#00E400,7,2026-06-18
8,优,331181,42,28.076,优,--,17,8,53,优,#00E400,#00E400,9,粮食大楼,#00E400,14,优,优,优,331100,#00E400,119.1217,#00E400,8,优,0.6,优,#00E400,#00E400,331181002,优,#00E400,丽水市,#00E400,优,14,10,#00E400,7,2026-06-18
9,优,330326,45,27.6653,优,--,17,10,51,优,#00E400,#00E400,7,平阳县政府,#00E400,15,优,优,优,330300,#00E400,120.5611,#00E400,6,优,0.5,优,#00E400,#00E400,330326002,优,#00E400,温州市,#00E400,优,12,10,#00E400,10,2026-06-18
10,优,330329,45,27.5438,优,--,11,7,50,优,#00E400,#00E400,7,泰顺实验中学,#00E400,15,优,优,优,330300,#00E400,119.716111,#00E400,7,优,0.4,优,#00E400,#00E400,330329002,优,#00E400,温州市,#00E400,优,14,6,#00E400,10,2026-06-18
11,优,330327,45,27.503889,优,--,16,7,50,优,#00E400,#00E400,9,灵溪,#00E400,15,优,优,优,330300,#00E400,120.395278,#00E400,5,优,0.5,优,#00E400,#00E400,330327001,优,#00E400,温州市,#00E400,优,12,10,#00E400,10,2026-06-18
12,优,330327,45,27.522222,优,--,17,10,52,优,#00E400,#00E400,8,苍南中学,#00E400,15,优,优,优,330300,#00E400,120.416111,#00E400,8,优,0.7,优,#00E400,#00E400,330327004,优,#00E400,温州市,#00E400,优,13,10,#00E400,10,2026-06-18
13,优,330881,48,28.7465,优,--,30,2,76,优,#00E400,#00E400,4,江山环保大楼,#00E400,15,优,优,优,330800,#00E400,118.6301,#00E400,7,优,0.7,优,#00E400,#00E400,330881001,优,#00E400,衢州市,#00E400,优,9,19,#00E400,10,2026-06-18
14,优,331126,31,27.6211,优,--,13,6,37,优,#00E400,#00E400,5,庆元气象局,#00E400,15,优,优,优,331100,#00E400,119.0788,#00E400,7,优,0.5,优,#00E400,#00E400,331126002,优,#00E400,丽水市,#00E400,优,15,7,#00E400,10,2026-06-18
15,优,331127,15,28.002222,优,--,16,8,30,优,#00E400,#00E400,5,红星小学,#00E400,16,优,优,优,331100,#00E400,119.636389,#00E400,4,优,0.4,优,#00E400,#00E400,331127003,优,#00E400,丽水市,#00E400,优,16,6,#00E400,16,2026-06-18
