site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
高级中学,嘉兴市,33,7,10,105,16,9,0.3,90,39,19,2026-04-29 04:00:00
植材小学,嘉兴市,30,8,7,93,15,9,0.5,88,32,16,2026-04-29 04:00:00
宁海城南站,宁波市,32,6,13,101,23,11,0.3,95,54,29,2026-04-29 04:00:00
宁海水利局,宁波市,32,7,14,101,27,12,0.3,94,56,29,2026-04-29 04:00:00
慈溪实验小学,宁波市,31,4,9,97,23,13,0.5,102,43,22,2026-04-29 04:00:00
溪口政府大楼,宁波市,32,4,9,101,20,10,0.2,98,48,25,2026-04-29 04:00:00
慈溪环保大楼,宁波市,31,4,11,97,22,11,0.4,100,48,26,2026-04-29 04:00:00
奉化教育局,宁波市,32,7,10,102,25,12,0.3,95,66,29,2026-04-29 04:00:00
石浦新港小学,宁波市,31,6,13,98,24,8,0.4,104,44,22,2026-04-29 04:00:00
大桥市场,宁波市,32,5,11,101,25,11,0.3,95,57,28,2026-04-29 04:00:00
文峰小学,宁波市,30,8,10,94,24,10,0.4,94,45,24,2026-04-29 04:00:00
钱湖水厂,宁波市,33,4,11,105,22,8,0.4,102,50,22,2026-04-29 04:00:00
龙山公园,宁波市,30,4,10,95,21,13,0.4,99,43,22,2026-04-29 04:00:00
姚江小学,宁波市,30,6,14,94,18,13,0.4,100,41,21,2026-04-29 04:00:00
桐庐江南,杭州市,34,6,8,106,8,5,0.5,90,49,25,2026-04-29 04:00:00
第二中学,杭州市,30,4,7,93,6,5,0.4,89,44,21,2026-04-29 04:00:00
海辰小学,杭州市,29,6,11,92,12,8,0.7,86,41,24,2026-04-29 04:00:00
建德监测大楼,杭州市,24,7,4,76,8,5,0.5,67,42,25,2026-04-29 04:00:00
桐庐江北,杭州市,36,5,10,113,7,4,0.5,98,51,27,2026-04-29 04:00:00
淳安环保大楼,杭州市,29,9,2,91,1,1,0.5,90,27,17,2026-04-29 04:00:00
老年活动中心,杭州市,32,11,2,102,3,1,0.4,100,26,16,2026-04-29 04:00:00
乐成,温州市,33,6,9,105,21,8,0.4,119,43,22,2026-04-29 04:00:00
上塘,温州市,34,5,9,102,34,15,0.5,121,50,24,2026-04-29 04:00:00
平阳监测站,温州市,32,10,6,89,32,14,0.5,110,39,20,2026-04-29 04:00:00
文成中学,温州市,60,7,7,113,64,33,0.3,125,49,26,2026-04-29 04:00:00
大峃,温州市,59,6,8,110,62,31,0.3,120,49,24,2026-04-29 04:00:00
灵溪,温州市,56,9,3,100,58,18,0.4,123,52,26,2026-04-29 04:00:00
泰顺实验中学,温州市,48,6,5,116,48,25,0.4,118,45,23,2026-04-29 04:00:00
苍南中学,温州市,46,9,10,104,46,19,0.4,123,57,28,2026-04-29 04:00:00
龙港,温州市,41,11,14,94,41,16,0.3,113,64,25,2026-04-29 04:00:00
平阳县政府,温州市,40,7,10,96,40,20,0.6,118,48,26,2026-04-29 04:00:00
龙港实验中学,温州市,35,10,14,102,35,15,0.4,126,53,27,2026-04-29 04:00:00
瓯北,温州市,35,7,15,97,35,14,0.5,111,46,20,2026-04-29 04:00:00
安阳新区,温州市,30,10,10,96,22,16,0.3,111,39,21,2026-04-29 04:00:00
花园桥,温州市,30,7,9,95,27,12,0.4,112,46,22,2026-04-29 04:00:00
洞头气象局,温州市,30,7,6,96,30,11,0.5,110,40,19,2026-04-29 04:00:00
罗阳,温州市,47,5,6,120,47,23,0.5,119,44,24,2026-04-29 04:00:00
柳市,温州市,36,5,10,111,36,14,0.4,124,49,26,2026-04-29 04:00:00
春晖小学,湖州市,31,5,2,99,9,7,0.5,81,32,20,2026-04-29 04:00:00
安吉实验小学,湖州市,31,6,4,98,2,4,0.4,80,28,21,2026-04-29 04:00:00
安吉城东,湖州市,29,5,5,91,6,5,0.2,76,24,17,2026-04-29 04:00:00
职教中心,湖州市,30,5,10,95,12,9,0.3,92,27,13,2026-04-29 04:00:00
龙山新区,湖州市,32,5,17,102,10,6,0.5,95,22,11,2026-04-29 04:00:00
地信科创园,湖州市,--,--,7,96,3,9,0.4,84,29,24,2026-04-29 04:00:00
杨树畈,绍兴市,23,4,2,72,22,13,0.3,68,45,24,2026-04-29 04:00:00
城新小学,绍兴市,26,6,3,81,23,15,0.4,72,54,30,2026-04-29 04:00:00
青少年宫,绍兴市,26,6,10,82,20,11,0.3,65,57,30,2026-04-29 04:00:00
丽湖小区,绍兴市,31,4,12,98,18,11,0.4,101,42,23,2026-04-29 04:00:00
城东站,绍兴市,26,4,8,81,19,12,0.3,80,45,26,2026-04-29 04:00:00
马寅初初中,绍兴市,29,4,13,82,29,17,0.5,87,49,24,2026-04-29 04:00:00
钟楼站,绍兴市,29,4,9,91,22,11,0.3,91,48,26,2026-04-29 04:00:00
嵊泗菜园,舟山市,33,7,7,105,13,7,0.3,105,33,18,2026-04-29 04:00:00
岱山环保大楼,舟山市,33,5,10,104,19,8,0.4,105,41,21,2026-04-29 04:00:00
岱山高亭,舟山市,30,9,7,96,20,7,0.4,96,41,19,2026-04-29 04:00:00
图书馆大楼,衢州市,29,4,7,90,18,17,0.3,86,51,25,2026-04-29 04:00:00
开化监测大楼,衢州市,27,7,5,84,7,1,0.4,88,23,12,2026-04-29 04:00:00
常山环保大楼,衢州市,27,4,7,85,18,8,0.4,88,--,--,2026-04-29 04:00:00
建设大楼,衢州市,30,5,12,96,19,10,0.3,90,65,35,2026-04-29 04:00:00
龙游二高,衢州市,24,4,7,74,24,15,0.3,72,65,36,2026-04-29 04:00:00
衢州三中（市）,衢州市,25,7,12,79,12,7,0.4,80,54,33,2026-04-29 04:00:00
江山环保大楼,衢州市,25,5,4,77,13,9,0.4,78,64,33,2026-04-29 04:00:00
开化气象局,衢州市,25,7,4,78,4,2,0.2,80,30,14,2026-04-29 04:00:00
人民医院,衢州市,25,6,10,80,17,9,0.4,80,65,38,2026-04-29 04:00:00
儿童公园,金华市,35,6,11,72,35,19,0.7,66,73,35,2026-04-29 04:00:00
兰溪八中,金华市,23,6,8,72,10,4,0.4,62,51,29,2026-04-29 04:00:00
武义北岭幼儿园,金华市,205,7,21,57,353,28,0.5,71,129,42,2026-04-29 04:00:00
北苑,金华市,23,4,11,73,23,14,0.4,66,58,30,2026-04-29 04:00:00
兰溪监测站,金华市,25,6,7,77,10,8,0.5,69,44,28,2026-04-29 04:00:00
东阳环保大楼,金华市,25,6,7,79,13,10,0.5,82,47,27,2026-04-29 04:00:00
第五中学,金华市,32,6,18,68,32,13,0.6,64,69,27,2026-04-29 04:00:00
西城供电所,金华市,32,6,8,78,32,17,0.2,88,76,36,2026-04-29 04:00:00
国税大楼,金华市,--,8,--,85,14,6,0.5,108,57,34,2026-04-29 04:00:00
武义县政府,金华市,46,8,16,60,46,23,0.5,75,71,41,2026-04-29 04:00:00
浦江中学,金华市,26,3,7,81,18,10,0.3,72,61,32,2026-04-29 04:00:00
南园初中,金华市,27,6,10,83,27,14,0.4,110,51,31,2026-04-29 04:00:00
广厦学院,金华市,27,5,9,84,22,10,0.5,85,59,24,2026-04-29 04:00:00
永康一中,金华市,28,7,12,82,28,15,0.3,97,67,34,2026-04-29 04:00:00
江东,金华市,29,5,10,70,29,16,0.4,64,63,28,2026-04-29 04:00:00
浦江实验中学,金华市,27,6,5,84,13,6,0.4,78,60,27,2026-04-29 04:00:00
