site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
新生中学,台州市,30,6,13,96,27,13,0.4,121,51,28,2026-04-29 02:00:00
临海环保大楼,台州市,--,--,--,--,--,--,--,--,--,--,2026-04-29 02:00:00
天台实验中学,台州市,27,8,14,86,23,17,0.4,110,51,28,2026-04-29 02:00:00
仙居环监站,台州市,30,8,10,95,23,12,0.3,112,57,32,2026-04-29 02:00:00
心湖站,台州市,26,8,13,83,25,13,0.4,101,54,29,2026-04-29 02:00:00
三门环监楼,台州市,26,7,15,76,26,12,0.5,96,53,32,2026-04-29 02:00:00
嘉善监测大楼,嘉兴市,28,4,15,88,24,16,0.3,82,46,25,2026-04-29 02:00:00
海盐商贸学校,嘉兴市,30,4,11,96,23,14,0.3,87,45,24,2026-04-29 02:00:00
硖石街道,嘉兴市,26,7,3,83,16,10,0.5,77,41,22,2026-04-29 02:00:00
高级中学,嘉兴市,29,7,13,92,22,14,0.3,88,46,23,2026-04-29 02:00:00
气象观测台,嘉兴市,29,8,13,92,23,14,0.4,86,44,25,2026-04-29 02:00:00
海宁监测大楼,嘉兴市,29,5,13,90,20,11,0.3,79,46,25,2026-04-29 02:00:00
植材小学,嘉兴市,28,7,8,87,18,13,0.5,84,40,20,2026-04-29 02:00:00
胜利社区,嘉兴市,28,6,8,87,19,15,0.4,81,44,24,2026-04-29 02:00:00
文化中心,嘉兴市,26,9,5,82,15,11,0.6,75,43,24,2026-04-29 02:00:00
平湖幼儿园,嘉兴市,27,7,12,86,20,15,0.4,80,42,24,2026-04-29 02:00:00
振东新六中站,嘉兴市,30,4,17,93,19,13,0.5,87,47,27,2026-04-29 02:00:00
茅盾小学,嘉兴市,28,4,18,88,16,13,0.4,81,40,23,2026-04-29 02:00:00
陆家桥村,嘉兴市,30,7,10,93,19,14,0.4,85,43,23,2026-04-29 02:00:00
慈溪环保大楼,宁波市,31,4,12,98,26,13,0.4,101,53,29,2026-04-29 02:00:00
慈溪实验小学,宁波市,32,4,9,100,23,13,0.5,104,49,25,2026-04-29 02:00:00
姚江小学,宁波市,31,7,14,98,18,12,0.4,102,44,23,2026-04-29 02:00:00
奉化教育局,宁波市,36,8,14,92,36,17,0.3,96,68,30,2026-04-29 02:00:00
宁海水利局,宁波市,30,8,18,93,25,11,0.3,100,57,31,2026-04-29 02:00:00
石浦新港小学,宁波市,32,6,14,100,23,7,0.4,110,46,24,2026-04-29 02:00:00
大桥市场,宁波市,33,6,15,93,33,14,0.3,95,60,29,2026-04-29 02:00:00
钱湖水厂,宁波市,33,4,12,105,23,9,0.4,102,52,23,2026-04-29 02:00:00
宁海城南站,宁波市,29,8,17,91,24,11,0.3,101,56,30,2026-04-29 02:00:00
龙山公园,宁波市,--,5,--,97,23,13,0.4,102,46,24,2026-04-29 02:00:00
文峰小学,宁波市,30,8,13,93,23,9,0.4,100,46,25,2026-04-29 02:00:00
溪口政府大楼,宁波市,31,5,10,98,24,12,0.2,98,49,26,2026-04-29 02:00:00
老年活动中心,杭州市,--,--,3,99,5,3,0.4,100,28,18,2026-04-29 02:00:00
建德监测大楼,杭州市,20,7,8,64,16,11,0.5,66,45,27,2026-04-29 02:00:00
第二中学,杭州市,27,4,9,86,14,11,0.4,87,47,21,2026-04-29 02:00:00
海辰小学,杭州市,29,6,13,90,19,12,0.7,84,47,27,2026-04-29 02:00:00
桐庐江北,杭州市,31,5,13,97,16,12,0.6,95,59,30,2026-04-29 02:00:00
桐庐江南,杭州市,28,5,12,89,17,10,0.6,86,54,28,2026-04-29 02:00:00
淳安环保大楼,杭州市,29,10,3,90,3,3,0.5,91,30,19,2026-04-29 02:00:00
安阳新区,温州市,35,11,13,101,33,24,0.4,120,45,23,2026-04-29 02:00:00
平阳监测站,温州市,46,11,7,94,46,23,0.6,121,40,22,2026-04-29 02:00:00
瓯北,温州市,43,7,17,101,43,17,0.6,114,47,20,2026-04-29 02:00:00
上塘,温州市,43,6,11,111,43,21,0.5,127,51,25,2026-04-29 02:00:00
罗阳,温州市,42,5,6,123,42,20,0.4,121,44,24,2026-04-29 02:00:00
龙港,温州市,53,11,14,104,53,22,0.4,120,67,26,2026-04-29 02:00:00
花园桥,温州市,40,7,12,102,40,18,0.4,119,48,23,2026-04-29 02:00:00
柳市,温州市,36,4,10,115,33,17,0.4,134,49,27,2026-04-29 02:00:00
平阳县政府,温州市,55,8,12,102,57,29,0.7,128,48,27,2026-04-29 02:00:00
龙港实验中学,温州市,48,10,11,121,48,23,0.4,136,55,28,2026-04-29 02:00:00
乐成,温州市,34,6,10,108,23,12,0.4,132,43,22,2026-04-29 02:00:00
泰顺实验中学,温州市,47,6,5,120,47,23,0.4,120,46,23,2026-04-29 02:00:00
苍南中学,温州市,60,9,10,116,63,25,0.5,131,56,28,2026-04-29 02:00:00
大峃,温州市,63,3,8,120,68,34,0.3,121,47,23,2026-04-29 02:00:00
灵溪,温州市,--,9,3,--,--,30,0.4,130,50,26,2026-04-29 02:00:00
洞头气象局,温州市,34,7,6,101,34,13,0.5,119,40,20,2026-04-29 02:00:00
文成中学,温州市,69,7,7,121,76,40,0.3,128,46,25,2026-04-29 02:00:00
安吉城东,湖州市,26,5,6,82,9,9,0.2,72,28,19,2026-04-29 02:00:00
安吉实验小学,湖州市,28,7,6,88,10,10,0.4,76,32,23,2026-04-29 02:00:00
职教中心,湖州市,28,5,12,89,16,9,0.3,89,32,15,2026-04-29 02:00:00
春晖小学,湖州市,26,5,6,82,11,9,0.5,72,37,23,2026-04-29 02:00:00
地信科创园,湖州市,--,--,8,85,8,13,0.4,79,35,27,2026-04-29 02:00:00
龙山新区,湖州市,29,5,18,92,11,7,0.5,91,25,13,2026-04-29 02:00:00
青少年宫,绍兴市,33,6,18,70,33,18,0.4,62,61,32,2026-04-29 02:00:00
城东站,绍兴市,24,4,12,76,22,13,0.3,85,47,28,2026-04-29 02:00:00
丽湖小区,绍兴市,31,5,12,98,18,10,0.4,106,46,25,2026-04-29 02:00:00
马寅初初中,绍兴市,29,4,13,85,29,15,0.5,93,51,25,2026-04-29 02:00:00
杨树畈,绍兴市,30,4,5,70,30,17,0.3,70,47,25,2026-04-29 02:00:00
城新小学,绍兴市,36,6,7,75,36,23,0.4,74,58,32,2026-04-29 02:00:00
钟楼站,绍兴市,28,4,10,89,25,12,0.3,97,51,27,2026-04-29 02:00:00
岱山环保大楼,舟山市,34,5,9,106,22,10,0.4,106,44,23,2026-04-29 02:00:00
嵊泗菜园,舟山市,33,7,6,105,15,8,0.4,104,35,20,2026-04-29 02:00:00
岱山高亭,舟山市,31,10,6,97,23,9,0.4,96,42,20,2026-04-29 02:00:00
江山环保大楼,衢州市,25,6,6,76,23,17,0.4,84,68,35,2026-04-29 02:00:00
开化气象局,衢州市,24,2,4,76,11,1,0.2,82,32,15,2026-04-29 02:00:00
衢州三中（市）,衢州市,25,7,13,80,20,12,0.4,84,59,36,2026-04-29 02:00:00
建设大楼,衢州市,30,5,14,93,24,14,0.3,92,70,38,2026-04-29 02:00:00
开化监测大楼,衢州市,27,7,6,84,4,1,0.3,90,25,12,2026-04-29 02:00:00
人民医院,衢州市,27,7,11,86,27,14,0.4,87,68,40,2026-04-29 02:00:00
常山环保大楼,衢州市,28,4,9,89,26,11,0.4,--,--,--,2026-04-29 02:00:00
图书馆大楼,衢州市,31,4,9,85,31,21,0.3,90,54,25,2026-04-29 02:00:00
龙游二高,衢州市,29,4,9,72,29,18,0.3,75,69,37,2026-04-29 02:00:00
南园初中,金华市,30,6,9,96,27,13,0.4,127,52,32,2026-04-29 02:00:00
兰溪八中,金华市,21,6,10,67,18,8,0.4,58,55,32,2026-04-29 02:00:00
浦江中学,金华市,23,3,10,71,22,9,0.4,72,64,34,2026-04-29 02:00:00
武义北岭幼儿园,金华市,155,7,21,63,259,32,0.5,85,106,42,2026-04-29 02:00:00
国税大楼,金华市,30,8,10,94,19,11,0.5,124,60,35,2026-04-29 02:00:00
兰溪监测站,金华市,24,6,9,75,14,12,0.5,67,47,29,2026-04-29 02:00:00
东阳环保大楼,金华市,24,6,9,74,16,10,0.5,90,56,32,2026-04-29 02:00:00
北苑,金华市,29,4,13,70,29,16,0.4,73,62,32,2026-04-29 02:00:00
广厦学院,金华市,33,5,10,78,33,12,0.5,93,62,26,2026-04-29 02:00:00
永康一中,金华市,35,7,16,80,35,18,0.4,110,69,35,2026-04-29 02:00:00
第五中学,金华市,35,6,20,67,35,15,0.7,71,73,29,2026-04-29 02:00:00
武义县政府,金华市,39,9,17,71,39,16,0.5,90,71,42,2026-04-29 02:00:00
儿童公园,金华市,40,6,13,70,40,20,0.6,71,80,38,2026-04-29 02:00:00
浦江实验中学,金华市,26,5,5,83,17,5,0.4,78,62,28,2026-04-29 02:00:00
西城供电所,金华市,46,6,10,76,46,29,0.3,99,81,37,2026-04-29 02:00:00
江东,金华市,31,6,12,70,31,15,0.4,71,70,31,2026-04-29 02:00:00
