site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
人民医院,衢州市,28,6,15,89,7,2,0.5,85,35,20,2026-04-29 12:00:00
常山环保大楼,衢州市,30,4,11,96,4,2,0.4,88,--,--,2026-04-29 12:00:00
开化监测大楼,衢州市,29,7,6,92,3,1,0.4,91,13,7,2026-04-29 12:00:00
龙游二高,衢州市,29,4,9,91,3,2,0.3,83,33,18,2026-04-29 12:00:00
开化气象局,衢州市,26,5,6,83,4,2,0.2,83,18,8,2026-04-29 12:00:00
衢州三中（市）,衢州市,31,7,12,98,5,2,0.4,84,25,15,2026-04-29 12:00:00
兰溪八中,金华市,25,7,11,78,2,1,0.4,73,27,14,2026-04-29 12:00:00
武义北岭幼儿园,金华市,25,7,19,79,17,5,0.5,66,205,27,2026-04-29 12:00:00
武义县政府,金华市,26,8,18,82,8,4,0.5,71,44,22,2026-04-29 12:00:00
浦江实验中学,金华市,26,5,13,81,5,3,0.3,85,33,14,2026-04-29 12:00:00
江东,金华市,--,--,--,80,4,3,0.5,77,35,16,2026-04-29 12:00:00
广厦学院,金华市,26,5,15,83,6,4,0.5,77,30,14,2026-04-29 12:00:00
浦江中学,金华市,28,3,9,89,6,2,0.3,83,35,15,2026-04-29 12:00:00
国税大楼,金华市,28,7,14,88,8,3,0.4,84,33,20,2026-04-29 12:00:00
南园初中,金华市,28,5,8,88,3,1,0.4,82,33,20,2026-04-29 12:00:00
兰溪监测站,金华市,28,6,9,87,2,1,0.5,80,22,15,2026-04-29 12:00:00
北苑,金华市,28,4,13,88,2,1,0.4,81,32,15,2026-04-29 12:00:00
永康一中,金华市,28,6,13,88,8,3,0.4,79,38,18,2026-04-29 12:00:00
西城供电所,金华市,28,6,8,87,9,3,0.3,78,44,23,2026-04-29 12:00:00
儿童公园,金华市,28,5,15,89,5,2,0.6,80,42,18,2026-04-29 12:00:00
东阳环保大楼,金华市,27,7,13,85,5,7,0.5,74,21,13,2026-04-29 12:00:00
第五中学,金华市,--,6,13,92,4,--,0.4,80,39,15,2026-04-29 12:00:00
