site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
青田中学,丽水市,15,4,14,48,5,3,0.4,66,49,26,2026-04-29 13:00:00
庆元监测楼,丽水市,16,5,12,50,12,6,0.6,50,31,19,2026-04-29 13:00:00
庆元气象局,丽水市,19,4,9,59,13,5,0.7,65,37,22,2026-04-29 13:00:00
和平水厂,丽水市,28,5,18,89,6,3,0.5,78,40,22,2026-04-29 13:00:00
龙泉环保大楼,丽水市,--,7,7,68,3,2,--,76,37,21,2026-04-29 13:00:00
缙云中学,丽水市,28,5,15,88,5,2,0.5,70,40,21,2026-04-29 13:00:00
遂昌中学,丽水市,--,4,9,75,3,--,0.3,60,39,23,2026-04-29 13:00:00
粮食大楼,丽水市,22,8,10,70,4,2,0.4,76,--,21,2026-04-29 13:00:00
红星小学,丽水市,23,5,9,71,1,1,0.5,70,35,19,2026-04-29 13:00:00
遂昌民政局,丽水市,26,4,8,82,2,1,0.4,70,36,23,2026-04-29 13:00:00
塔山小学,丽水市,25,5,15,79,9,5,0.4,82,54,25,2026-04-29 13:00:00
景宁县政府,丽水市,23,4,8,71,3,2,0.5,70,36,19,2026-04-29 13:00:00
云和三中,丽水市,26,6,8,81,4,4,0.4,77,36,20,2026-04-29 13:00:00
信访大楼,丽水市,30,7,11,96,5,3,0.5,89,39,20,2026-04-29 13:00:00
松阳监测楼,丽水市,24,4,22,74,11,6,0.5,70,46,25,2026-04-29 13:00:00
云和监测楼,丽水市,24,7,10,76,4,1,0.4,73,31,17,2026-04-29 13:00:00
心湖站,台州市,30,5,10,94,5,3,0.3,94,32,16,2026-04-29 13:00:00
仙居环监站,台州市,27,8,14,85,8,5,0.3,90,40,20,2026-04-29 13:00:00
天台实验中学,台州市,27,5,14,85,8,5,0.4,85,33,19,2026-04-29 13:00:00
新生中学,台州市,29,4,13,91,6,2,0.4,88,37,19,2026-04-29 13:00:00
之江高级中学,台州市,30,3,11,94,3,3,0.5,92,28,17,2026-04-29 13:00:00
玉环环监站,台州市,31,9,8,99,5,1,0.5,96,34,17,2026-04-29 13:00:00
温岭环监站,台州市,26,5,14,82,7,5,0.3,81,36,20,2026-04-29 13:00:00
育青中学,台州市,28,3,13,88,2,3,0.3,84,30,19,2026-04-29 13:00:00
临海环保大楼,台州市,33,5,16,104,7,4,0.3,--,--,--,2026-04-29 13:00:00
巾山实验小学,台州市,32,3,15,101,8,5,0.3,96,40,21,2026-04-29 13:00:00
楚门中心小学,台州市,31,4,14,99,5,2,0.4,96,35,17,2026-04-29 13:00:00
三门环监楼,台州市,32,5,13,101,4,2,0.4,94,31,16,2026-04-29 13:00:00
气象观测台,嘉兴市,28,9,24,88,14,9,0.3,85,24,13,2026-04-29 13:00:00
平湖幼儿园,嘉兴市,28,7,18,87,10,9,0.4,84,20,14,2026-04-29 13:00:00
胜利社区,嘉兴市,27,6,15,86,8,7,0.4,82,20,14,2026-04-29 13:00:00
陆家桥村,嘉兴市,30,7,16,95,11,10,0.4,91,19,13,2026-04-29 13:00:00
高级中学,嘉兴市,30,7,23,94,10,7,0.3,97,22,12,2026-04-29 13:00:00
文化中心,嘉兴市,23,9,17,73,8,7,0.5,76,20,13,2026-04-29 13:00:00
海宁监测大楼,嘉兴市,26,5,19,83,10,7,0.3,85,21,13,2026-04-29 13:00:00
振东新六中站,嘉兴市,27,4,29,84,10,7,0.5,91,22,15,2026-04-29 13:00:00
茅盾小学,嘉兴市,27,4,31,84,9,7,0.4,83,20,13,2026-04-29 13:00:00
嘉善监测大楼,嘉兴市,27,4,27,84,14,11,0.3,81,24,15,2026-04-29 13:00:00
植材小学,嘉兴市,26,8,19,83,9,8,0.6,87,18,10,2026-04-29 13:00:00
硖石街道,嘉兴市,25,7,15,78,7,5,0.4,79,19,11,2026-04-29 13:00:00
海盐商贸学校,嘉兴市,27,4,25,86,8,6,0.3,94,21,12,2026-04-29 13:00:00
钱湖水厂,宁波市,30,3,21,95,10,5,0.4,95,28,12,2026-04-29 13:00:00
慈溪实验小学,宁波市,34,4,10,108,9,5,0.4,103,22,12,2026-04-29 13:00:00
石浦新港小学,宁波市,37,6,10,117,7,3,0.4,109,32,14,2026-04-29 13:00:00
大桥市场,宁波市,--,5,21,95,13,--,0.3,94,34,16,2026-04-29 13:00:00
奉化教育局,宁波市,32,7,17,101,11,6,0.3,98,41,17,2026-04-29 13:00:00
宁海水利局,宁波市,31,6,21,99,7,4,0.3,98,37,18,2026-04-29 13:00:00
宁海城南站,宁波市,32,6,16,102,6,4,0.3,100,36,18,2026-04-29 13:00:00
慈溪环保大楼,宁波市,33,4,14,103,10,6,0.4,98,26,14,2026-04-29 13:00:00
姚江小学,宁波市,30,5,18,95,7,5,0.4,97,21,12,2026-04-29 13:00:00
溪口政府大楼,宁波市,33,4,12,103,7,5,0.2,98,29,15,2026-04-29 13:00:00
文峰小学,宁波市,30,7,10,96,5,2,0.4,93,30,14,2026-04-29 13:00:00
龙山公园,宁波市,31,4,11,97,9,6,0.4,96,24,12,2026-04-29 13:00:00
老年活动中心,杭州市,33,12,4,104,3,2,0.3,101,13,9,2026-04-29 13:00:00
桐庐江南,杭州市,33,5,19,103,5,3,0.5,101,24,13,2026-04-29 13:00:00
淳安环保大楼,杭州市,--,9,7,90,3,3,--,88,12,10,2026-04-29 13:00:00
第二中学,杭州市,--,4,17,99,2,--,0.4,96,22,14,2026-04-29 13:00:00
海辰小学,杭州市,24,6,28,76,11,9,0.7,88,23,14,2026-04-29 13:00:00
建德监测大楼,杭州市,26,6,10,81,3,2,0.5,79,22,14,2026-04-29 13:00:00
桐庐江北,杭州市,35,5,18,112,4,3,0.5,109,23,15,2026-04-29 13:00:00
上塘,温州市,29,4,8,90,2,1,0.4,85,41,19,2026-04-29 13:00:00
乐成,温州市,29,5,9,91,2,2,0.4,89,33,17,2026-04-29 13:00:00
泰顺实验中学,温州市,28,6,7,87,2,2,0.5,90,38,19,2026-04-29 13:00:00
龙港实验中学,温州市,25,8,17,80,8,4,0.4,79,41,19,2026-04-29 13:00:00
花园桥,温州市,24,6,13,74,3,2,0.4,73,32,14,2026-04-29 13:00:00
平阳县政府,温州市,23,6,13,73,8,4,0.6,77,41,20,2026-04-29 13:00:00
洞头气象局,温州市,31,7,10,97,13,2,0.5,97,36,16,2026-04-29 13:00:00
大峃,温州市,23,7,9,72,4,3,0.3,80,44,21,2026-04-29 13:00:00
罗阳,温州市,30,4,10,95,2,2,0.5,100,36,19,2026-04-29 13:00:00
安阳新区,温州市,--,--,11,78,5,5,0.3,76,25,16,2026-04-29 13:00:00
苍南中学,温州市,21,8,22,67,21,14,0.5,76,52,24,2026-04-29 13:00:00
瓯北,温州市,28,6,16,87,7,2,0.5,79,37,15,2026-04-29 13:00:00
平阳监测站,温州市,21,9,7,67,10,4,0.5,71,34,17,2026-04-29 13:00:00
灵溪,温州市,36,8,13,69,36,9,0.4,78,52,21,2026-04-29 13:00:00
文成中学,温州市,21,7,14,66,10,6,0.3,78,47,24,2026-04-29 13:00:00
龙港,温州市,22,10,17,70,8,4,0.4,72,48,19,2026-04-29 13:00:00
柳市,温州市,31,4,14,99,6,4,0.3,99,42,22,2026-04-29 13:00:00
春晖小学,湖州市,27,5,12,84,9,8,0.6,87,17,13,2026-04-29 13:00:00
龙山新区,湖州市,33,5,23,105,7,4,0.4,107,12,6,2026-04-29 13:00:00
职教中心,湖州市,30,5,16,95,12,4,0.3,97,15,8,2026-04-29 13:00:00
地信科创园,湖州市,--,--,16,87,10,7,0.3,87,13,15,2026-04-29 13:00:00
安吉城东,湖州市,29,5,8,90,5,8,0.2,93,10,9,2026-04-29 13:00:00
安吉实验小学,湖州市,31,7,13,97,10,10,0.3,94,12,12,2026-04-29 13:00:00
杨树畈,绍兴市,26,5,9,81,9,6,0.4,82,28,14,2026-04-29 13:00:00
丽湖小区,绍兴市,31,4,13,99,3,2,0.4,98,22,12,2026-04-29 13:00:00
青少年宫,绍兴市,27,6,15,86,6,3,0.3,88,34,17,2026-04-29 13:00:00
马寅初初中,绍兴市,27,4,14,85,6,5,0.5,82,29,13,2026-04-29 13:00:00
钟楼站,绍兴市,29,4,10,92,5,4,0.4,82,29,15,2026-04-29 13:00:00
城新小学,绍兴市,30,6,6,93,4,3,0.3,91,30,17,2026-04-29 13:00:00
城东站,绍兴市,26,4,9,81,6,4,0.3,76,29,17,2026-04-29 13:00:00
岱山环保大楼,舟山市,34,5,10,108,16,7,0.4,100,24,11,2026-04-29 13:00:00
嵊泗菜园,舟山市,35,7,5,112,13,7,0.3,108,18,10,2026-04-29 13:00:00
岱山高亭,舟山市,--,7,6,110,14,--,0.4,101,24,10,2026-04-29 13:00:00
开化监测大楼,衢州市,30,7,6,94,2,1,0.4,92,12,6,2026-04-29 13:00:00
常山环保大楼,衢州市,30,4,12,93,3,2,0.4,88,--,--,2026-04-29 13:00:00
龙游二高,衢州市,27,5,13,85,4,3,0.3,83,30,16,2026-04-29 13:00:00
开化气象局,衢州市,27,5,5,85,8,2,0.2,84,16,7,2026-04-29 13:00:00
衢州三中（市）,衢州市,30,7,15,94,5,2,0.4,86,22,13,2026-04-29 13:00:00
江山环保大楼,衢州市,28,5,10,89,4,3,0.5,85,29,16,2026-04-29 13:00:00
人民医院,衢州市,29,7,15,92,6,2,0.5,87,31,17,2026-04-29 13:00:00
建设大楼,衢州市,35,4,14,111,3,1,0.3,102,27,15,2026-04-29 13:00:00
图书馆大楼,衢州市,--,4,14,91,9,--,0.1,86,28,--,2026-04-29 13:00:00
江东,金华市,--,5,12,88,--,3,--,79,34,15,2026-04-29 13:00:00
第五中学,金华市,28,6,13,89,3,1,0.5,82,37,14,2026-04-29 13:00:00
国税大楼,金华市,30,7,13,94,6,2,0.4,85,30,18,2026-04-29 13:00:00
永康一中,金华市,29,6,12,90,8,3,0.4,81,35,16,2026-04-29 13:00:00
武义北岭幼儿园,金华市,28,7,15,88,10,3,0.5,70,201,25,2026-04-29 13:00:00
西城供电所,金华市,28,5,7,87,6,2,0.3,79,40,21,2026-04-29 13:00:00
北苑,金华市,28,4,12,89,1,1,0.3,83,29,14,2026-04-29 13:00:00
武义县政府,金华市,28,8,16,89,6,2,0.4,74,41,19,2026-04-29 13:00:00
东阳环保大楼,金华市,27,6,13,84,4,5,0.6,76,19,12,2026-04-29 13:00:00
广厦学院,金华市,27,5,14,86,3,2,0.5,78,29,13,2026-04-29 13:00:00
兰溪监测站,金华市,27,6,10,86,2,1,0.5,81,21,14,2026-04-29 13:00:00
浦江实验中学,金华市,26,5,12,81,4,1,0.3,84,31,13,2026-04-29 13:00:00
兰溪八中,金华市,25,7,12,77,2,1,0.4,73,25,13,2026-04-29 13:00:00
浦江中学,金华市,25,4,12,79,8,2,0.4,83,33,13,2026-04-29 13:00:00
南园初中,金华市,31,5,7,97,3,1,0.4,84,31,18,2026-04-29 13:00:00
儿童公园,金华市,--,5,12,93,4,--,0.6,82,40,17,2026-04-29 13:00:00
