,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,330381,39,27.782284,优,--,23,6,53,优,#00E400,#00E400,9,安阳新区,#00E400,13,优,优,优,330300,#00E400,120.650915,#00E400,9,优,0.3,优,#00E400,#00E400,330381002,优,#00E400,温州市,#00E400,优,13,14,#00E400,1,2026-07-24 18:00:00
1,优,330326,39,27.6653,优,--,35,3,67,优,#00E400,#00E400,8,平阳县政府,#00E400,14,优,优,优,330300,#00E400,120.5611,#00E400,6,优,0.7,优,#00E400,#00E400,330326002,优,#00E400,温州市,#00E400,优,14,18,#00E400,2,2026-07-24 18:00:00
2,优,330382,43,28.1209,优,--,35,5,69,优,#00E400,#00E400,4,乐成,#00E400,15,优,优,优,330300,#00E400,120.9659,#00E400,10,优,0.5,优,#00E400,#00E400,330382001,优,#00E400,温州市,#00E400,优,15,19,#00E400,3,2026-07-24 18:00:00
3,优,330305,51,27.8342,优,--,29,3,45,优,#00E400,#00E400,6,洞头气象局,#00E400,16,优,优,优,330300,#00E400,121.1502,#00E400,10,优,0.4,优,#00E400,#00E400,330305001,优,#00E400,温州市,#00E400,优,15,16,#00E400,4,2026-07-24 18:00:00
4,优,330326,34,27.6593,优,--,30,4,57,优,#00E400,#00E400,7,平阳监测站,#00E400,16,优,优,优,330300,#00E400,120.5705,#00E400,9,优,0.6,优,#00E400,#00E400,330326001,优,#00E400,温州市,#00E400,优,16,18,#00E400,4,2026-07-24 18:00:00
5,优,330327,40,27.522222,优,--,38,5,62,优,#00E400,#00E400,8,苍南中学,#00E400,18,优,优,优,330300,#00E400,120.416111,#00E400,8,优,0.5,优,#00E400,#00E400,330327004,优,#00E400,温州市,#00E400,优,18,18,#00E400,6,2026-07-24 18:00:00
6,优,331083,46,28.2221,优,--,32,6,54,优,#00E400,#00E400,3,楚门中心小学,#00E400,18,优,优,优,331000,#00E400,121.2846,#00E400,12,优,0.7,优,#00E400,#00E400,331021002,优,#00E400,台州市,#00E400,优,17,18,#00E400,6,2026-07-24 18:00:00
7,优,330382,38,28.0297,优,--,35,7,58,优,#00E400,#00E400,5,柳市,#00E400,19,优,优,优,330300,#00E400,120.891,#00E400,12,优,0.4,优,#00E400,#00E400,330382002,优,#00E400,温州市,#00E400,优,19,17,#00E400,8,2026-07-24 18:00:00
8,优,331081,40,28.37558,优,--,29,6,48,优,#00E400,#00E400,5,温岭环监站,#00E400,20,优,优,优,331000,#00E400,121.36579,#00E400,13,优,0.3,优,#00E400,#00E400,331081001,优,#00E400,台州市,#00E400,优,20,16,#00E400,9,2026-07-24 18:00:00
9,优,331127,58,28.002222,优,--,30,5,66,优,#00E400,#00E400,4,红星小学,#00E400,21,优,优,优,331100,#00E400,119.636389,#00E400,10,优,0.4,优,#00E400,#00E400,331127003,优,#00E400,丽水市,#00E400,优,21,17,#00E400,10,2026-07-24 18:00:00
10,优,330324,58,28.158269,优,--,33,9,90,优,#00E400,#00E400,4,上塘,#00E400,21,优,优,优,330300,#00E400,120.694244,#00E400,10,优,0.5,优,#00E400,#00E400,330324001,优,#00E400,温州市,#00E400,优,21,19,#00E400,10,2026-07-24 18:00:00
11,良,330723,67,28.896108,优,--,38,14,108,优,#00E400,#00E400,8,武义县政府,#FFFF00,21,优,优,优,330700,#00E400,119.811352,#00E400,11,优,0.4,优,#00E400,#00E400,330723001,优,#00E400,金华市,#00E400,优,21,25,#00E400,10,2026-07-24 18:00:00
12,优,331081,43,28.39136,优,--,30,2,55,优,#00E400,#00E400,2,之江高级中学,#00E400,21,优,优,优,331000,#00E400,121.37696,#00E400,9,优,0.4,优,#00E400,#00E400,331081002,优,#00E400,台州市,#00E400,优,21,15,#00E400,10,2026-07-24 18:00:00
13,优,331125,65,28.1173,优,--,25,10,71,优,#00E400,#00E400,6,云和监测楼,#00E400,21,优,优,优,331100,#00E400,119.5626,#00E400,13,优,0.3,优,#00E400,#00E400,331125001,优,#00E400,丽水市,#00E400,优,21,18,#00E400,10,2026-07-24 18:00:00
14,优,330922,48,30.7269,优,--,28,4,57,优,#00E400,#00E400,6,嵊泗菜园,#00E400,22,优,优,优,330900,#00E400,122.4464,#00E400,10,优,0.2,优,#00E400,#00E400,330922001,优,#00E400,舟山市,#00E400,优,22,14,#00E400,15,2026-07-24 18:00:00
15,优,330225,52,29.2003,优,--,33,5,69,优,#00E400,#00E400,9,石浦新港小学,#00E400,23,优,优,优,330200,#00E400,121.934,#00E400,13,优,0.3,优,#00E400,#00E400,330225002,优,#00E400,宁波市,#00E400,优,23,17,#00E400,16,2026-07-24 18:00:00
16,优,330329,72,27.5438,优,--,36,4,69,优,#00E400,#00E400,6,泰顺实验中学,#00E400,23,优,优,优,330300,#00E400,119.716111,#00E400,9,优,0.3,优,#00E400,#00E400,330329002,优,#00E400,温州市,#00E400,优,17,21,#00E400,16,2026-07-24 18:00:00
17,优,330383,46,27.5812,优,--,39,4,62,优,#00E400,#00E400,9,龙港,#00E400,23,优,优,优,330300,#00E400,120.5489,#00E400,14,优,0.4,优,#00E400,#00E400,330327002,优,#00E400,温州市,#00E400,优,23,17,#00E400,16,2026-07-24 18:00:00
18,优,331127,58,27.9772,优,--,23,4,69,优,#00E400,#00E400,4,景宁县政府,#00E400,23,优,优,优,331100,#00E400,119.6311,#00E400,16,优,0.3,优,#00E400,#00E400,331127002,优,#00E400,丽水市,#00E400,优,18,16,#00E400,16,2026-07-24 18:00:00
19,良,330723,73,28.9178,优,--,39,10,109,优,#00E400,#00E400,7,武义北岭幼儿园,#FFFF00,23,优,优,优,330700,#00E400,119.8022,#00E400,7,优,0.4,优,#00E400,#00E400,330723003,优,#00E400,金华市,#00E400,优,18,24,#00E400,16,2026-07-24 18:00:00
20,优,330383,47,27.5617,优,--,37,7,68,优,#00E400,#00E400,8,龙港实验中学,#00E400,23,优,优,优,330300,#00E400,120.5355,#00E400,10,优,0.5,优,#00E400,#00E400,330303101,优,#00E400,温州市,#00E400,优,23,19,#00E400,16,2026-07-24 18:00:00
21,优,330226,51,29.3125,优,--,38,9,75,优,#00E400,#00E400,6,宁海水利局,#00E400,24,优,优,优,330200,#00E400,121.4306,#00E400,11,优,0.3,优,#00E400,#00E400,330226001,优,#00E400,宁波市,#00E400,优,24,19,#00E400,22,2026-07-24 18:00:00
22,优,330381,37,27.791645,优,--,28,5,54,优,#00E400,#00E400,5,花园桥,#00E400,24,优,优,优,330300,#00E400,120.62372,#00E400,12,优,0.3,优,#00E400,#00E400,330381001,优,#00E400,温州市,#00E400,优,24,14,#00E400,22,2026-07-24 18:00:00
23,优,330329,69,27.557,优,--,39,7,71,优,#00E400,#00E400,5,罗阳,#00E400,24,优,优,优,330300,#00E400,119.7084,#00E400,11,优,0.4,优,#00E400,#00E400,330329001,优,#00E400,温州市,#00E400,优,24,24,#00E400,22,2026-07-24 18:00:00
24,优,330784,65,28.8854,优,--,35,5,88,优,#00E400,#00E400,9,永康一中,#00E400,24,优,优,优,330700,#00E400,120.0439,#00E400,16,优,0.5,优,#00E400,#00E400,330784001,优,#00E400,金华市,#00E400,优,24,22,#00E400,22,2026-07-24 18:00:00
25,优,331121,75,28.1094,优,--,45,8,81,优,#00E400,#00E400,4,青田中学,#00E400,24,优,优,优,331100,#00E400,120.3161,#00E400,10,优,0.3,优,#00E400,#00E400,331121002,优,#00E400,丽水市,#00E400,优,23,25,#00E400,22,2026-07-24 18:00:00
26,优,330324,41,28.044335,优,--,37,8,77,优,#00E400,#00E400,5,瓯北,#00E400,25,优,优,优,330300,#00E400,120.654963,#00E400,14,优,0.4,优,#00E400,#00E400,330324002,优,#00E400,温州市,#00E400,优,25,19,#00E400,27,2026-07-24 18:00:00
