时间,鸿旺,欧伦
2025-01-30 00:00:00,0.0,0.0
2025-01-30 00:15:00,0.0,0.0
2025-01-30 00:30:00,0.0,0.0
2025-01-30 00:45:00,0.0,0.0
2025-01-30 01:00:00,0.0,0.0
2025-01-30 01:15:00,0.0,0.0
2025-01-30 01:30:00,0.0,0.0
2025-01-30 01:45:00,0.0,0.0
2025-01-30 02:00:00,0.0,0.0
2025-01-30 02:15:00,0.0,0.0
2025-01-30 02:30:00,0.0,0.0
2025-01-30 02:45:00,0.0,0.0
2025-01-30 03:00:00,0.0,0.0
2025-01-30 03:15:00,0.0,0.0
2025-01-30 03:30:00,0.0,0.0
2025-01-30 03:45:00,0.0,0.0
2025-01-30 04:00:00,0.0,0.0
2025-01-30 04:15:00,0.0,0.0
2025-01-30 04:30:00,0.0,0.0
2025-01-30 04:45:00,0.0,0.0
2025-01-30 05:00:00,0.0,0.0
2025-01-30 05:15:00,0.0,0.0
2025-01-30 05:30:00,0.0,0.0
2025-01-30 05:45:00,0.0,0.0
2025-01-30 06:00:00,0.0,0.0
2025-01-30 06:15:00,0.0,0.0
2025-01-30 06:30:00,0.00046,0.0003
2025-01-30 06:45:00,0.00054,0.00055
2025-01-30 07:00:00,0.00762,0.00857
2025-01-30 07:15:00,0.02157,0.02209
2025-01-30 07:30:00,0.04784,0.04359
2025-01-30 07:45:00,0.07645,0.13458
2025-01-30 08:00:00,0.09522,0.19932
2025-01-30 08:15:00,0.12345,0.30635
2025-01-30 08:30:00,0.17401,0.45176
2025-01-30 08:45:00,0.29241,0.55495
2025-01-30 09:00:00,0.57912,0.66108
2025-01-30 09:15:00,0.79005,0.74799
2025-01-30 09:30:00,0.88791,0.81433
2025-01-30 09:45:00,0.95855,0.8737
2025-01-30 10:00:00,1.01244,0.92626
2025-01-30 10:15:00,1.05729,0.9649
2025-01-30 10:30:00,1.101,1.00447
2025-01-30 10:45:00,1.11906,1.02852
2025-01-30 11:00:00,1.15012,1.05854
2025-01-30 11:15:00,1.18276,1.07615
2025-01-30 11:30:00,1.19338,1.0933
2025-01-30 11:45:00,1.18913,1.09267
2025-01-30 12:00:00,1.19991,1.09952
2025-01-30 12:15:00,1.19316,1.0961
2025-01-30 12:30:00,1.17757,1.08943
2025-01-30 12:45:00,1.1668,1.07329
2025-01-30 13:00:00,1.15283,1.0557
2025-01-30 13:15:00,1.11608,1.02554
2025-01-30 13:30:00,1.11995,1.0415
2025-01-30 13:45:00,0.50219,0.48964
2025-01-30 14:00:00,0.62886,0.61
2025-01-30 14:15:00,0.87059,0.87886
2025-01-30 14:30:00,0.74369,0.74469
2025-01-30 14:45:00,0.5245,0.38569
2025-01-30 15:00:00,0.69028,0.60781
2025-01-30 15:15:00,0.55354,0.54422
2025-01-30 15:30:00,0.48033,0.49823
2025-01-30 15:45:00,0.47818,0.43445
2025-01-30 16:00:00,0.37675,0.33524
2025-01-30 16:15:00,0.25858,0.22905
2025-01-30 16:30:00,0.19,0.14197
2025-01-30 16:45:00,0.09821,0.08739
2025-01-30 17:00:00,0.05646,0.05019
2025-01-30 17:15:00,0.03178,0.02655
2025-01-30 17:30:00,0.00694,0.0064
2025-01-30 17:45:00,0.00036,0.00031
2025-01-30 18:00:00,0.00024,0.00024
2025-01-30 18:15:00,0.00024,0.00024
2025-01-30 18:30:00,0.00016,0.0
2025-01-30 18:45:00,8e-05,0.0
2025-01-30 19:00:00,0.0,0.0
2025-01-30 19:15:00,0.0,0.0
2025-01-30 19:30:00,0.0,0.0
2025-01-30 19:45:00,0.0,0.0
2025-01-30 20:00:00,0.0,0.0
2025-01-30 20:15:00,0.0,0.0
2025-01-30 20:30:00,0.0,0.0
2025-01-30 20:45:00,0.0,0.0
2025-01-30 21:00:00,0.0,0.0
2025-01-30 21:15:00,0.0,0.0
2025-01-30 21:30:00,0.0,0.0
2025-01-30 21:45:00,0.0,0.0
2025-01-30 22:00:00,0.0,0.0
2025-01-30 22:15:00,0.0,0.0
2025-01-30 22:30:00,0.0,0.0
2025-01-30 22:45:00,0.0,0.0
2025-01-30 23:00:00,0.0,0.0
2025-01-30 23:15:00,0.0,0.0
2025-01-30 23:30:00,0.0,0.0
2025-01-30 23:45:00,0.0,0.0
