时间,鸿旺,欧伦
2025-01-11 00:00:00,0.0,0.0
2025-01-11 00:15:00,0.0,0.0
2025-01-11 00:30:00,0.0,0.0
2025-01-11 00:45:00,0.0,0.0
2025-01-11 01:00:00,0.0,0.0
2025-01-11 01:15:00,0.0,0.0
2025-01-11 01:30:00,0.0,0.0
2025-01-11 01:45:00,0.0,0.0
2025-01-11 02:00:00,0.0,0.0
2025-01-11 02:15:00,0.0,0.0
2025-01-11 02:30:00,0.0,0.0
2025-01-11 02:45:00,0.0,0.0
2025-01-11 03:00:00,0.0,0.0
2025-01-11 03:15:00,0.0,0.0
2025-01-11 03:30:00,0.0,0.0
2025-01-11 03:45:00,0.0,0.0
2025-01-11 04:00:00,0.0,0.0
2025-01-11 04:15:00,0.0,0.0
2025-01-11 04:30:00,0.0,0.0
2025-01-11 04:45:00,0.0,0.0
2025-01-11 05:00:00,0.0,0.0
2025-01-11 05:15:00,0.0,0.0
2025-01-11 05:30:00,0.0,0.0
2025-01-11 05:45:00,0.0,0.0
2025-01-11 06:00:00,0.0,0.0
2025-01-11 06:15:00,0.0,0.0
2025-01-11 06:30:00,0.0,0.0
2025-01-11 06:45:00,0.00048,0.00041
2025-01-11 07:00:00,0.00502,0.00373
2025-01-11 07:15:00,0.02497,0.0298
2025-01-11 07:30:00,0.04972,0.05168
2025-01-11 07:45:00,0.08365,0.08623
2025-01-11 08:00:00,0.12808,0.14536
2025-01-11 08:15:00,0.13483,0.13706
2025-01-11 08:30:00,0.13593,0.13571
2025-01-11 08:45:00,0.16142,0.15935
2025-01-11 09:00:00,0.22574,0.22571
2025-01-11 09:15:00,0.36491,0.39111
2025-01-11 09:30:00,0.47009,0.52362
2025-01-11 09:45:00,0.52726,0.52372
2025-01-11 10:00:00,0.475,0.47393
2025-01-11 10:15:00,0.49104,0.5071
2025-01-11 10:30:00,0.59746,0.5914
2025-01-11 10:45:00,0.87111,0.83952
2025-01-11 11:00:00,0.86625,0.87318
2025-01-11 11:15:00,1.06791,1.01669
2025-01-11 11:30:00,0.66005,0.66337
2025-01-11 11:45:00,0.85899,0.78908
2025-01-11 12:00:00,0.99702,1.01542
2025-01-11 12:15:00,0.45719,0.42252
2025-01-11 12:30:00,0.5302,0.54479
2025-01-11 12:45:00,0.67462,0.65528
2025-01-11 13:00:00,0.40323,0.38564
2025-01-11 13:15:00,0.38496,0.37878
2025-01-11 13:30:00,0.33552,0.3252
2025-01-11 13:45:00,0.37571,0.36926
2025-01-11 14:00:00,0.37946,0.38394
2025-01-11 14:15:00,0.30174,0.29398
2025-01-11 14:30:00,0.27393,0.2682
2025-01-11 14:45:00,0.23061,0.23133
2025-01-11 15:00:00,0.29002,0.28908
2025-01-11 15:15:00,0.29832,0.28237
2025-01-11 15:30:00,0.36751,0.37425
2025-01-11 15:45:00,0.20676,0.20713
2025-01-11 16:00:00,0.28466,0.21746
2025-01-11 16:15:00,0.16578,0.11723
2025-01-11 16:30:00,0.096,0.07193
2025-01-11 16:45:00,0.05617,0.04794
2025-01-11 17:00:00,0.02531,0.02537
2025-01-11 17:15:00,0.00526,0.00527
2025-01-11 17:30:00,0.00033,0.00026
2025-01-11 17:45:00,0.00024,0.00024
2025-01-11 18:00:00,0.00022,0.0002
2025-01-11 18:15:00,0.00015,0.0
2025-01-11 18:30:00,7e-05,0.0
2025-01-11 18:45:00,0.0,0.0
2025-01-11 19:00:00,0.0,0.0
2025-01-11 19:15:00,0.0,0.0
2025-01-11 19:30:00,0.0,0.0
2025-01-11 19:45:00,0.0,0.0
2025-01-11 20:00:00,0.0,0.0
2025-01-11 20:15:00,0.0,0.0
2025-01-11 20:30:00,0.0,0.0
2025-01-11 20:45:00,0.0,0.0
2025-01-11 21:00:00,0.0,0.0
2025-01-11 21:15:00,0.0,0.0
2025-01-11 21:30:00,0.0,0.0
2025-01-11 21:45:00,0.0,0.0
2025-01-11 22:00:00,0.0,0.0
2025-01-11 22:15:00,0.0,0.0
2025-01-11 22:30:00,0.0,0.0
2025-01-11 22:45:00,0.0,0.0
2025-01-11 23:00:00,0.0,0.0
2025-01-11 23:15:00,0.0,0.0
2025-01-11 23:30:00,0.0,0.0
2025-01-11 23:45:00,0.0,0.0
