时间,鸿旺,欧伦
2025-01-05 00:00:00,0.0,0.0
2025-01-05 00:15:00,0.0,0.0
2025-01-05 00:30:00,0.0,0.0
2025-01-05 00:45:00,0.0,0.0
2025-01-05 01:00:00,0.0,0.0
2025-01-05 01:15:00,0.0,0.0
2025-01-05 01:30:00,0.0,0.0
2025-01-05 01:45:00,0.0,0.0
2025-01-05 02:00:00,0.0,0.0
2025-01-05 02:15:00,0.0,0.0
2025-01-05 02:30:00,0.0,0.0
2025-01-05 02:45:00,0.0,0.0
2025-01-05 03:00:00,0.0,0.0
2025-01-05 03:15:00,0.0,0.0
2025-01-05 03:30:00,0.0,0.0
2025-01-05 03:45:00,0.0,0.0
2025-01-05 04:00:00,0.0,0.0
2025-01-05 04:15:00,0.0,0.0
2025-01-05 04:30:00,0.0,0.0
2025-01-05 04:45:00,0.0,0.0
2025-01-05 05:00:00,0.0,0.0
2025-01-05 05:15:00,0.0,0.0
2025-01-05 05:30:00,0.0,0.0
2025-01-05 05:45:00,0.0,0.0
2025-01-05 06:00:00,0.0,0.0
2025-01-05 06:15:00,0.0,0.0
2025-01-05 06:30:00,0.0,0.0
2025-01-05 06:45:00,0.00049,0.0005
2025-01-05 07:00:00,0.00099,0.001
2025-01-05 07:15:00,0.00966,0.01452
2025-01-05 07:30:00,0.03598,0.03755
2025-01-05 07:45:00,0.02629,0.02545
2025-01-05 08:00:00,0.05019,0.05298
2025-01-05 08:15:00,0.07676,0.08366
2025-01-05 08:30:00,0.16682,0.15973
2025-01-05 08:45:00,0.21844,0.22661
2025-01-05 09:00:00,0.2865,0.29855
2025-01-05 09:15:00,0.22536,0.21942
2025-01-05 09:30:00,0.24071,0.24253
2025-01-05 09:45:00,0.2817,0.28469
2025-01-05 10:00:00,0.41208,0.39512
2025-01-05 10:15:00,0.46603,0.45221
2025-01-05 10:30:00,0.56945,0.55054
2025-01-05 10:45:00,0.66941,0.62863
2025-01-05 11:00:00,0.56069,0.53843
2025-01-05 11:15:00,0.54273,0.56556
2025-01-05 11:30:00,0.46666,0.46392
2025-01-05 11:45:00,0.41692,0.39386
2025-01-05 12:00:00,0.46261,0.44864
2025-01-05 12:15:00,0.51514,0.50472
2025-01-05 12:30:00,0.56222,0.53593
2025-01-05 12:45:00,1.00073,0.93821
2025-01-05 13:00:00,0.78473,0.73932
2025-01-05 13:15:00,0.7313,0.69373
2025-01-05 13:30:00,0.74599,0.71599
2025-01-05 13:45:00,0.67923,0.64695
2025-01-05 14:00:00,0.65438,0.61927
2025-01-05 14:15:00,0.5624,0.54056
2025-01-05 14:30:00,0.52107,0.50099
2025-01-05 14:45:00,0.46119,0.44558
2025-01-05 15:00:00,0.38573,0.37507
2025-01-05 15:15:00,0.2888,0.29476
2025-01-05 15:30:00,0.26604,0.25126
2025-01-05 15:45:00,0.15326,0.14794
2025-01-05 16:00:00,0.15905,0.14973
2025-01-05 16:15:00,0.1068,0.09935
2025-01-05 16:30:00,0.06158,0.06119
2025-01-05 16:45:00,0.03137,0.03165
2025-01-05 17:00:00,0.0123,0.0116
2025-01-05 17:15:00,0.00174,0.00184
2025-01-05 17:30:00,0.00024,0.00024
2025-01-05 17:45:00,0.00024,0.00024
2025-01-05 18:00:00,0.00024,0.00012
2025-01-05 18:15:00,0.00016,0.0
2025-01-05 18:30:00,8e-05,0.0
2025-01-05 18:45:00,0.0,0.0
2025-01-05 19:00:00,0.0,0.0
2025-01-05 19:15:00,0.0,0.0
2025-01-05 19:30:00,0.0,0.0
2025-01-05 19:45:00,0.0,0.0
2025-01-05 20:00:00,0.0,0.0
2025-01-05 20:15:00,0.0,0.0
2025-01-05 20:30:00,0.0,0.0
2025-01-05 20:45:00,0.0,0.0
2025-01-05 21:00:00,0.0,0.0
2025-01-05 21:15:00,0.0,0.0
2025-01-05 21:30:00,0.0,0.0
2025-01-05 21:45:00,0.0,0.0
2025-01-05 22:00:00,0.0,0.0
2025-01-05 22:15:00,0.0,0.0
2025-01-05 22:30:00,0.0,0.0
2025-01-05 22:45:00,0.0,0.0
2025-01-05 23:00:00,0.0,0.0
2025-01-05 23:15:00,0.0,0.0
2025-01-05 23:30:00,0.0,0.0
2025-01-05 23:45:00,0.0,0.0
