时间,鸿旺,欧伦
2025-01-01 00:00:00,0.0,0.0
2025-01-01 00:15:00,0.0,0.0
2025-01-01 00:30:00,0.0,0.0
2025-01-01 00:45:00,0.0,0.0
2025-01-01 01:00:00,0.0,0.0
2025-01-01 01:15:00,0.0,0.0
2025-01-01 01:30:00,0.0,0.0
2025-01-01 01:45:00,0.0,0.0
2025-01-01 02:00:00,0.0,0.0
2025-01-01 02:15:00,0.0,0.0
2025-01-01 02:30:00,0.0,0.0
2025-01-01 02:45:00,0.0,0.0
2025-01-01 03:00:00,0.0,0.0
2025-01-01 03:15:00,0.0,0.0
2025-01-01 03:30:00,0.0,0.0
2025-01-01 03:45:00,0.0,0.0
2025-01-01 04:00:00,0.0,0.0
2025-01-01 04:15:00,0.0,0.0
2025-01-01 04:30:00,0.0,0.0
2025-01-01 04:45:00,0.0,0.0
2025-01-01 05:00:00,0.0,0.0
2025-01-01 05:15:00,0.0,0.0
2025-01-01 05:30:00,0.0,0.0
2025-01-01 05:45:00,0.0,0.0
2025-01-01 06:00:00,0.0,0.0
2025-01-01 06:15:00,0.0,0.0
2025-01-01 06:30:00,0.00012,0.00025
2025-01-01 06:45:00,0.00057,0.00058
2025-01-01 07:00:00,0.00586,0.00505
2025-01-01 07:15:00,0.02604,0.02655
2025-01-01 07:30:00,0.04682,0.05946
2025-01-01 07:45:00,0.07648,0.10729
2025-01-01 08:00:00,0.1031,0.16233
2025-01-01 08:15:00,0.12159,0.21927
2025-01-01 08:30:00,0.1487,0.29414
2025-01-01 08:45:00,0.17853,0.4115
2025-01-01 09:00:00,0.22071,0.51587
2025-01-01 09:15:00,0.35026,0.60719
2025-01-01 09:30:00,0.54018,0.67981
2025-01-01 09:45:00,0.7112,0.73901
2025-01-01 10:00:00,0.85894,0.78986
2025-01-01 10:15:00,0.89995,0.81774
2025-01-01 10:30:00,0.94351,0.859
2025-01-01 10:45:00,0.98716,0.89955
2025-01-01 11:00:00,0.99616,0.91079
2025-01-01 11:15:00,1.02382,0.94635
2025-01-01 11:30:00,1.04728,0.96388
2025-01-01 11:45:00,1.04417,0.96142
2025-01-01 12:00:00,1.04036,0.94822
2025-01-01 12:15:00,1.03153,0.95405
2025-01-01 12:30:00,1.00017,0.91174
2025-01-01 12:45:00,1.00804,0.9283
2025-01-01 13:00:00,0.97445,0.9061
2025-01-01 13:15:00,0.93751,0.87014
2025-01-01 13:30:00,0.89662,0.82026
2025-01-01 13:45:00,0.84772,0.78869
2025-01-01 14:00:00,0.80012,0.73347
2025-01-01 14:15:00,0.75236,0.6899
2025-01-01 14:30:00,0.68057,0.63239
2025-01-01 14:45:00,0.59418,0.56972
2025-01-01 15:00:00,0.53324,0.50396
2025-01-01 15:15:00,0.4594,0.42602
2025-01-01 15:30:00,0.36225,0.31764
2025-01-01 15:45:00,0.2869,0.23488
2025-01-01 16:00:00,0.19925,0.14773
2025-01-01 16:15:00,0.12813,0.08646
2025-01-01 16:30:00,0.07532,0.06006
2025-01-01 16:45:00,0.03488,0.03664
2025-01-01 17:00:00,0.01353,0.01434
2025-01-01 17:15:00,0.00231,0.00185
2025-01-01 17:30:00,0.00024,0.00024
2025-01-01 17:45:00,0.0002,0.00022
2025-01-01 18:00:00,0.00018,0.00011
2025-01-01 18:15:00,0.00012,0.0
2025-01-01 18:30:00,6e-05,0.0
2025-01-01 18:45:00,0.0,0.0
2025-01-01 19:00:00,0.0,0.0
2025-01-01 19:15:00,0.0,0.0
2025-01-01 19:30:00,0.0,0.0
2025-01-01 19:45:00,0.0,0.0
2025-01-01 20:00:00,0.0,0.0
2025-01-01 20:15:00,0.0,0.0
2025-01-01 20:30:00,0.0,0.0
2025-01-01 20:45:00,0.0,0.0
2025-01-01 21:00:00,0.0,0.0
2025-01-01 21:15:00,0.0,0.0
2025-01-01 21:30:00,0.0,0.0
2025-01-01 21:45:00,0.0,0.0
2025-01-01 22:00:00,0.0,0.0
2025-01-01 22:15:00,0.0,0.0
2025-01-01 22:30:00,0.0,0.0
2025-01-01 22:45:00,0.0,0.0
2025-01-01 23:00:00,0.0,0.0
2025-01-01 23:15:00,0.0,0.0
2025-01-01 23:30:00,0.0,0.0
2025-01-01 23:45:00,0.0,0.0
