site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
海盐商贸学校,嘉兴市,32,4,17,88,30,22,0.3,87,49,27,2026-04-28 23:00:00
硖石街道,嘉兴市,27,7,10,74,27,17,0.5,75,49,27,2026-04-28 23:00:00
陆家桥村,嘉兴市,36,8,15,80,34,25,0.5,83,50,27,2026-04-28 23:00:00
高级中学,嘉兴市,36,7,17,83,36,21,0.3,87,51,25,2026-04-28 23:00:00
振东新六中站,嘉兴市,40,4,24,86,40,27,0.6,85,59,33,2026-04-28 23:00:00
文化中心,嘉兴市,36,10,11,72,34,25,0.6,70,52,28,2026-04-28 23:00:00
嘉善监测大楼,嘉兴市,30,4,17,87,30,21,0.3,75,55,30,2026-04-28 23:00:00
茅盾小学,嘉兴市,33,4,26,71,32,23,0.4,77,50,28,2026-04-28 23:00:00
气象观测台,嘉兴市,34,9,14,88,34,19,0.4,79,48,28,2026-04-28 23:00:00
奉化教育局,宁波市,35,8,17,90,35,15,0.3,112,70,30,2026-04-28 23:00:00
大桥市场,宁波市,36,7,18,90,36,16,0.3,109,63,31,2026-04-28 23:00:00
宁海水利局,宁波市,41,7,22,92,41,19,0.3,128,61,32,2026-04-28 23:00:00
慈溪实验小学,宁波市,33,5,9,103,19,11,0.4,108,57,29,2026-04-28 23:00:00
宁海城南站,宁波市,42,7,19,93,42,20,0.3,128,60,33,2026-04-28 23:00:00
石浦新港小学,宁波市,33,6,14,105,31,11,0.4,134,49,25,2026-04-28 23:00:00
慈溪环保大楼,宁波市,32,4,12,100,21,11,0.4,104,60,32,2026-04-28 23:00:00
姚江小学,宁波市,32,7,15,102,19,11,0.4,109,50,27,2026-04-28 23:00:00
龙山公园,宁波市,32,5,10,101,22,11,0.4,108,52,27,2026-04-28 23:00:00
钱湖水厂,宁波市,31,4,15,99,21,8,0.4,112,54,24,2026-04-28 23:00:00
文峰小学,宁波市,29,8,17,87,29,13,0.4,122,49,26,2026-04-28 23:00:00
溪口政府大楼,宁波市,30,5,12,94,24,11,0.2,111,51,28,2026-04-28 23:00:00
建德监测大楼,杭州市,21,7,11,67,15,10,0.5,80,49,29,2026-04-28 23:00:00
老年活动中心,杭州市,--,--,3,100,4,3,0.4,102,33,20,2026-04-28 23:00:00
桐庐江南,杭州市,28,5,14,87,26,14,0.5,87,59,31,2026-04-28 23:00:00
第二中学,杭州市,29,4,12,90,14,10,0.4,94,51,20,2026-04-28 23:00:00
淳安环保大楼,杭州市,29,10,3,90,3,3,0.5,92,35,21,2026-04-28 23:00:00
桐庐江北,杭州市,30,4,17,95,25,18,0.6,94,67,32,2026-04-28 23:00:00
海辰小学,杭州市,30,6,18,84,30,20,0.6,82,55,31,2026-04-28 23:00:00
泰顺实验中学,温州市,52,6,7,116,52,23,0.4,129,47,24,2026-04-28 23:00:00
苍南中学,温州市,--,15,7,133,--,--,0.6,131,53,27,2026-04-28 23:00:00
花园桥,温州市,49,7,12,121,49,21,0.4,122,51,25,2026-04-28 23:00:00
柳市,温州市,61,4,11,130,65,36,0.4,141,49,27,2026-04-28 23:00:00
龙港,温州市,60,10,12,123,63,26,0.4,120,70,28,2026-04-28 23:00:00
安阳新区,温州市,43,11,14,122,35,30,0.4,125,47,22,2026-04-28 23:00:00
乐成,温州市,53,6,12,126,54,28,0.5,136,43,22,2026-04-28 23:00:00
大峃,温州市,47,6,6,125,47,21,0.3,127,45,23,2026-04-28 23:00:00
洞头气象局,温州市,44,7,6,118,44,21,0.6,130,40,20,2026-04-28 23:00:00
瓯北,温州市,53,7,16,121,53,23,0.6,113,47,21,2026-04-28 23:00:00
文成中学,温州市,53,7,5,135,53,26,0.3,136,42,24,2026-04-28 23:00:00
平阳县政府,温州市,59,7,8,130,62,33,0.7,132,48,27,2026-04-28 23:00:00
罗阳,温州市,46,6,10,113,46,23,0.4,126,45,25,2026-04-28 23:00:00
龙港实验中学,温州市,55,9,14,132,57,30,0.5,139,58,30,2026-04-28 23:00:00
灵溪,温州市,51,8,2,131,51,27,0.4,124,48,26,2026-04-28 23:00:00
上塘,温州市,55,6,11,130,56,30,0.6,126,50,24,2026-04-28 23:00:00
平阳监测站,温州市,50,10,3,123,50,26,0.6,125,41,24,2026-04-28 23:00:00
安吉城东,湖州市,20,4,9,64,8,7,0.2,75,33,22,2026-04-28 23:00:00
安吉实验小学,湖州市,23,6,10,69,16,16,0.4,78,38,27,2026-04-28 23:00:00
职教中心,湖州市,29,5,15,92,17,11,0.3,84,37,18,2026-04-28 23:00:00
龙山新区,湖州市,29,5,22,90,16,8,0.4,86,30,15,2026-04-28 23:00:00
春晖小学,湖州市,26,5,7,82,18,15,0.5,68,43,25,2026-04-28 23:00:00
地信科创园,湖州市,--,--,12,84,13,18,0.4,75,40,30,2026-04-28 23:00:00
城东站,绍兴市,38,5,15,76,38,21,0.4,105,50,30,2026-04-28 23:00:00
钟楼站,绍兴市,40,6,15,86,40,18,0.4,118,55,30,2026-04-28 23:00:00
城新小学,绍兴市,40,6,10,70,40,22,0.3,92,63,35,2026-04-28 23:00:00
青少年宫,绍兴市,39,6,25,60,39,20,0.4,84,64,34,2026-04-28 23:00:00
丽湖小区,绍兴市,33,5,11,104,17,10,0.4,119,52,29,2026-04-28 23:00:00
马寅初初中,绍兴市,29,4,12,90,28,11,0.5,107,56,28,2026-04-28 23:00:00
杨树畈,绍兴市,35,4,8,67,35,15,0.3,88,51,28,2026-04-28 23:00:00
嵊泗菜园,舟山市,34,7,6,107,19,10,0.4,104,37,21,2026-04-28 23:00:00
岱山环保大楼,舟山市,33,6,12,104,22,10,0.4,107,46,24,2026-04-28 23:00:00
岱山高亭,舟山市,30,9,8,94,22,9,0.4,98,43,20,2026-04-28 23:00:00
龙游二高,衢州市,30,5,11,75,30,17,0.3,87,76,40,2026-04-28 23:00:00
衢州三中（市）,衢州市,26,7,16,81,23,15,0.4,95,64,38,2026-04-28 23:00:00
建设大楼,衢州市,29,5,23,91,28,16,0.4,104,78,41,2026-04-28 23:00:00
开化监测大楼,衢州市,30,7,6,94,5,2,0.3,96,28,14,2026-04-28 23:00:00
江山环保大楼,衢州市,33,7,11,79,33,22,0.6,99,73,36,2026-04-28 23:00:00
常山环保大楼,衢州市,28,4,13,88,21,10,0.5,--,--,--,2026-04-28 23:00:00
人民医院,衢州市,37,9,18,73,37,22,0.7,100,72,42,2026-04-28 23:00:00
图书馆大楼,衢州市,25,4,16,80,21,9,0.4,95,57,27,2026-04-28 23:00:00
开化气象局,衢州市,27,5,5,86,15,7,0.2,87,36,17,2026-04-28 23:00:00
兰溪监测站,金华市,25,6,12,67,18,17,0.5,78,53,31,2026-04-28 23:00:00
兰溪八中,金华市,24,7,14,59,24,16,0.4,67,58,34,2026-04-28 23:00:00
武义北岭幼儿园,金华市,162,8,25,73,274,36,0.5,113,79,42,2026-04-28 23:00:00
东阳环保大楼,金华市,27,6,11,84,19,10,0.5,109,68,38,2026-04-28 23:00:00
浦江实验中学,金华市,24,5,11,72,24,11,0.4,98,65,29,2026-04-28 23:00:00
北苑,金华市,40,5,22,57,40,23,0.4,98,70,37,2026-04-28 23:00:00
第五中学,金华市,57,6,25,56,59,23,0.6,97,83,32,2026-04-28 23:00:00
武义县政府,金华市,42,9,23,74,42,15,0.5,119,74,44,2026-04-28 23:00:00
广厦学院,金华市,32,5,12,88,32,12,0.5,114,73,32,2026-04-28 23:00:00
浦江中学,金华市,35,3,13,69,35,10,0.4,94,68,36,2026-04-28 23:00:00
国税大楼,金华市,38,8,10,118,38,23,0.5,145,61,36,2026-04-28 23:00:00
西城供电所,金华市,44,6,13,88,44,29,0.3,120,92,40,2026-04-28 23:00:00
江东,金华市,44,6,25,53,44,27,0.5,97,75,33,2026-04-28 23:00:00
南园初中,金华市,43,6,8,124,43,23,0.5,148,54,33,2026-04-28 23:00:00
儿童公园,金华市,58,6,21,59,61,27,0.7,93,89,42,2026-04-28 23:00:00
永康一中,金华市,37,7,14,105,37,18,0.4,133,73,37,2026-04-28 23:00:00
