site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
硖石街道,嘉兴市,24,8,20,76,24,12,0.4,83,60,32,2026-04-28 18:00:00
茅盾小学,嘉兴市,32,4,39,75,32,18,0.4,82,62,34,2026-04-28 18:00:00
陆家桥村,嘉兴市,26,8,21,83,23,13,0.5,83,58,29,2026-04-28 18:00:00
气象观测台,嘉兴市,26,9,25,82,24,11,0.4,82,55,31,2026-04-28 18:00:00
高级中学,嘉兴市,28,7,28,86,28,12,0.3,101,55,26,2026-04-28 18:00:00
植材小学,嘉兴市,28,8,22,75,28,10,0.6,81,64,31,2026-04-28 18:00:00
海盐商贸学校,嘉兴市,28,6,28,86,28,15,0.3,100,51,29,2026-04-28 18:00:00
嘉善监测大楼,嘉兴市,35,4,35,71,35,20,0.3,78,64,33,2026-04-28 18:00:00
振东新六中站,嘉兴市,36,4,41,78,36,23,0.6,89,73,38,2026-04-28 18:00:00
平湖幼儿园,嘉兴市,28,7,24,77,28,17,0.4,86,54,29,2026-04-28 18:00:00
文化中心,嘉兴市,33,10,29,62,33,20,0.6,73,64,34,2026-04-28 18:00:00
胜利社区,嘉兴市,30,6,28,65,30,18,0.5,81,69,33,2026-04-28 18:00:00
奉化教育局,宁波市,62,9,18,118,66,26,0.4,149,72,31,2026-04-28 18:00:00
石浦新港小学,宁波市,53,7,22,141,53,24,0.5,173,48,25,2026-04-28 18:00:00
溪口政府大楼,宁波市,49,5,16,114,49,24,0.3,144,58,32,2026-04-28 18:00:00
文峰小学,宁波市,55,8,18,133,57,29,0.5,157,51,27,2026-04-28 18:00:00
大桥市场,宁波市,53,7,21,112,54,23,0.4,146,67,33,2026-04-28 18:00:00
宁海水利局,宁波市,60,8,21,147,64,29,0.4,174,60,32,2026-04-28 18:00:00
姚江小学,宁波市,37,7,20,105,37,19,0.4,130,62,35,2026-04-28 18:00:00
慈溪环保大楼,宁波市,34,5,16,102,34,18,0.5,122,71,37,2026-04-28 18:00:00
慈溪实验小学,宁波市,34,5,12,106,30,15,0.5,127,68,33,2026-04-28 18:00:00
龙山公园,宁波市,40,5,14,105,40,20,0.5,126,65,35,2026-04-28 18:00:00
宁海城南站,宁波市,65,8,21,147,70,33,0.4,172,60,33,2026-04-28 18:00:00
钱湖水厂,宁波市,42,4,19,113,42,18,0.5,148,59,26,2026-04-28 18:00:00
老年活动中心,杭州市,--,--,10,97,30,22,0.6,115,43,24,2026-04-28 18:00:00
海辰小学,杭州市,27,7,26,86,25,13,0.5,92,65,36,2026-04-28 18:00:00
淳安环保大楼,杭州市,--,--,12,83,27,24,0.7,103,46,26,2026-04-28 18:00:00
第二中学,杭州市,68,4,18,99,68,44,0.7,114,57,22,2026-04-28 18:00:00
桐庐江北,杭州市,48,4,30,85,48,31,0.7,106,80,38,2026-04-28 18:00:00
桐庐江南,杭州市,53,5,34,78,54,29,0.7,106,70,37,2026-04-28 18:00:00
建德监测大楼,杭州市,65,7,10,90,70,41,0.7,108,53,30,2026-04-28 18:00:00
罗阳,温州市,53,6,9,137,54,29,0.5,131,49,28,2026-04-28 18:00:00
安阳新区,温州市,--,--,8,128,44,19,0.6,124,44,20,2026-04-28 18:00:00
瓯北,温州市,46,6,18,100,46,16,0.6,114,44,19,2026-04-28 18:00:00
大峃,温州市,45,8,8,123,45,19,0.3,135,49,26,2026-04-28 18:00:00
龙港实验中学,温州市,60,9,12,144,63,29,0.5,146,54,28,2026-04-28 18:00:00
柳市,温州市,84,5,16,144,89,52,0.5,131,41,21,2026-04-28 18:00:00
乐成,温州市,76,6,19,133,82,48,0.5,124,36,19,2026-04-28 18:00:00
平阳县政府,温州市,56,7,10,127,58,26,0.7,133,46,26,2026-04-28 18:00:00
花园桥,温州市,53,6,15,120,54,23,0.4,123,47,23,2026-04-28 18:00:00
平阳监测站,温州市,55,9,6,120,56,31,0.6,125,39,25,2026-04-28 18:00:00
洞头气象局,温州市,55,6,9,138,56,34,0.6,115,39,21,2026-04-28 18:00:00
灵溪,温州市,74,9,15,112,83,23,0.4,124,43,26,2026-04-28 18:00:00
上塘,温州市,48,5,8,109,48,21,0.4,123,46,22,2026-04-28 18:00:00
龙港,温州市,73,9,20,117,82,32,0.4,116,68,26,2026-04-28 18:00:00
苍南中学,温州市,69,8,11,123,76,37,0.5,142,50,25,2026-04-28 18:00:00
泰顺实验中学,温州市,53,7,9,142,53,25,0.5,135,49,25,2026-04-28 18:00:00
文成中学,温州市,43,7,5,137,43,20,0.2,142,42,25,2026-04-28 18:00:00
春晖小学,湖州市,23,5,26,62,23,15,0.5,78,53,30,2026-04-28 18:00:00
安吉实验小学,湖州市,26,7,18,82,19,14,0.4,86,48,29,2026-04-28 18:00:00
龙山新区,湖州市,26,4,33,74,26,12,0.5,88,45,25,2026-04-28 18:00:00
安吉城东,湖州市,27,4,10,84,15,11,0.2,81,39,25,2026-04-28 18:00:00
地信科创园,湖州市,30,6,25,69,19,21,0.4,78,50,33,2026-04-28 18:00:00
职教中心,湖州市,32,5,28,72,32,16,0.4,85,51,25,2026-04-28 18:00:00
马寅初初中,绍兴市,39,5,16,117,39,14,0.5,133,60,30,2026-04-28 18:00:00
丽湖小区,绍兴市,41,5,12,128,41,20,0.5,139,61,35,2026-04-28 18:00:00
城新小学,绍兴市,43,7,14,108,43,22,0.4,137,73,39,2026-04-28 18:00:00
青少年宫,绍兴市,57,8,25,97,59,29,0.4,135,75,41,2026-04-28 18:00:00
城东站,绍兴市,55,5,15,118,57,32,0.4,130,54,33,2026-04-28 18:00:00
杨树畈,绍兴市,44,5,11,103,44,20,0.4,125,65,38,2026-04-28 18:00:00
钟楼站,绍兴市,53,5,15,131,54,25,0.5,148,60,32,2026-04-28 18:00:00
岱山环保大楼,舟山市,34,6,16,106,33,17,0.4,125,51,27,2026-04-28 18:00:00
嵊泗菜园,舟山市,33,7,9,103,19,11,0.4,113,40,22,2026-04-28 18:00:00
岱山高亭,舟山市,32,9,12,101,29,13,0.4,115,49,23,2026-04-28 18:00:00
开化监测大楼,衢州市,39,7,10,98,39,21,0.5,109,32,16,2026-04-28 18:00:00
江山环保大楼,衢州市,46,7,11,110,46,23,0.7,144,79,37,2026-04-28 18:00:00
开化气象局,衢州市,30,5,9,89,30,16,0.3,100,41,18,2026-04-28 18:00:00
建设大楼,衢州市,53,5,20,109,54,29,0.4,141,91,45,2026-04-28 18:00:00
图书馆大楼,衢州市,38,5,18,95,35,26,0.4,125,62,29,2026-04-28 18:00:00
龙游二高,衢州市,57,5,15,91,59,28,0.4,133,84,42,2026-04-28 18:00:00
常山环保大楼,衢州市,--,--,--,--,--,--,--,130,74,33,2026-04-28 18:00:00
人民医院,衢州市,46,8,13,110,46,26,0.6,140,73,42,2026-04-28 18:00:00
衢州三中（市）,衢州市,43,7,14,107,43,25,0.5,138,70,39,2026-04-28 18:00:00
武义县政府,金华市,72,9,24,139,80,39,0.6,165,75,46,2026-04-28 18:00:00
永康一中,金华市,60,8,15,143,63,27,0.5,157,86,43,2026-04-28 18:00:00
儿童公园,金华市,65,6,18,114,71,26,0.7,140,99,45,2026-04-28 18:00:00
江东,金华市,60,6,19,122,64,25,0.5,140,83,37,2026-04-28 18:00:00
武义北岭幼儿园,金华市,64,9,27,131,68,42,0.6,153,73,44,2026-04-28 18:00:00
第五中学,金华市,63,7,26,122,67,22,0.8,142,99,37,2026-04-28 18:00:00
国税大楼,金华市,53,8,10,153,53,35,0.6,149,58,32,2026-04-28 18:00:00
西城供电所,金华市,63,6,9,139,67,31,0.4,149,111,50,2026-04-28 18:00:00
兰溪八中,金华市,63,7,27,70,68,36,0.6,105,65,36,2026-04-28 18:00:00
浦江实验中学,金华市,63,7,15,118,67,31,0.5,135,69,29,2026-04-28 18:00:00
北苑,金华市,54,5,15,123,55,23,0.5,138,80,42,2026-04-28 18:00:00
广厦学院,金华市,56,6,17,126,58,28,0.6,137,89,38,2026-04-28 18:00:00
兰溪监测站,金华市,58,6,24,85,58,39,0.7,120,64,38,2026-04-28 18:00:00
浦江中学,金华市,59,4,17,120,62,24,0.4,134,74,38,2026-04-28 18:00:00
东阳环保大楼,金华市,39,7,11,122,39,21,0.7,130,86,47,2026-04-28 18:00:00
南园初中,金华市,54,6,9,162,55,34,0.6,151,54,32,2026-04-28 18:00:00
