site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
城东站,绍兴市,58,5,12,132,60,36,0.5,128,54,33,2026-04-28 17:00:00
杨树畈,绍兴市,46,5,8,121,46,23,0.4,127,65,38,2026-04-28 17:00:00
岱山环保大楼,舟山市,38,6,16,109,38,19,0.5,127,51,27,2026-04-28 17:00:00
嵊泗菜园,舟山市,33,7,10,104,21,12,0.4,116,41,23,2026-04-28 17:00:00
岱山高亭,舟山市,40,9,13,101,40,18,0.5,116,50,24,2026-04-28 17:00:00
建设大楼,衢州市,56,5,19,116,58,29,0.4,144,91,45,2026-04-28 17:00:00
开化气象局,衢州市,29,5,8,91,29,18,0.3,99,42,19,2026-04-28 17:00:00
龙游二高,衢州市,57,5,16,104,59,27,0.4,137,84,42,2026-04-28 17:00:00
开化监测大楼,衢州市,36,7,8,102,36,18,0.5,107,32,15,2026-04-28 17:00:00
江山环保大楼,衢州市,49,8,9,119,49,21,0.6,146,80,38,2026-04-28 17:00:00
人民医院,衢州市,46,8,12,117,46,24,0.5,141,74,42,2026-04-28 17:00:00
常山环保大楼,衢州市,49,5,24,85,49,27,0.6,129,73,33,2026-04-28 17:00:00
衢州三中（市）,衢州市,44,7,14,105,44,24,0.5,142,70,39,2026-04-28 17:00:00
图书馆大楼,衢州市,56,4,18,85,58,36,0.4,129,63,29,2026-04-28 17:00:00
武义县政府,金华市,70,9,21,157,77,36,0.6,164,74,45,2026-04-28 17:00:00
儿童公园,金华市,71,6,18,120,79,29,0.8,141,98,45,2026-04-28 17:00:00
江东,金华市,64,6,19,128,69,27,0.6,138,83,37,2026-04-28 17:00:00
浦江实验中学,金华市,73,7,13,133,82,38,0.5,135,69,29,2026-04-28 17:00:00
第五中学,金华市,63,7,22,131,68,24,0.7,142,98,37,2026-04-28 17:00:00
西城供电所,金华市,60,6,9,144,64,24,0.4,146,111,50,2026-04-28 17:00:00
南园初中,金华市,55,5,9,163,56,36,0.6,146,54,32,2026-04-28 17:00:00
浦江中学,金华市,85,5,16,130,98,34,0.4,137,74,38,2026-04-28 17:00:00
永康一中,金华市,57,7,14,154,59,24,0.5,156,86,43,2026-04-28 17:00:00
国税大楼,金华市,60,8,10,161,63,39,0.6,146,58,32,2026-04-28 17:00:00
兰溪八中,金华市,62,7,22,85,66,32,0.6,110,65,35,2026-04-28 17:00:00
兰溪监测站,金华市,53,7,21,99,54,33,0.7,124,64,37,2026-04-28 17:00:00
武义北岭幼儿园,金华市,61,8,25,149,65,36,0.7,151,72,44,2026-04-28 17:00:00
广厦学院,金华市,58,6,14,136,60,29,0.7,135,89,37,2026-04-28 17:00:00
北苑,金华市,58,5,15,129,60,25,0.5,140,79,42,2026-04-28 17:00:00
东阳环保大楼,金华市,40,7,12,128,40,21,0.7,131,86,47,2026-04-28 17:00:00
