时间,鸿旺,欧伦
2026-04-09 00:00:00,0.0,0.0
2026-04-09 00:15:00,0.0,0.0
2026-04-09 00:30:00,0.0,0.0
2026-04-09 00:45:00,0.0,0.0
2026-04-09 01:00:00,0.0,0.0
2026-04-09 01:15:00,0.0,0.0
2026-04-09 01:30:00,0.0,0.0
2026-04-09 01:45:00,0.0,0.0
2026-04-09 02:00:00,0.0,0.0
2026-04-09 02:15:00,0.0,0.0
2026-04-09 02:30:00,0.0,0.0
2026-04-09 02:45:00,0.0,0.0
2026-04-09 03:00:00,0.0,0.0
2026-04-09 03:15:00,0.0,0.0
2026-04-09 03:30:00,0.0,0.0
2026-04-09 03:45:00,0.0,0.0
2026-04-09 04:00:00,0.0,0.0
2026-04-09 04:15:00,0.0,0.0
2026-04-09 04:30:00,0.0,0.0
2026-04-09 04:45:00,0.0,0.0
2026-04-09 05:00:00,0.0,0.0
2026-04-09 05:15:00,0.0,0.0
2026-04-09 05:30:00,0.00045,0.00019
2026-04-09 05:45:00,0.00113,0.00139
2026-04-09 06:00:00,0.0066,0.00754
2026-04-09 06:15:00,0.03205,0.03238
2026-04-09 06:30:00,0.02858,0.03449
2026-04-09 06:45:00,0.07954,0.08253
2026-04-09 07:00:00,0.06547,0.06932
2026-04-09 07:15:00,0.09609,0.10038
2026-04-09 07:30:00,0.08124,0.08291
2026-04-09 07:45:00,0.02347,0.02786
2026-04-09 08:00:00,0.01885,0.02049
2026-04-09 08:15:00,0.01251,0.01312
2026-04-09 08:30:00,0.00399,0.0052
2026-04-09 08:45:00,0.02716,0.02974
2026-04-09 09:00:00,0.1819,0.16672
2026-04-09 09:15:00,0.52549,0.60519
2026-04-09 09:30:00,0.28382,0.30776
2026-04-09 09:45:00,0.14761,0.16312
2026-04-09 10:00:00,0.32146,0.27323
2026-04-09 10:15:00,0.23277,0.22953
2026-04-09 10:30:00,0.21901,0.25031
2026-04-09 10:45:00,0.14283,0.14613
2026-04-09 11:00:00,0.14372,0.13431
2026-04-09 11:15:00,0.33817,0.34139
2026-04-09 11:30:00,0.24326,0.25805
2026-04-09 11:45:00,0.2375,0.25479
2026-04-09 12:00:00,0.47962,0.47957
2026-04-09 12:15:00,0.91484,0.91529
2026-04-09 12:30:00,0.95671,0.84129
2026-04-09 12:45:00,0.58861,0.62315
2026-04-09 13:00:00,0.4489,0.41711
2026-04-09 13:15:00,0.36775,0.41312
2026-04-09 13:30:00,0.08835,0.0991
2026-04-09 13:45:00,0.09151,0.09965
2026-04-09 14:00:00,0.11552,0.12879
2026-04-09 14:15:00,0.36159,0.34357
2026-04-09 14:30:00,0.34914,0.3438
2026-04-09 14:45:00,0.14909,0.14772
2026-04-09 15:00:00,0.08898,0.09376
2026-04-09 15:15:00,0.07264,0.07178
2026-04-09 15:30:00,0.06333,0.05695
2026-04-09 15:45:00,0.06797,0.07017
2026-04-09 16:00:00,0.05513,0.05336
2026-04-09 16:15:00,0.11195,0.12895
2026-04-09 16:30:00,0.32229,0.35074
2026-04-09 16:45:00,0.21531,0.16325
2026-04-09 17:00:00,0.10127,0.09355
2026-04-09 17:15:00,0.01474,0.01582
2026-04-09 17:30:00,0.03902,0.04115
2026-04-09 17:45:00,0.02777,0.02667
2026-04-09 18:00:00,0.0054,0.00525
2026-04-09 18:15:00,0.00031,0.00032
2026-04-09 18:30:00,0.00022,0.0003
2026-04-09 18:45:00,0.00022,0.00033
2026-04-09 19:00:00,0.00015,0.0
2026-04-09 19:15:00,7e-05,0.0
2026-04-09 19:30:00,0.0,0.0
2026-04-09 19:45:00,0.0,0.0
2026-04-09 20:00:00,0.0,0.0
2026-04-09 20:15:00,0.0,0.0
2026-04-09 20:30:00,0.0,0.0
2026-04-09 20:45:00,0.0,0.0
2026-04-09 21:00:00,0.0,0.0
2026-04-09 21:15:00,0.0,0.0
2026-04-09 21:30:00,0.0,0.0
2026-04-09 21:45:00,0.0,0.0
2026-04-09 22:00:00,0.0,0.0
2026-04-09 22:15:00,0.0,0.0
2026-04-09 22:30:00,0.0,0.0
2026-04-09 22:45:00,0.0,0.0
2026-04-09 23:00:00,0.0,0.0
2026-04-09 23:15:00,0.0,0.0
2026-04-09 23:30:00,0.0,0.0
2026-04-09 23:45:00,0.0,0.0
