时间,鸿旺,欧伦
2026-01-25 00:00:00,0.0,0.0
2026-01-25 00:15:00,0.0,0.0
2026-01-25 00:30:00,0.0,0.0
2026-01-25 00:45:00,0.0,0.0
2026-01-25 01:00:00,0.0,0.0
2026-01-25 01:15:00,0.0,0.0
2026-01-25 01:30:00,0.0,0.0
2026-01-25 01:45:00,0.0,0.0
2026-01-25 02:00:00,0.0,0.0
2026-01-25 02:15:00,0.0,0.0
2026-01-25 02:30:00,0.0,0.0
2026-01-25 02:45:00,0.0,0.0
2026-01-25 03:00:00,0.0,0.0
2026-01-25 03:15:00,0.0,0.0
2026-01-25 03:30:00,0.0,0.0
2026-01-25 03:45:00,0.0,0.0
2026-01-25 04:00:00,0.0,0.0
2026-01-25 04:15:00,0.0,0.0
2026-01-25 04:30:00,0.0,0.0
2026-01-25 04:45:00,0.0,0.0
2026-01-25 05:00:00,0.0,0.0
2026-01-25 05:15:00,0.0,0.0
2026-01-25 05:30:00,0.0,0.0
2026-01-25 05:45:00,0.0,0.0
2026-01-25 06:00:00,0.0,0.0
2026-01-25 06:15:00,0.0,0.0
2026-01-25 06:30:00,0.0,0.0
2026-01-25 06:45:00,0.00037,0.00045
2026-01-25 07:00:00,0.00075,0.00078
2026-01-25 07:15:00,0.00393,0.00417
2026-01-25 07:30:00,0.00969,0.01124
2026-01-25 07:45:00,0.01379,0.0167
2026-01-25 08:00:00,0.02688,0.03229
2026-01-25 08:15:00,0.04267,0.05262
2026-01-25 08:30:00,0.06392,0.07314
2026-01-25 08:45:00,0.08464,0.10215
2026-01-25 09:00:00,0.10698,0.12112
2026-01-25 09:15:00,0.09274,0.10545
2026-01-25 09:30:00,0.10544,0.12309
2026-01-25 09:45:00,0.1043,0.11907
2026-01-25 10:00:00,0.10348,0.11714
2026-01-25 10:15:00,0.09705,0.10929
2026-01-25 10:30:00,0.10035,0.11619
2026-01-25 10:45:00,0.12982,0.1509
2026-01-25 11:00:00,0.81342,0.60329
2026-01-25 11:15:00,0.50371,0.58895
2026-01-25 11:30:00,0.58773,0.70831
2026-01-25 11:45:00,0.62701,0.85938
2026-01-25 12:00:00,0.48706,0.58595
2026-01-25 12:15:00,0.50913,0.59499
2026-01-25 12:30:00,0.4112,0.44527
2026-01-25 12:45:00,0.35212,0.41365
2026-01-25 13:00:00,0.44551,0.52027
2026-01-25 13:15:00,0.53474,0.57234
2026-01-25 13:30:00,0.5164,0.54006
2026-01-25 13:45:00,0.41325,0.46472
2026-01-25 14:00:00,0.35691,0.40322
2026-01-25 14:15:00,0.33214,0.3856
2026-01-25 14:30:00,0.34256,0.39399
2026-01-25 14:45:00,0.28258,0.3183
2026-01-25 15:00:00,0.275,0.31118
2026-01-25 15:15:00,0.23717,0.27004
2026-01-25 15:30:00,0.21153,0.24233
2026-01-25 15:45:00,0.17962,0.2069
2026-01-25 16:00:00,0.11321,0.12894
2026-01-25 16:15:00,0.109,0.12088
2026-01-25 16:30:00,0.07903,0.0878
2026-01-25 16:45:00,0.03734,0.04243
2026-01-25 17:00:00,0.02159,0.02363
2026-01-25 17:15:00,0.00848,0.00967
2026-01-25 17:30:00,0.00155,0.00105
2026-01-25 17:45:00,0.0002,0.00024
2026-01-25 18:00:00,0.0002,0.00022
2026-01-25 18:15:00,0.0002,0.00011
2026-01-25 18:30:00,0.00013,0.0
2026-01-25 18:45:00,7e-05,0.0
2026-01-25 19:00:00,0.0,0.0
2026-01-25 19:15:00,0.0,0.0
2026-01-25 19:30:00,0.0,0.0
2026-01-25 19:45:00,0.0,0.0
2026-01-25 20:00:00,0.0,0.0
2026-01-25 20:15:00,0.0,0.0
2026-01-25 20:30:00,0.0,0.0
2026-01-25 20:45:00,0.0,0.0
2026-01-25 21:00:00,0.0,0.0
2026-01-25 21:15:00,0.0,0.0
2026-01-25 21:30:00,0.0,0.0
2026-01-25 21:45:00,0.0,0.0
2026-01-25 22:00:00,0.0,0.0
2026-01-25 22:15:00,0.0,0.0
2026-01-25 22:30:00,0.0,0.0
2026-01-25 22:45:00,0.0,0.0
2026-01-25 23:00:00,0.0,0.0
2026-01-25 23:15:00,0.0,0.0
2026-01-25 23:30:00,0.0,0.0
2026-01-25 23:45:00,0.0,0.0
