时间,鸿旺,欧伦
2026-03-13 00:00:00,0.0,0.0
2026-03-13 00:15:00,0.0,0.0
2026-03-13 00:30:00,0.0,0.0
2026-03-13 00:45:00,0.0,0.0
2026-03-13 01:00:00,0.0,0.0
2026-03-13 01:15:00,0.0,0.0
2026-03-13 01:30:00,0.0,0.0
2026-03-13 01:45:00,0.0,0.0
2026-03-13 02:00:00,0.0,0.0
2026-03-13 02:15:00,0.0,0.0
2026-03-13 02:30:00,0.0,0.0
2026-03-13 02:45:00,0.0,0.0
2026-03-13 03:00:00,0.0,0.0
2026-03-13 03:15:00,0.0,0.0
2026-03-13 03:30:00,0.0,0.0
2026-03-13 03:45:00,0.0,0.0
2026-03-13 04:00:00,0.0,0.0
2026-03-13 04:15:00,0.0,0.0
2026-03-13 04:30:00,0.0,0.0
2026-03-13 04:45:00,0.0,0.0
2026-03-13 05:00:00,0.0,0.0
2026-03-13 05:15:00,0.0,0.0
2026-03-13 05:30:00,0.0,0.0
2026-03-13 05:45:00,0.0,0.0
2026-03-13 06:00:00,0.00025,0.00031
2026-03-13 06:15:00,0.00423,0.00415
2026-03-13 06:30:00,0.0265,0.03996
2026-03-13 06:45:00,0.06433,0.06532
2026-03-13 07:00:00,0.10212,0.12755
2026-03-13 07:15:00,0.16413,0.1914
2026-03-13 07:30:00,0.23412,0.25634
2026-03-13 07:45:00,0.29884,0.34906
2026-03-13 08:00:00,0.36672,0.38667
2026-03-13 08:15:00,0.51502,0.56051
2026-03-13 08:30:00,0.51377,0.48472
2026-03-13 08:45:00,0.45626,0.50629
2026-03-13 09:00:00,0.52226,0.69954
2026-03-13 09:15:00,0.59537,0.81407
2026-03-13 09:30:00,0.9779,0.97105
2026-03-13 09:45:00,1.02359,1.0852
2026-03-13 10:00:00,1.00571,1.08184
2026-03-13 10:15:00,1.06508,1.09624
2026-03-13 10:30:00,1.10145,1.15149
2026-03-13 10:45:00,1.13186,1.15401
2026-03-13 11:00:00,1.14719,1.1903
2026-03-13 11:15:00,1.15242,1.17778
2026-03-13 11:30:00,1.19597,1.22549
2026-03-13 11:45:00,1.19425,1.2078
2026-03-13 12:00:00,1.21926,1.24917
2026-03-13 12:15:00,1.20737,1.22783
2026-03-13 12:30:00,1.18398,1.20598
2026-03-13 12:45:00,1.18075,1.18461
2026-03-13 13:00:00,1.15408,1.1585
2026-03-13 13:15:00,1.12362,1.14413
2026-03-13 13:30:00,1.11231,1.11625
2026-03-13 13:45:00,1.07901,1.09501
2026-03-13 14:00:00,1.04426,1.05347
2026-03-13 14:15:00,0.97237,0.97072
2026-03-13 14:30:00,0.9575,0.94967
2026-03-13 14:45:00,0.86459,0.87158
2026-03-13 15:00:00,0.78146,0.78269
2026-03-13 15:15:00,0.71928,0.72295
2026-03-13 15:30:00,0.65122,0.66261
2026-03-13 15:45:00,0.57307,0.58133
2026-03-13 16:00:00,0.49018,0.49702
2026-03-13 16:15:00,0.4025,0.42074
2026-03-13 16:30:00,0.30998,0.32668
2026-03-13 16:45:00,0.23534,0.248
2026-03-13 17:00:00,0.16784,0.17349
2026-03-13 17:15:00,0.10263,0.1107
2026-03-13 17:30:00,0.05516,0.06361
2026-03-13 17:45:00,0.02706,0.03077
2026-03-13 18:00:00,0.00947,0.00893
2026-03-13 18:15:00,0.00052,0.00048
2026-03-13 18:30:00,0.00022,0.00024
2026-03-13 18:45:00,0.0002,0.00024
2026-03-13 19:00:00,0.00013,0.0
2026-03-13 19:15:00,7e-05,0.0
2026-03-13 19:30:00,0.0,0.0
2026-03-13 19:45:00,0.0,0.0
2026-03-13 20:00:00,0.0,0.0
2026-03-13 20:15:00,0.0,0.0
2026-03-13 20:30:00,0.0,0.0
2026-03-13 20:45:00,0.0,0.0
2026-03-13 21:00:00,0.0,0.0
2026-03-13 21:15:00,0.0,0.0
2026-03-13 21:30:00,0.0,0.0
2026-03-13 21:45:00,0.0,0.0
2026-03-13 22:00:00,0.0,0.0
2026-03-13 22:15:00,0.0,0.0
2026-03-13 22:30:00,0.0,0.0
2026-03-13 22:45:00,0.0,0.0
2026-03-13 23:00:00,0.0,0.0
2026-03-13 23:15:00,0.0,0.0
2026-03-13 23:30:00,0.0,0.0
2026-03-13 23:45:00,0.0,0.0
