timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-03-20T0700,3123A,105.9408,26.2431,安顺市,凤凰山,,13,NA,19,3,15,41,41,NA,NA,12,10,10,11,0.6,0.7
2026-03-20T0700,3124A,105.9443,26.2567,安顺市,金钟山,,12,9,18,3,15,36,36,NA,NA,10,8,11,11,0.7,0.8
2026-03-20T0700,3125A,105.8983,26.248,安顺市,娄家坡,,14,9,22,3,17,43,43,NA,NA,7,10,10,12,0.7,0.8
2026-03-20T0700,1819A,114.3552,36.1017,安阳市,红庙街,细颗粒物(PM2.5),120,118,95,82,54,0,0,NA,NA,45,28,6,4,0.9,0.6
2026-03-20T0700,1820A,114.361,36.0681,安阳市,银杏小区,细颗粒物(PM2.5),122,121,99,84,59,0,0,NA,NA,40,29,3,4,0.6,0.3
2026-03-20T0700,3141A,114.3921,36.0879,安阳市,信访局,细颗粒物(PM2.5),122,119,97,84,60,2,2,NA,NA,40,28,2,4,0.4,0.2
2026-03-20T0700,3669A,114.4706,36.0634,安阳市,左辅环卫站,细颗粒物(PM2.5),105,124,122,65,58,8,8,NA,NA,29,20,3,4,0.6,0.4
2026-03-20T0700,4117A,114.2918,36.0769,安阳市,钢三路198号,细颗粒物(PM2.5),126,145,127,88,57,8,8,NA,NA,36,28,28,5,0.8,0.6
2026-03-20T0700,1748A,123.0441,41.1201,鞍山市,深沟寺,,28,28,62,18,35,53,53,NA,NA,21,26,8,12,0.5,1
2026-03-20T0700,1749A,123.011,41.0931,鞍山市,太阳城,,23,23,61,13,36,70,70,NA,NA,12,24,8,12,0.5,1
2026-03-20T0700,1750A,123.0483,41.1445,鞍山市,太平,,41,41,67,22,36,55,55,NA,NA,24,28,11,17,0.6,1.4
2026-03-20T0700,1751A,122.964,41.0968,鞍山市,铁西三道街,,37,37,70,18,40,58,58,NA,NA,30,34,27,18,2.0,1.4
2026-03-20T0700,1753A,123.0219,41.0822,鞍山市,明达新区,,24,24,61,15,35,63,63,NA,NA,17,23,8,13,0.6,1
